PR,CARUID,PRSAD,YEAR,CROP,SEEDED,ESEED,HARV,EHARV,PERHARV,YIELD,YLDLBS,EYIELD,PRODN,PRDLBS,EPRODN,NYIELD,NYLDLBS,NEYIELD,PPYIELD
47,4751,4751,1994,Mustard seed,19500,7900,19500,7900,1,-99,818,900,-99,15905,7200,-99,815.6410256,911.3924051,0.012658228
47,4751,4751,1994,Oats,220900,89400,201900,81700,0.91398823,64.9,-99,2500,13096,-99,201900,64.86379396,-99,2471.23623,-0.011505508
47,4751,4751,1994,"Peas, dry",58700,23700,58100,23500,0.989778535,27.1,-99,1800,1573,-99,42800,27.07401033,-99,1821.276596,0.011820331
47,4751,4751,1994,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4751,4751,1994,"Rye, fall remaining",2900,1200,2800,1100,0.965517241,45.9,-99,3000,129,-99,3300,46.07142857,-99,3000,0
47,4751,4751,1994,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4751,4751,1994,Summerfallow,645300,261100,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4751,4751,1994,Sunflower seed,700,300,700,300,1,-99,1293,1300,-99,905,400,-99,1292.857143,1333.333333,0.025641026
47,4751,4751,1994,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4751,4751,1994,"Wheat, all",750600,303700,736100,297900,0.980682121,28.5,-99,1900,20982,-99,571000,28.50427931,-99,1916.750587,0.008816099
47,4751,4751,1994,"Wheat, durum",41300,16700,39600,16000,0.958837772,40.2,-99,2700,1589,-99,43300,40.12626263,-99,2706.25,0.002314815
47,4751,4751,1994,"Wheat, spring",709300,287000,696500,281900,0.981954039,27.8,-99,1900,19393,-99,527800,27.84350323,-99,1872.29514,-0.014581505
47,4751,4751,1994,"Wheat, winter remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4760,4760,1994,Barley,217700,88100,209100,84500,0.960496096,47.2,-99,2500,9877,-99,215100,47.23577236,-99,2545.56213,0.018224852
47,4760,4760,1994,Canary seed,6600,2700,6600,2700,1,-99,917,1000,-99,6044,2700,-99,915.7575758,1000,0
47,4760,4760,1994,Canola,657000,265900,652000,263900,0.99238965,24.5,-99,1400,15955,-99,361900,24.4708589,-99,1371.352785,-0.020462296
47,4760,4760,1994,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4760,4760,1994,Flaxseed,87200,35300,86400,35000,0.990825688,22.8,-99,1400,1970,-99,50000,22.80092593,-99,1428.571429,0.020408163
47,4760,4760,1994,Lentils,86700,35100,83600,33800,0.964244521,-99,1015,1100,-99,84819,38600,-99,1014.58134,1142.011834,0.038192577
47,4760,4760,1994,Mustard seed,143400,57900,143400,57900,1,-99,934,1000,-99,133931,60400,-99,933.9679219,1043.177893,0.043177893
47,4760,4760,1994,Oats,88600,35900,83100,33500,0.937923251,64.7,-99,2500,5374,-99,82900,64.66907341,-99,2474.626866,-0.010149254
47,4760,4760,1994,"Peas, dry",71500,28900,70800,28700,0.99020979,27.2,-99,1800,1927,-99,52400,27.21751412,-99,1825.783972,0.014324429
47,4760,4760,1994,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4760,4760,1994,"Rye, fall remaining",11700,4700,11200,4500,0.957264957,44.3,-99,2800,496,-99,12600,44.28571429,-99,2800,0
47,4760,4760,1994,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4760,4760,1994,Summerfallow,880700,356400,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4760,4760,1994,Sunflower seed,4900,2000,4900,2000,1,-99,1245,1400,-99,6147,2800,-99,1254.489796,1400,0
47,4760,4760,1994,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4760,4760,1994,"Wheat, all",1281000,518400,1252800,507000,0.977985948,28,-99,1900,35131,-99,956100,28.04198595,-99,1885.798817,-0.007474307
47,4760,4760,1994,"Wheat, durum",213100,86200,204200,82500,0.95823557,30.1,-99,2000,6143,-99,167200,30.08325171,-99,2026.666667,0.013333333
47,4760,4760,1994,"Wheat, spring",1067900,432200,1048700,424300,0.982020788,27.6,-99,1900,28988,-99,788900,27.64184228,-99,1859.297667,-0.021422281
47,4760,4760,1994,"Wheat, winter remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4761,4761,1994,Barley,230000,93100,220900,89400,0.960434783,46.2,-99,2500,10195,-99,222000,46.15210502,-99,2483.221477,-0.006711409
47,4761,4761,1994,Canary seed,8300,3400,8300,3400,1,-99,1340,1500,-99,11166,5100,-99,1345.301205,1500,0
47,4761,4761,1994,Canola,391600,158500,388600,157300,0.992339122,25.1,-99,1400,9755,-99,221200,25.10293361,-99,1406.230134,0.004450095
47,4761,4761,1994,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4761,4761,1994,Flaxseed,33000,13400,32700,13200,0.990909091,24.6,-99,1600,806,-99,20500,24.64831804,-99,1553.030303,-0.029356061
47,4761,4761,1994,Lentils,132900,53800,128100,51800,0.963882619,-99,1052,1200,-99,134815,60800,-99,1052.419984,1173.745174,-0.021879022
47,4761,4761,1994,Mustard seed,21900,8900,21900,8900,1,-99,1063,1200,-99,23297,10600,-99,1063.789954,1191.011236,-0.007490637
47,4761,4761,1994,Oats,102900,41600,86700,35100,0.842565598,58.4,-99,2200,5065,-99,78100,58.41983852,-99,2225.071225,0.011396011
47,4761,4761,1994,"Peas, dry",81500,33000,80800,32700,0.991411043,31.8,-99,2100,2571,-99,70000,31.81930693,-99,2140.672783,0.019367992
47,4761,4761,1994,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4761,4761,1994,"Rye, fall remaining",17600,7200,16800,6800,0.954545455,44.6,-99,2800,749,-99,19000,44.58333333,-99,2794.117647,-0.00210084
47,4761,4761,1994,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4761,4761,1994,Summerfallow,629800,254900,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4761,4761,1994,Sunflower seed,1500,600,1500,600,1,-99,1029,1200,-99,1544,700,-99,1029.333333,1166.666667,-0.027777778
47,4761,4761,1994,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4761,4761,1994,"Wheat, all",804400,325500,787100,318500,0.978493287,31.8,-99,2100,25015,-99,680800,31.78122221,-99,2137.519623,0.017866487
47,4761,4761,1994,"Wheat, durum",118100,47800,113200,45800,0.958509738,36.5,-99,2500,4125,-99,112300,36.43992933,-99,2451.965066,-0.019213974
47,4761,4761,1994,"Wheat, spring",686300,277700,673900,272700,0.9819321,31,-99,2100,20889,-99,568500,30.99718059,-99,2084.708471,-0.007281681
47,4761,4761,1994,"Wheat, winter remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4770,4770,1994,Barley,272000,110100,261300,105700,0.960661765,52.2,-99,2800,13642,-99,297000,52.20818982,-99,2809.839167,0.003513988
47,4770,4770,1994,Canary seed,112800,45600,112800,45600,1,-99,1215,1400,-99,137000,61800,-99,1214.539007,1355.263158,-0.031954887
47,4770,4770,1994,Canola,129900,52600,128900,52200,0.992301771,26,-99,1500,3357,-99,76100,26.04344453,-99,1457.854406,-0.028097063
47,4770,4770,1994,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4770,4770,1994,Flaxseed,32400,13100,32100,13000,0.990740741,18.9,-99,1200,607,-99,15400,18.90965732,-99,1184.615385,-0.012820513
47,4770,4770,1994,Lentils,79600,32200,76800,31100,0.964824121,-99,1375,1500,-99,105554,47500,-99,1374.401042,1527.33119,0.018220793
47,4770,4770,1994,Mustard seed,39800,16100,39800,16100,1,-99,1007,1100,-99,40088,18200,-99,1007.236181,1130.434783,0.027667984
47,4770,4770,1994,Oats,17300,7000,11900,4800,0.687861272,50.1,-99,1900,597,-99,9200,50.16806723,-99,1916.666667,0.00877193
47,4770,4770,1994,"Peas, dry",34700,14000,34300,13900,0.988472622,37.3,-99,2500,1283,-99,34900,37.40524781,-99,2510.791367,0.004316547
47,4770,4770,1994,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4770,4770,1994,"Rye, fall remaining",5800,2300,5500,2200,0.948275862,47.5,-99,3000,261,-99,6600,47.45454545,-99,3000,0
47,4770,4770,1994,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4770,4770,1994,Summerfallow,1138500,460700,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4770,4770,1994,Sunflower seed,2900,1200,2900,1200,1,-99,782,900,-99,2253,1000,-99,776.8965517,833.3333333,-0.074074074
47,4770,4770,1994,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4770,4770,1994,"Wheat, all",951800,385100,925000,374300,0.971842824,34.3,-99,2300,31702,-99,862700,34.27243243,-99,2304.835693,0.002102475
47,4770,4770,1994,"Wheat, durum",398700,161300,381900,154600,0.957863055,35.8,-99,2400,13689,-99,372500,35.8444619,-99,2409.443726,0.003934886
47,4770,4770,1994,"Wheat, spring",553100,223800,543100,219800,0.981920087,33.2,-99,2200,18013,-99,490200,33.16700423,-99,2230.209281,0.013731491
47,4770,4770,1994,"Wheat, winter remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4771,4771,1994,Barley,206800,83700,198600,80400,0.960348162,50.2,-99,2700,9962,-99,216900,50.1611279,-99,2697.761194,-0.000829187
47,4771,4771,1994,Canary seed,9700,3900,9700,3900,1,-99,1127,1300,-99,10945,5000,-99,1128.350515,1282.051282,-0.013806706
47,4771,4771,1994,Canola,440600,178300,437300,177000,0.992510213,24.5,-99,1400,10729,-99,243300,24.53464441,-99,1374.576271,-0.018159806
47,4771,4771,1994,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4771,4771,1994,Flaxseed,10900,4400,10800,4400,0.990825688,19.2,-99,1200,208,-99,5300,19.25925926,-99,1204.545455,0.003787879
47,4771,4771,1994,Lentils,18600,7500,17900,7300,0.962365591,-99,1020,1100,-99,18283,8300,-99,1021.396648,1136.986301,0.03362391
47,4771,4771,1994,Mustard seed,29800,12000,29800,12000,1,-99,1289,1400,-99,38359,17400,-99,1287.214765,1450,0.035714286
47,4771,4771,1994,Oats,57400,23200,39500,16000,0.68815331,56.6,-99,2200,2235,-99,34500,56.58227848,-99,2156.25,-0.019886364
47,4771,4771,1994,"Peas, dry",78200,31600,77500,31400,0.991048593,32.6,-99,2200,2527,-99,68800,32.60645161,-99,2191.082803,-0.004053272
47,4771,4771,1994,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4771,4771,1994,"Rye, fall remaining",13300,5400,12700,5100,0.954887218,42.2,-99,2700,536,-99,13600,42.20472441,-99,2666.666667,-0.012345679
47,4771,4771,1994,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4771,4771,1994,Summerfallow,622400,251900,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4771,4771,1994,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4771,4771,1994,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4771,4771,1994,"Wheat, all",666300,269600,653300,264400,0.980489269,32.5,-99,2200,21219,-99,577500,32.47971835,-99,2184.19062,-0.007186082
47,4771,4771,1994,"Wheat, durum",40600,16400,38900,15700,0.958128079,34.9,-99,2400,1357,-99,36900,34.88431877,-99,2350.318471,-0.020700637
47,4771,4771,1994,"Wheat, spring",625700,253200,614500,248700,0.982100048,32.3,-99,2200,19862,-99,540600,32.32221318,-99,2173.703257,-0.011953065
47,4771,4771,1994,"Wheat, winter remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4780,4780,1994,Barley,276500,111900,265600,107500,0.960578662,59.6,-99,3200,15841,-99,344900,59.64231928,-99,3208.372093,0.002616279
47,4780,4780,1994,Canary seed,15600,6300,15600,6300,1,-99,987,1100,-99,15400,7000,-99,987.1794872,1111.111111,0.01010101
47,4780,4780,1994,Canola,464800,188100,461300,186700,0.99246988,21.9,-99,1200,10101,-99,229100,21.89681335,-99,1227.102303,0.022585253
47,4780,4780,1994,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4780,4780,1994,Flaxseed,126500,51200,125300,50700,0.990513834,22.2,-99,1400,2780,-99,70600,22.1867518,-99,1392.504931,-0.005353621
47,4780,4780,1994,Lentils,7600,3100,7400,3000,0.973684211,-99,651,700,-99,4793,2200,-99,647.7027027,733.3333333,0.047619048
47,4780,4780,1994,Mustard seed,1000,400,1000,400,1,-99,1257,1500,-99,1218,600,-99,1218,1500,0
47,4780,4780,1994,Oats,106200,43000,100700,40800,0.948210923,82.2,-99,3100,8273,-99,127600,82.15491559,-99,3127.45098,0.008855155
47,4780,4780,1994,"Peas, dry",110300,44600,109300,44200,0.990933817,30.3,-99,2000,3317,-99,90300,30.34766697,-99,2042.986425,0.021493213
47,4780,4780,1994,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4780,4780,1994,"Rye, fall remaining",13300,5400,12700,5100,0.954887218,56.6,-99,3600,719,-99,18300,56.61417323,-99,3588.235294,-0.003267974
47,4780,4780,1994,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4780,4780,1994,Summerfallow,267200,108100,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4780,4780,1994,Sunflower seed,1800,700,1800,700,1,-99,1256,1400,-99,2267,1000,-99,1259.444444,1428.571429,0.020408163
47,4780,4780,1994,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4780,4780,1994,"Wheat, all",356200,144100,349100,141300,0.980067378,36.1,-99,2400,12618,-99,343400,36.14437124,-99,2430.290163,0.012620901
47,4780,4780,1994,"Wheat, durum",25200,10200,24100,9800,0.956349206,38.1,-99,2600,920,-99,25000,38.17427386,-99,2551.020408,-0.018838305
47,4780,4780,1994,"Wheat, spring",330000,133500,324000,131100,0.981818182,36,-99,2400,11654,-99,317200,35.9691358,-99,2419.527079,0.008136283
47,4780,4780,1994,"Wheat, winter remaining",900,400,900,400,1,47.9,-99,3000,43,-99,1200,47.77777778,-99,3000,0
47,4781,4781,1994,Barley,304000,123000,292000,118200,0.960526316,60.9,-99,3300,17776,-99,387000,60.87671233,-99,3274.111675,-0.007844947
47,4781,4781,1994,Canary seed,19300,7800,19300,7800,1,-99,1069,1200,-99,20607,9400,-99,1067.720207,1205.128205,0.004273504
47,4781,4781,1994,Canola,563300,228000,559000,226200,0.992366412,22.7,-99,1300,12666,-99,287300,22.65831843,-99,1270.114943,-0.022988506
47,4781,4781,1994,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4781,4781,1994,Flaxseed,70000,28300,69300,28000,0.99,24.5,-99,1500,1698,-99,43100,24.5021645,-99,1539.285714,0.026190476
47,4781,4781,1994,Lentils,48500,19600,46800,18900,0.964948454,-99,965,1100,-99,45134,20500,-99,964.4017094,1084.656085,-0.013949014
47,4781,4781,1994,Mustard seed,32400,13100,32400,13100,1,-99,1056,1200,-99,34164,15500,-99,1054.444444,1183.206107,-0.013994911
47,4781,4781,1994,Oats,57700,23400,53700,21700,0.93067591,77.1,-99,2900,4142,-99,63900,77.13221601,-99,2944.700461,0.015413952
47,4781,4781,1994,"Peas, dry",179800,72800,178200,72200,0.991101224,32.3,-99,2200,5748,-99,156400,32.25589226,-99,2166.204986,-0.01536137
47,4781,4781,1994,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4781,4781,1994,"Rye, fall remaining",6500,2700,6300,2500,0.969230769,54.9,-99,3500,346,-99,8800,54.92063492,-99,3520,0.005714286
47,4781,4781,1994,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4781,4781,1994,Summerfallow,372600,150800,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4781,4781,1994,Sunflower seed,800,300,800,300,1,-99,862,1000,-99,689,300,-99,861.25,1000,0
47,4781,4781,1994,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4781,4781,1994,"Wheat, all",623800,252400,612400,247800,0.981724912,32.2,-99,2200,19728,-99,536900,32.21423906,-99,2166.666667,-0.015151515
47,4781,4781,1994,"Wheat, durum",7600,3100,7200,2900,0.947368421,36.6,-99,2500,264,-99,7200,36.66666667,-99,2482.758621,-0.006896552
47,4781,4781,1994,"Wheat, spring",615400,249000,604400,244600,0.982125447,32.1,-99,2200,19423,-99,528600,32.13600265,-99,2161.079313,-0.017691221
47,4781,4781,1994,"Wheat, winter remaining",800,300,800,300,1,50.6,-99,3700,41,-99,1100,51.25,-99,3666.666667,-0.009009009
47,4790,4790,1994,Barley,439900,178000,422500,171000,0.960445556,50.6,-99,2700,21384,-99,465600,50.61301775,-99,2722.807018,0.008447044
47,4790,4790,1994,Canary seed,11500,4600,11500,4600,1,-99,1041,1200,-99,11964,5400,-99,1040.347826,1173.913043,-0.02173913
47,4790,4790,1994,Canola,761100,308000,755300,305700,0.992379451,19.1,-99,1100,14438,-99,327500,19.11558321,-99,1071.311744,-0.026080233
47,4790,4790,1994,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4790,4790,1994,Flaxseed,80500,32600,79700,32300,0.990062112,21,-99,1300,1677,-99,42600,21.04140527,-99,1318.885449,0.014527268
47,4790,4790,1994,Lentils,15000,6100,14400,5800,0.96,-99,959,1100,-99,13815,6300,-99,959.375,1086.206897,-0.012539185
47,4790,4790,1994,Mustard seed,13800,5600,13800,5600,1,-99,1036,1200,-99,14259,6500,-99,1033.26087,1160.714286,-0.032738095
47,4790,4790,1994,Oats,156100,63200,135800,55000,0.869955157,66.9,-99,2500,9084,-99,140100,66.89248895,-99,2547.272727,0.018909091
47,4790,4790,1994,"Peas, dry",141600,57300,140400,56800,0.991525424,30.2,-99,2000,4239,-99,115400,30.19230769,-99,2031.690141,0.01584507
47,4790,4790,1994,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4790,4790,1994,"Rye, fall remaining",12900,5200,12400,5000,0.96124031,38.7,-99,2400,479,-99,12200,38.62903226,-99,2440,0.016666667
47,4790,4790,1994,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4790,4790,1994,Summerfallow,512700,207500,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4790,4790,1994,Sunflower seed,2200,900,2200,900,1,-99,890,1000,-99,1966,900,-99,893.6363636,1000,0
47,4790,4790,1994,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4790,4790,1994,"Wheat, all",558000,225800,546700,221200,0.979749104,30.4,-99,2000,16633,-99,452700,30.42436437,-99,2046.564195,0.023282098
47,4790,4790,1994,"Wheat, durum",52000,21000,49900,20200,0.959615385,35.5,-99,2400,1772,-99,48200,35.51102204,-99,2386.138614,-0.005775578
47,4790,4790,1994,"Wheat, spring",506000,204800,496800,201100,0.981818182,29.9,-99,2000,14861,-99,404500,29.91344605,-99,2011.437096,0.005718548
47,4790,4790,1994,"Wheat, winter remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4791,4791,1994,Barley,287600,116400,276200,111800,0.960361613,46.9,-99,2500,12965,-99,282300,46.94062274,-99,2525.044723,0.010017889
47,4791,4791,1994,Canary seed,9400,3800,9400,3800,1,-99,734,800,-99,6907,3100,-99,734.787234,815.7894737,0.019736842
47,4791,4791,1994,Canola,481400,194800,477800,193400,0.992521811,21.8,-99,1200,10406,-99,236000,21.77898702,-99,1220.268873,0.016890727
47,4791,4791,1994,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4791,4791,1994,Flaxseed,14800,6000,14700,5900,0.993243243,21,-99,1300,308,-99,7800,20.95238095,-99,1322.033898,0.016949153
47,4791,4791,1994,Lentils,9100,3700,8800,3500,0.967032967,-99,1191,1300,-99,10442,4700,-99,1186.590909,1342.857143,0.032967033
47,4791,4791,1994,Mustard seed,4300,1700,4300,1700,1,-99,905,1000,-99,3877,1800,-99,901.627907,1058.823529,0.058823529
47,4791,4791,1994,Oats,164000,66400,106200,43000,0.647560976,62,-99,2400,6587,-99,101600,62.02448211,-99,2362.790698,-0.015503876
47,4791,4791,1994,"Peas, dry",135600,54900,134400,54400,0.991150442,31,-99,2100,4161,-99,113200,30.95982143,-99,2080.882353,-0.009103641
47,4791,4791,1994,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4791,4791,1994,"Rye, fall remaining",14900,6000,14200,5700,0.953020134,33.4,-99,2100,474,-99,12000,33.38028169,-99,2105.263158,0.002506266
47,4791,4791,1994,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4791,4791,1994,Summerfallow,245100,99200,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4791,4791,1994,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4791,4791,1994,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4791,4791,1994,"Wheat, all",470600,190400,461600,186800,0.980875478,31.5,-99,2100,14543,-99,395700,31.50563258,-99,2118.308351,0.008718262
47,4791,4791,1994,"Wheat, durum",22600,9100,21700,8800,0.960176991,42,-99,2800,909,-99,24700,41.88940092,-99,2806.818182,0.002435065
47,4791,4791,1994,"Wheat, spring",448000,181300,440000,178000,0.982142857,31,-99,2100,13634,-99,371000,30.98636364,-99,2084.269663,-0.007490637
47,4791,4791,1994,"Wheat, winter remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,all,all,1995,Barley,4300000,1740100,4100000,1659200,0.953488372,48.8,-99,2600,200000,-99,4354500,48.7804878,-99,2624.45757,0.009406758
47,all,all,1995,Canary seed,330000,133500,325000,131500,0.984848485,-99,935,1000,-99,304000,137900,-99,935.3846154,1048.669202,0.048669202
47,all,all,1995,Canola,6200000,2509100,6100000,2468600,0.983870968,19,-99,1100,116000,-99,2630800,19.01639344,-99,1065.705258,-0.031177038
47,all,all,1995,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,all,all,1995,Flaxseed,1300000,526100,1260000,509900,0.969230769,20.2,-99,1300,25500,-99,647700,20.23809524,-99,1270.249068,-0.022885332
47,all,all,1995,Lentils,735000,297400,720000,291400,0.979591837,-99,1169,1300,-99,842000,381900,-99,1169.444444,1310.569664,0.008130511
47,all,all,1995,Mustard seed,550000,222600,535000,216600,0.972727273,-99,785,900,-99,420000,190600,-99,785.046729,879.9630656,-0.02226326
47,all,all,1995,Oats,1500000,607000,1200000,485600,0.8,60,-99,2300,72000,-99,1110400,60,-99,2286.655684,-0.005801877
47,all,all,1995,"Peas, dry",1350000,546300,1300000,526100,0.962962963,24.5,-99,1700,31900,-99,868200,24.53846154,-99,1650.256605,-0.02926082
47,all,all,1995,"Rye, all",250000,101200,200000,80900,0.8,27.5,-99,1700,5500,-99,139700,27.5,-99,1726.823239,0.015778376
47,all,all,1995,"Rye, fall remaining",210000,93100,180000,72800,0.857142857,27.8,-99,1700,5000,-99,127000,27.77777778,-99,1744.505495,0.026179703
47,all,all,1995,"Rye, spring",20000,8100,20000,8100,1,25,-99,1600,500,-99,12700,25,-99,1567.901235,-0.020061728
47,all,all,1995,Summerfallow,12200000,4937000,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,all,all,1995,Sunflower seed,40000,16200,40000,16200,1,-99,1015,1100,-99,40600,18400,-99,1015,1135.802469,0.032547699
47,all,all,1995,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,all,all,1995,"Wheat, all",16360000,6620600,15905000,6436500,0.972188264,29.3,-99,2000,465300,-99,12663500,29.25495127,-99,1967.451255,-0.016274373
47,all,all,1995,"Wheat, durum",4500000,1821100,4350000,1760400,0.966666667,31,-99,2100,135000,-99,3674100,31.03448276,-99,2087.082481,-0.006151199
47,all,all,1995,"Wheat, spring",11780000,4767100,11480000,4645700,0.974533107,28.6,-99,1900,327900,-99,8924100,28.56271777,-99,1920.937641,0.011019811
47,all,all,1995,"Wheat, winter remaining",75000,30400,75000,30400,1,32,-99,2100,2400,-99,65300,32,-99,2148.026316,0.022869674
47,4710,4710,1995,Barley,123600,50000,121100,49000,0.979773463,44.7,-99,2400,5408,-99,117800,44.65730801,-99,2404.081633,0.00170068
47,4710,4710,1995,Canary seed,3800,1500,3800,1500,1,-99,924,1000,-99,3501,1600,-99,921.3157895,1066.666667,0.066666667
47,4710,4710,1995,Canola,277300,112200,276800,112000,0.998196899,18.4,-99,1000,5087,-99,115400,18.37789017,-99,1030.357143,0.030357143
47,4710,4710,1995,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4710,4710,1995,Flaxseed,76800,31100,76800,31100,1,19.8,-99,1200,1517,-99,38500,19.75260417,-99,1237.942122,0.031618435
47,4710,4710,1995,Lentils,10000,4100,10000,4100,1,-99,1275,1400,-99,12788,5800,-99,1278.8,1414.634146,0.010452962
47,4710,4710,1995,Mustard seed,63900,25800,63100,25500,0.987480438,-99,763,900,-99,48100,21800,-99,762.2820919,854.9019608,-0.050108932
47,4710,4710,1995,Oats,84300,34100,81000,32800,0.960854093,56.9,-99,2200,4609,-99,71100,56.90123457,-99,2167.682927,-0.014689579
47,4710,4710,1995,"Peas, dry",24300,9900,24300,9900,1,31.9,-99,2100,778,-99,21200,32.01646091,-99,2141.414141,0.01972102
47,4710,4710,1995,"Rye, all",25000,10100,22200,9000,0.888,31.8,-99,2000,711,-99,18100,32.02702703,-99,2011.111111,0.005555556
47,4710,4710,1995,"Rye, fall remaining",22900,10100,22200,9000,0.969432314,32,-99,2000,711,-99,18100,32.02702703,-99,2011.111111,0.005555556
47,4710,4710,1995,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
47,4710,4710,1995,Summerfallow,416200,168400,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
