Soil_Z,Year,Species,Cluster,Mortality_pct,Age,TEC_MgCkmyr,TEC_MgCkm,Biom_MgCkmyr,Biom_MgCkm,DOM_MgCkmyr,DOM_MgCkm,Stems,km_per_ha,Stems_tosum1ha
GRAY,2017,Green Ash,GRAY_4,0,2,-0.192053229,41.25997543,0,0,-0.192053229,41.25997543,751,4.821803199,2410.901599
GRAY,2017,Green Ash,GRAY_5,0,2,-0.211706549,41.24032211,0,0,-0.211706549,41.24032211,751,4.821803199,2410.901599
GRAY,2017,Green Ash,GRAY_6,0,2,-0.235186771,71.0356369,0,0,-0.235186771,71.0356369,751,4.821803199,2410.901599
BLK_,2017,Green Ash,BLK_1,15,2,-0.226397708,80.4879303,0,0,-0.226397708,80.4879303,639,5.672709646,2836.354823
BLK_,2017,Green Ash,BLK_2,15,2,-0.233380124,80.4809494,0,0,-0.233380124,80.4809494,639,5.672709646,2836.354823
BLK_,2017,Green Ash,BLK_3,15,2,-0.21452637,80.49980164,0,0,-0.21452637,80.49980164,639,5.672709646,2836.354823
BLK_,2017,Green Ash,BLK_4,15,2,-0.238067627,71.03276062,0,0,-0.238067627,71.03276062,639,5.672709646,2836.354823
BLK_,2017,Green Ash,BLK_5,15,2,-0.173419192,95.10716248,0,0,-0.173419192,95.10716248,639,5.672709646,2836.354823
BLK_,2017,Green Ash,BLK_6,15,2,-0.166943356,95.11363983,0,0,-0.166943356,95.11363983,639,5.672709646,2836.354823
BRN_,2017,Green Ash,BRN_1,15,2,-0.153030396,54.40309906,0,0,-0.153030396,54.40309906,639,5.672709646,2836.354823
BRN_,2017,Green Ash,BRN_2,15,2,-0.150225833,54.40590286,0,0,-0.150225833,54.40590286,639,5.672709646,2836.354823
BRN_,2017,Green Ash,BRN_3,15,2,-0.148101807,54.40802765,0,0,-0.148101807,54.40802765,639,5.672709646,2836.354823
BRN_,2017,Green Ash,BRN_4,15,2,-0.185131833,65.81724548,0,0,-0.185131833,65.81724548,639,5.672709646,2836.354823
BRN_,2017,Green Ash,BRN_5,15,2,-0.144195557,65.85817719,0,0,-0.144195557,65.85817719,639,5.672709646,2836.354823
BRN_,2017,Green Ash,BRN_6,15,2,-0.169775397,65.83259583,0,0,-0.169775397,65.83259583,639,5.672709646,2836.354823
BRN_,2017,Green Ash,BRN_7,15,2,-0.135153204,48.0470047,0,0,-0.135153204,48.0470047,639,5.672709646,2836.354823
BRN_,2017,Green Ash,BRN_8,15,2,-0.169207767,48.0129509,0,0,-0.169207767,48.0129509,639,5.672709646,2836.354823
D_BR,2017,Green Ash,D_BRN_1,15,2,-0.198474124,47.98368454,0,0,-0.198474124,47.98368454,639,5.672709646,2836.354823
D_BR,2017,Green Ash,D_BRN_2,15,2,-0.195623785,69.54411316,0,0,-0.195623785,69.54411316,639,5.672709646,2836.354823
D_BR,2017,Green Ash,D_BRN_3,15,2,-0.178790286,69.5609436,0,0,-0.178790286,69.5609436,639,5.672709646,2836.354823
D_BR,2017,Green Ash,D_BRN_4,15,2,-0.241540521,69.49819183,0,0,-0.241540521,69.49819183,639,5.672709646,2836.354823
D_BR,2017,Green Ash,D_BRN_5,15,2,-0.196368411,69.80905151,0,0,-0.196368411,69.80905151,639,5.672709646,2836.354823
