Soil_Z,Cluster,Mortality_pct,Year,Age,Stems,DBH_cm,Height_m,Kg_pertree,km_per_ha,Stems_tosum1ha,Biomass_Mgkm,Volume_m3km,Roots_Mgkm,Fineroots_Mgkm,TEC_MgCkmyr,TEC_MgCkm,Biom_MgCkmyr,Biom_MgCkm,DOM_MgCkmyr,DOM_MgCkm
D_BR,D_BRN_1,50,2021,6,264,12.81618595,4.247675896,20.27150917,8.182729611,4091.364806,0.654021202,7.78307533,0.077818761,0.035018442,0.1015807,68.70805,0.1765192,0.6694151,-0.07493848,68.03864
D_BR,D_BRN_1,50,2022,7,264,14.27283287,4.599983692,26.74970055,7.472625821,3736.31291,0.945038714,9.701538717,0.109416235,0.049237306,0.1967491,68.9048,0.2619747,0.9313897,-0.06522559,67.97341
D_BR,D_BRN_1,50,2023,8,264,15.501894,4.890017033,33.09274673,6.907514077,3453.757039,1.264779878,11.59221636,0.143166937,0.064425122,0.2576687,69.16247,0.300954,1.232344,-0.04328527,67.93012
D_BR,D_BRN_1,50,2024,9,264,16.79657555,5.189142704,40.68845367,6.444631032,3222.315516,1.666775311,13.68404977,0.185087022,0.08328916,0.292044,69.45451,0.3134877,1.545831,-0.02144375,67.90868
D_BR,D_BRN_1,50,2025,10,264,17.87019157,5.432666302,47.72963715,6.056914902,3028.457451,2.08037,15.68718713,0.226945623,0.10212553,0.3706062,69.82512,0.3688141,1.914646,0.001792038,67.91048
D_BR,D_BRN_1,50,2026,11,264,18.76973534,5.633788109,54.16666031,5.726316123,2863.158062,2.497242202,17.60314311,0.267799758,0.120509891,0.4108639,70.23598,0.3646058,2.279251,0.04625805,67.95673
D_BR,D_BRN_1,50,2027,12,264,19.76349258,5.853085518,61.86560822,5.440284806,2720.142403,3.002144331,19.71553344,0.317206645,0.14274299,0.3879022,70.62389,0.3580176,2.637269,0.02988459,67.98662
D_BR,D_BRN_1,50,2028,13,264,20.73799133,6.065367222,70.03192139,5.189795341,2594.897671,3.562457705,21.89960783,0.371248122,0.167061655,0.4682333,71.09212,0.4171449,3.054414,0.05108844,68.0377
D_BR,D_BRN_1,50,2029,14,264,21.55419731,6.241177082,77.35413361,4.96817256,2484.08628,4.110463251,23.96439417,0.422219865,0.189998939,0.5690014,71.66112,0.4527431,3.507157,0.1162584,68.15396
D_BR,D_BRN_1,50,2030,15,264,22.31482506,6.40346384,84.58290863,4.77036192,2385.18096,4.680962954,26.0218493,0.474093157,0.213341921,0.5420778,72.2032,0.4321728,3.93933,0.109905,68.26387
D_BR,D_BRN_1,50,2031,16,264,23.13427925,6.576702595,92.81745148,4.592458222,2296.229111,5.335662394,28.22889016,0.53369122,0.240161049,0.5292599,72.73246,0.4437307,4.38306,0.08552922,68.3494
D_BR,D_BRN_1,50,2032,17,264,23.87132645,6.731162071,100.6274796,4.431391315,2215.695658,5.994878968,30.38022779,0.591939335,0.266372701,0.6129442,73.34541,0.4993755,4.882436,0.1135687,68.46297
D_BR,D_BRN_1,50,2033,18,264,24.62070847,6.886940956,108.9675446,4.284710598,2142.355299,6.713972892,32.61107817,0.65502034,0.294759153,0.6078331,73.95323,0.4911436,5.37358,0.1166896,68.57966
D_BR,D_BRN_1,50,2034,19,264,25.35424232,7.038236618,117.5281143,4.150433659,2075.216829,7.475705969,34.87688506,0.720874505,0.324393527,0.6698722,74.62311,0.5312591,5.904839,0.138613,68.71827
D_BR,D_BRN_1,50,2035,20,264,25.96222115,7.16277504,124.9257965,4.02693767,2013.468835,8.189948238,36.98635331,0.77936567,0.350714552,0.725347,75.34846,0.556574,6.461412,0.168773,68.88704
D_BR,D_BRN_1,50,2036,21,264,26.63799858,7.300315857,133.4750061,3.912880001,1956.440001,9.005490128,39.26001375,0.84724955,0.381262298,0.6726233,76.02108,0.5128089,6.974222,0.1598144,69.04686
D_BR,D_BRN_1,50,2037,22,264,27.25049019,7.424194813,141.5247498,3.807139192,1903.569596,9.813808024,41.46960279,0.912236824,0.410506571,0.7384646,76.75954,0.5801628,7.554384,0.1583017,69.20515
D_BR,D_BRN_1,50,2038,23,264,27.92355537,7.559494019,150.7054596,3.70877041,1854.385205,10.72760932,43.83805139,0.986860492,0.444087222,0.7204319,77.47997,0.5694854,8.12387,0.1509466,69.3561
D_BR,D_BRN_1,50,2039,24,264,28.55452728,7.685563564,159.6347351,3.616971375,1808.485688,11.65161836,46.1758621,1.060316831,0.477142574,0.8977858,78.37776,0.6398131,8.763682,0.2579727,69.61407
D_BR,D_BRN_1,50,2040,25,264,29.09300041,7.792580128,167.5051117,3.531055965,1765.527982,12.52354789,48.37488675,1.125695622,0.50656303,0.9089679,79.28673,0.638077,9.40176,0.2708908,69.88497
D_BR,D_BRN_1,50,2041,26,264,29.71928215,7.916402817,176.9521332,3.450433545,1725.216773,13.53898333,50.79054365,1.204911637,0.542210237,0.8167265,80.10345,0.597515,9.999275,0.2192115,70.10418
D_BR,D_BRN_1,50,2042,27,264,30.26612282,8.023965836,185.4615936,3.374592611,1687.296306,14.50896959,53.08415574,1.27663073,0.574483828,0.9652084,81.06866,0.6885683,10.68784,0.2766401,70.38082
D_BR,D_BRN_1,50,2043,28,264,30.83629799,8.135582924,194.5959778,3.30308772,1651.54386,15.55312548,55.46524304,1.354267332,0.609420299,1.028592,82.09725,0.6572837,11.34513,0.3713086,70.75213
D_BR,D_BRN_1,50,2044,29,264,31.38551903,8.242590904,203.6500244,3.235528957,1617.764479,16.61663605,57.83928712,1.431626293,0.644231832,1.001484,83.09874,0.6997826,12.04491,0.3017017,71.05383
D_BR,D_BRN_1,50,2045,30,264,31.90377426,8.343121529,212.425705,3.171573388,1585.786694,17.68219741,60.18018318,1.506794554,0.67805755,1.057879,84.15662,0.707761,12.75267,0.3501181,71.40395
D_BR,D_BRN_1,50,2046,31,264,32.36631012,8.432484627,220.4500275,3.110918048,1555.459024,18.70792065,62.42561429,1.575150885,0.708817898,1.092261,85.24888,0.7074671,13.46014,0.3847942,71.78874
D_BR,D_BRN_1,50,2047,32,264,32.87804031,8.530967712,229.5408478,3.053294179,1526.64709,19.84701713,64.81592959,1.653885225,0.744248351,0.9958814,86.24476,0.6738757,14.13401,0.3220057,72.11075
D_BR,D_BRN_1,50,2048,33,264,33.37350082,8.625940323,238.5576782,2.998462438,1499.231219,21.00384016,67.20001937,1.732083321,0.779437495,1.150501,87.39526,0.7455172,14.87953,0.4049835,72.51573
D_BR,D_BRN_1,50,2049,34,264,33.81805038,8.710843086,246.8296204,2.946208904,1473.104452,22.11758247,69.48973007,1.803010218,0.811354598,1.127519,88.52278,0.7539228,15.63345,0.3735965,72.88933
D_BR,D_BRN_1,50,2050,35,264,34.30102539,8.80275631,256.0129089,2.896341724,1448.170862,23.33543868,71.90284209,1.883188906,0.847435008,1.00867,89.53145,0.7211023,16.35456,0.2875681,73.1769
D_BR,D_BRN_1,50,2051,36,264,34.76177979,8.890128136,264.9656982,2.848688283,1424.344142,24.55549332,74.289081,1.961064703,0.882479116,1.139365,90.67081,0.7877253,17.14228,0.3516392,73.52853
D_BR,D_BRN_1,50,2052,37,264,35.26037598,8.984336853,274.8667603,2.803092805,1401.546403,25.88741379,76.80259417,2.048827238,0.921972257,0.9924898,91.66331,0.7839909,17.92627,0.208499,73.73704
D_BR,D_BRN_1,50,2053,38,264,35.73392868,9.073493958,284.4770508,2.759414309,1379.707154,27.21662351,79.28101474,2.133527244,0.96008726,1.212786,92.87609,0.8498266,18.7761,0.3629592,74.09999
D_BR,D_BRN_1,50,2054,39,264,36.12619781,9.147115707,292.5913086,2.717524855,1358.762428,28.42443352,81.56782343,2.202152382,0.990968572,1.433964,94.31006,0.8459924,19.62209,0.5879712,74.68797
D_BR,D_BRN_1,50,2055,40,264,36.54290009,9.225095749,301.3644714,2.677308046,1338.654023,29.71649856,83.94374459,2.277842041,1.025028918,1.150617,95.46067,0.7656101,20.3877,0.385007,75.07298
D_BR,D_BRN_1,50,2056,41,264,36.96079254,9.303067207,310.3224182,2.638657723,1319.328861,31.0480292,86.34689806,2.355407821,1.059933519,1.212014,96.67268,0.819229,21.20693,0.3927847,75.46576
D_BR,D_BRN_1,50,2057,42,264,37.39934158,9.384646416,319.8963318,2.601476846,1300.738423,32.46334247,88.83310806,2.439746881,1.097886096,1.352687,98.02538,0.8362876,22.04322,0.5163991,75.98215
D_BR,D_BRN_1,50,2058,43,264,37.84127808,9.466605186,329.7249146,2.565676513,1282.838256,33.92765072,91.35512152,2.526787808,1.137054514,1.44658,99.47195,0.8892961,22.93251,0.557284,76.53944
D_BR,D_BRN_1,50,2059,44,264,38.22996902,9.53848362,338.5202026,2.531175107,1265.587554,35.30744655,93.746238,2.601695196,1.170762838,1.465261,100.9372,0.9179879,23.8505,0.5472726,77.08671
D_BR,D_BRN_1,50,2060,45,264,38.63286972,9.612789154,347.7869568,2.497897554,1248.948777,36.75721404,96.20129001,2.681975657,1.206889046,1.398005,102.3352,0.8591823,24.70968,0.5388223,77.62553
D_BR,D_BRN_1,50,2061,46,264,39.03380585,9.686533928,357.1609497,2.465774659,1232.887329,38.2397022,98.67302406,2.763268427,1.243470792,1.452235,103.7875,0.9000498,25.60973,0.5521852,78.17772
D_BR,D_BRN_1,50,2062,47,264,39.39953232,9.753629684,365.8451538,2.434742538,1217.371269,39.66871931,101.0585541,2.836045135,1.276220311,1.511657,105.2991,0.9169809,26.52671,0.5946766,78.77239
D_BR,D_BRN_1,50,2063,48,264,39.7812767,9.823493958,375.0462952,2.404742104,1202.371052,41.173737,103.5135991,2.914786149,1.311653767,1.494362,106.7935,0.8866705,27.41339,0.6076919,79.38009
D_BR,D_BRN_1,50,2064,49,264,40.18395615,9.896999359,384.9039001,2.375718614,1187.859307,42.77216409,106.0559145,3.001298484,1.350584318,1.622084,108.4156,0.9273661,28.34075,0.6947182,80.07481
D_BR,D_BRN_1,50,2065,50,264,40.58569336,9.970142365,394.8947754,2.347621274,1173.810637,44.40759808,108.6178508,3.089104655,1.390097095,1.600842,110.0164,0.9795669,29.32032,0.6212747,80.69608
D_BR,D_BRN_1,50,2066,51,264,40.9358902,10.03374863,403.7321472,2.320402877,1160.201439,45.9339566,111.0341055,3.162147961,1.422966582,1.668589,111.685,1.004137,30.32446,0.6644524,81.36053
D_BR,D_BRN_1,50,2067,52,264,41.32537842,10.10432529,413.7018127,2.294019488,1147.009744,47.60956954,113.5983701,3.249166018,1.462124708,1.485369,113.1704,0.9313339,31.25579,0.5540348,81.91457
D_BR,D_BRN_1,50,2068,53,264,41.72653961,10.17683697,424.1264038,2.268430158,1134.215079,49.35984901,116.2232648,3.341689973,1.503760488,1.46634,114.6367,1.022239,32.27803,0.4441014,82.35867
D_BR,D_BRN_1,50,2069,54,264,42.09011841,10.24239922,433.7117004,2.243596671,1121.798335,51.03408011,118.7430288,3.422921078,1.540314485,1.497001,116.1337,1.066089,33.34412,0.4309121,82.78958
D_BR,D_BRN_1,50,2070,55,264,42.45397568,10.30786419,443.4359741,2.219483313,1109.741656,52.74520127,121.2829931,3.505542751,1.577494238,1.687265,117.821,1.017024,34.36114,0.670241,83.45982
D_BR,D_BRN_1,50,2071,56,264,42.81387711,10.37247372,453.1845093,2.196056669,1098.028335,54.47979306,123.8284442,3.588013565,1.614606104,1.761364,119.5823,1.033927,35.39507,0.727437,84.18726
D_BR,D_BRN_1,50,2072,57,264,43.18966675,10.43978596,463.5022888,2.173285435,1086.642718,56.30397323,126.4488184,3.677724694,1.654976112,1.616065,121.1984,1.050803,36.44587,0.5652616,84.75252
D_BR,D_BRN_1,50,2073,58,264,43.55067825,10.50430775,473.5484619,2.151140251,1075.570125,58.11652251,129.0367737,3.763347412,1.693506336,1.816987,123.0154,1.098351,37.54422,0.7186364,85.47116
D_BR,D_BRN_1,50,2074,59,264,43.89956284,10.56653023,483.3826599,2.129593548,1064.796774,59.92365213,131.6000029,3.845594584,1.730517563,1.69401,124.7094,1.092087,38.63631,0.6019235,86.07308
D_BR,D_BRN_1,50,2075,60,264,44.22985077,10.62531757,492.8068237,2.108619414,1054.309707,61.69961303,134.1133681,3.921731728,1.764779278,1.986843,126.6962,1.085953,39.72226,0.9008902,86.97397
D_BR,D_BRN_2,0,2016,1,527,0.267289221,0,0.000948767,27.62313388,13811.56694,1.81E-05,0.026164808,1.81E-05,8.15E-06,,99.39497,,0,,99.39497
D_BR,D_BRN_2,0,2017,2,527,3.333193779,1.58007586,0.631208539,12.21011683,6105.058415,0.027243547,1.233504476,0.005953747,0.002679186,-0.3280029,99.06697,0,0,-0.3280029,99.06697
D_BR,D_BRN_2,0,2018,3,527,5.43737793,2.269812107,2.226655722,7.573899439,3786.949719,0.154933074,3.583568028,0.024370307,0.010966638,-0.1978402,98.86913,0.116585,0.116585,-0.3144252,98.75254
D_BR,D_BRN_2,0,2019,4,527,7.308503628,2.825265169,4.769964695,5.397177368,2698.588684,0.465756665,7.178643146,0.064278371,0.028925267,0.009374769,98.8785,0.2845478,0.4011328,-0.275173,98.47737
D_BR,D_BRN_2,0,2020,5,527,9.014148712,3.29980135,8.188069344,4.555101312,2277.550656,0.947314231,10.94822332,0.121798471,0.054809312,0.07602328,98.95453,0.3213166,0.7224494,-0.2452934,98.23208
D_BR,D_BRN_2,0,2021,6,527,10.37980747,3.662986279,11.77607918,4.091364806,2045.682403,1.516851705,14.444559,0.186757233,0.084040755,0.3117708,99.2663,0.5163481,1.238798,-0.2045774,98.0275
D_BR,D_BRN_2,0,2022,7,527,11.54428577,3.96292305,15.48659039,3.73631291,1868.156455,2.184354781,17.97642413,0.260542877,0.117244295,0.3843796,99.65067,0.541118,1.779916,-0.1567384,97.87076
D_BR,D_BRN_2,0,2023,8,527,12.5415411,4.213573456,19.17128181,3.453757039,1726.878519,2.925297103,21.48625153,0.340078423,0.15303529,0.4650046,100.1157,0.5884835,2.368399,-0.1234789,97.74728
D_BR,D_BRN_2,0,2024,9,527,13.62993431,4.481291294,23.7550602,3.222315516,1611.157758,3.885068679,25.45550115,0.441905451,0.198857453,0.5347417,100.6504,0.6225988,2.990998,-0.08785716,97.65942
D_BR,D_BRN_2,0,2025,10,527,14.53820133,4.70046711,28.04971313,3.028457451,1514.228726,4.88109824,29.27157217,0.544411712,0.244985271,0.7192337,101.3697,0.7714629,3.762461,-0.05222917,97.60719
D_BR,D_BRN_2,0,2026,11,527,15.31526947,4.885169983,32.07617569,2.863158062,1431.579031,5.904020398,32.96383078,0.64652554,0.290936493,0.7948252,102.1645,0.7733294,4.53579,0.02149577,97.62869
D_BR,D_BRN_2,0,2027,12,527,16.12031364,5.073972225,36.6012764,2.720142403,1360.071202,7.091126216,36.90349194,0.763891969,0.343751386,0.748601,102.9131,0.7708153,5.306605,-0.02221431,97.60648
D_BR,D_BRN_2,0,2028,13,527,16.90904617,5.256586075,41.39401245,2.594897671,1297.448835,8.406745229,40.97376143,0.891973856,0.401388235,0.908937,103.822,0.8751232,6.181729,0.03381379,97.64029
D_BR,D_BRN_2,0,2029,14,527,17.61057472,5.417156696,45.96377945,2.48408628,1242.04314,9.75123589,44.94756231,1.019213282,0.458645977,1.097113,104.9191,0.9484636,7.130192,0.1486496,97.78894
D_BR,D_BRN_2,0,2030,15,527,18.23052406,5.557676315,50.2483902,2.38518096,1192.59048,11.10226118,48.80165589,1.143116979,0.514402641,1.08819,106.0073,0.9486849,8.078877,0.1395055,97.92844
D_BR,D_BRN_2,0,2031,16,527,18.86959839,5.701237202,54.91216278,2.296229111,1148.114556,12.60271024,52.8383173,1.279759125,0.575891606,1.026766,107.0341,0.9425169,9.021394,0.0842488,98.0127
D_BR,D_BRN_2,0,2032,17,527,19.47380829,5.8358078,59.55657959,2.215695658,1107.847829,14.16544631,56.8758107,1.419075556,0.638584,1.171336,108.2054,1.030381,10.05177,0.1409556,98.15365
D_BR,D_BRN_2,0,2033,18,527,20.06602097,5.966658115,64.33463287,2.142355299,1071.17765,15.82573701,60.98232165,1.564887641,0.704199438,1.195793,109.4012,1.060389,11.11216,0.1354033,98.28905
D_BR,D_BRN_2,0,2034,19,527,20.66869164,6.098792553,69.43063354,2.075216829,1037.608415,17.63186629,65.23771703,1.722422169,0.775089976,1.278011,110.6792,1.112268,12.22443,0.1657428,98.4548
D_BR,D_BRN_2,0,2035,20,527,21.15919685,6.205597878,73.75494385,2.013468835,1006.734418,19.30442344,69.16338723,1.859983748,0.836992687,1.450101,112.1293,1.201913,13.42635,0.2481879,98.70299
D_BR,D_BRN_2,0,2036,21,527,21.69119644,6.320713043,78.62702179,1.956440001,978.2200003,21.17950909,73.33872455,2.015735265,0.907080869,1.311652,113.441,1.097705,14.52405,0.213947,98.91693
D_BR,D_BRN_2,0,2037,22,527,22.16871071,6.423415184,83.16357422,1.903569596,951.784798,23.02369337,77.3770875,2.163149842,0.973417429,1.432346,114.8733,1.221526,15.74558,0.2108197,99.12775
D_BR,D_BRN_2,0,2038,23,527,22.66539955,6.529633522,88.04852295,1.854385205,927.1926026,25.02261853,81.57596459,2.323077546,1.045384896,1.430641,116.304,1.194984,16.94056,0.2356568,99.36341
D_BR,D_BRN_2,0,2039,24,527,23.17528725,6.638047218,93.24185944,1.808485688,904.2428438,27.17105331,85.91614719,2.494658353,1.122596259,1.662252,117.9662,1.284422,18.22498,0.3778306,99.74124
D_BR,D_BRN_2,0,2040,25,527,23.62797356,6.733780384,98.00608826,1.765527982,882.7639912,29.2542557,90.07953512,2.653536577,1.194091459,1.786491,119.7527,1.368696,19.59368,0.4177945,100.159
D_BR,D_BRN_2,0,2041,26,527,24.13358116,6.840143681,103.5000153,1.725216773,862.6083863,31.61603126,94.56348211,2.838400876,1.277280394,1.615145,121.3679,1.319007,20.91269,0.2961383,100.4552
D_BR,D_BRN_2,0,2042,27,527,24.56524849,6.930494785,108.3363647,1.687296306,843.6481528,33.83713037,98.77382127,3.001831236,1.350824056,1.936289,123.3041,1.487447,22.40013,0.4488413,100.904
D_BR,D_BRN_2,0,2043,28,527,25.01336861,7.023854256,113.5007477,1.65154386,825.7719299,36.21756231,103.1315777,3.177729614,1.429978326,1.998286,125.3024,1.390604,23.79074,0.6076818,101.5117
D_BR,D_BRN_2,0,2044,29,527,25.47003365,7.118547916,118.9157562,1.617764479,808.8822394,38.73778023,107.6025671,3.363658726,1.513646427,1.932397,127.2348,1.48231,25.27305,0.450087,101.9618
D_BR,D_BRN_2,0,2045,30,527,25.89681053,7.206645966,124.1166077,1.585786694,792.893347,41.24732164,111.9897726,3.542566477,1.594154915,2.107884,129.3427,1.565279,26.83833,0.542605,102.5044
D_BR,D_BRN_2,0,2046,31,527,26.2911396,7.28771162,129.0436859,1.555459024,777.729512,43.72086944,116.2687982,3.71174922,1.670287149,2.1549,131.4976,1.545586,28.38391,0.6093147,103.1137
D_BR,D_BRN_2,0,2047,32,527,26.71342278,7.374173641,134.4507294,1.52664709,763.3235448,46.41251635,120.7567278,3.899855023,1.75493476,2.074718,133.5723,1.518914,29.90283,0.555804,103.6695
D_BR,D_BRN_2,0,2048,33,527,27.1099472,7.455039978,139.6521149,1.499231219,749.6156096,49.08960389,125.1649208,4.080342109,1.836153949,2.342216,135.9146,1.644748,31.54757,0.6974675,104.367
D_BR,D_BRN_2,0,2049,34,527,27.44961929,7.524066925,144.2041473,1.473104452,736.5522261,51.58872934,129.308091,4.23525164,1.905863238,2.237946,138.1525,1.6339,33.18147,0.6040466,104.971
D_BR,D_BRN_2,0,2050,35,527,27.84263229,7.603657722,149.5829315,1.448170862,724.0854311,54.43432796,133.8041826,4.423589279,1.990615176,1.970578,140.1231,1.515573,34.69705,0.4550049,105.426
D_BR,D_BRN_2,0,2051,36,527,28.2005024,7.675878048,154.5859985,1.424344142,712.1720708,57.19602327,138.149637,4.596584061,2.068462828,2.338948,142.462,1.721909,36.41896,0.6170392,106.0431
D_BR,D_BRN_2,0,2052,37,527,28.56774712,7.749742985,159.8251801,1.401546403,700.7732013,60.0963829,142.6000664,4.77941618,2.150737281,1.944653,144.4067,1.662026,38.08098,0.2826273,106.3257
D_BR,D_BRN_2,0,2053,38,527,28.93368912,7.823101521,165.1524506,1.379707154,689.8535772,63.08247577,147.0933134,4.965825477,2.234621464,2.440842,146.8475,1.744408,39.82539,0.6964346,107.0221
D_BR,D_BRN_2,0,2054,39,527,29.28318977,7.892938614,170.3404694,1.358762428,679.3812138,66.06705385,151.5346444,5.146156849,2.315770582,2.760835,149.6084,1.788251,41.61364,0.9725836,107.9947
D_BR,D_BRN_2,0,2055,40,527,29.6107769,7.958200932,175.2926636,1.338654023,669.3270114,69.00904598,155.8840413,5.315932127,2.392169457,2.442615,152.051,1.782689,43.39633,0.6599257,108.6546
D_BR,D_BRN_2,0,2056,41,527,29.95288849,8.026157379,180.5574036,1.319328861,659.6644307,72.12284757,160.369213,5.499146121,2.474615755,2.448988,154.5,1.750981,45.14731,0.6980071,109.3526
D_BR,D_BRN_2,0,2057,42,527,30.29836845,8.094577789,185.9710388,1.300738423,650.3692115,75.34700035,164.9218058,5.688744032,2.559934814,2.726367,157.2263,1.851926,46.99924,0.8744409,110.2271
D_BR,D_BRN_2,0,2058,43,527,30.63664436,8.161375999,191.3668823,1.282838256,641.4191282,78.6150155,169.4725152,5.877085152,2.644688319,2.791605,160.0179,1.910904,48.91014,0.880702,111.1078
D_BR,D_BRN_2,0,2059,44,527,30.95501137,8.224066734,196.531662,1.265587554,632.7937769,81.83723664,173.9331358,6.054281938,2.724426872,2.920031,162.938,1.928408,50.83855,0.9916226,112.0994
D_BR,D_BRN_2,0,2060,45,527,31.28179741,8.28824234,201.9208221,1.248948777,624.4743884,85.20147392,178.4919602,6.241438394,2.808647277,2.789107,165.7271,1.901093,52.73964,0.8880138,112.9874
D_BR,D_BRN_2,0,2061,46,527,31.62180901,8.354830742,207.6230621,1.232887329,616.4436647,88.7488666,183.1851455,6.442918663,2.899313398,2.958148,168.6852,1.978841,54.71848,0.9793077,113.9667
D_BR,D_BRN_2,0,2062,47,527,31.91473579,8.41204834,212.6137543,1.217371269,608.6856345,92.04049237,187.5901252,6.609607824,2.974323521,3.178243,171.8634,2.082377,56.80086,1.095866,115.0626
D_BR,D_BRN_2,0,2063,48,527,32.20241165,8.468108177,217.5858002,1.202371052,601.1855259,95.36799375,191.992677,6.774705428,3.048617443,3.036879,174.9003,1.928818,58.72968,1.108062,116.1707
D_BR,D_BRN_2,0,2064,49,527,32.51969147,8.529787064,223.1512451,1.187859307,593.9296536,99.0022199,196.6448704,6.968269385,3.135721223,3.12464,178.025,1.947192,60.67687,1.177448,117.3481
D_BR,D_BRN_2,0,2065,50,527,32.83467865,8.590864182,228.7617493,1.173810637,586.9053186,102.7060394,201.3203844,7.163250008,3.223462504,3.206155,181.2311,2.121259,62.79813,1.084895,118.433
D_BR,D_BRN_2,0,2066,51,527,33.12792587,8.647590637,234.0619354,1.160201439,580.1007193,106.3182952,205.873127,7.342112897,3.303950804,3.342417,184.5735,2.157672,64.9558,1.184744,119.6177
D_BR,D_BRN_2,0,2067,52,527,33.43798065,8.707425117,239.7468262,1.147009744,573.504872,110.1530114,210.5886661,7.539558816,3.392801467,3.009537,187.5831,2.101828,67.05763,0.9077093,120.5255
D_BR,D_BRN_2,0,2068,53,527,33.75936127,8.769293785,245.7276611,1.134215079,567.1075394,114.174535,215.4299695,7.751328529,3.488097838,3.037549,190.6206,2.226986,69.28461,0.8105625,121.336
D_BR,D_BRN_2,0,2069,54,527,34.04460526,8.82407856,251.1117706,1.121798335,560.8991676,117.9676402,220.0312503,7.931123519,3.569005584,3.085072,193.7057,2.329611,71.61423,0.7554608,122.0915
D_BR,D_BRN_2,0,2070,55,527,34.32313538,8.877458572,256.4382324,1.109741656,554.8708282,121.7787473,224.6135711,8.10697133,3.648137099,3.451995,197.1577,2.193292,73.80752,1.258703,123.3502
D_BR,D_BRN_2,0,2071,56,527,34.60803986,8.93194294,261.9574585,1.098028335,549.0141673,125.7267993,229.2793121,8.291999117,3.731399603,3.597588,200.7553,2.204446,76.01196,1.393142,124.7433
D_BR,D_BRN_2,0,2072,57,527,34.89849854,8.987370491,267.6585083,1.086642718,543.3213588,129.8090329,234.0237619,8.48580326,3.818611467,3.078995,203.8343,2.277894,78.28986,0.8011017,125.5444
D_BR,D_BRN_2,0,2073,58,527,35.18650055,9.042211533,273.3857422,1.075570125,537.7850627,133.9515475,238.7831425,8.680094673,3.906042603,3.57905,207.4133,2.351199,80.64106,1.227852,126.7723
D_BR,D_BRN_2,0,2074,59,527,35.45185852,9.092636108,278.7283936,1.064796774,532.398387,137.9510771,243.389885,8.852210728,3.983494828,3.506574,210.9199,2.384173,83.02523,1.122401,127.8947
D_BR,D_BRN_2,0,2075,60,527,35.70946503,9.141495705,283.975647,1.054309707,527.1548534,141.9461201,247.9620422,9.018096688,4.05814351,3.893201,214.8131,2.296977,85.3222,1.596225,129.4909
D_BR,D_BRN_2,15,2016,1,448,0.284683198,0,0.001116071,32.49780457,16248.90228,1.54E-05,0.023005251,1.54E-05,6.92E-06,,99.39497,,0,,99.39497
D_BR,D_BRN_2,15,2017,2,448,3.615843773,1.675056338,0.778454185,14.36484333,7182.421665,0.024277847,1.108767128,0.005056569,0.002275456,-0.2788025,99.11617,0,0,-0.2788025,99.11617
D_BR,D_BRN_2,15,2018,3,448,5.843577385,2.389661312,2.680742502,8.910469928,4455.234964,0.134782192,3.185146205,0.020638551,0.009287348,-0.1488046,98.96736,0.116585,0.116585,-0.2653895,98.85078
D_BR,D_BRN_2,15,2019,4,448,7.817259789,2.964002132,5.672863483,6.349620433,3174.810216,0.400251146,6.344144337,0.054246347,0.024410856,0.01836135,98.98573,0.2482595,0.3648445,-0.2298981,98.62088
D_BR,D_BRN_2,15,2020,5,448,9.611635208,3.453864098,9.660107613,5.35894272,2679.47136,0.807571292,9.639297975,0.10243426,0.046095417,0.0771696,99.0629,0.2814493,0.6462937,-0.2042796,98.4166
D_BR,D_BRN_2,15,2021,6,448,11.04571819,3.828338385,13.82182503,4.81337036,2406.68518,1.286453637,12.68707522,0.156638651,0.070487393,0.2804116,99.34331,0.448376,1.09467,-0.1679644,98.24863
D_BR,D_BRN_2,15,2022,7,448,12.26910877,4.137872696,18.11679268,4.395662248,2197.831124,1.846439271,15.76478955,0.218132272,0.098159522,0.3439099,99.68722,0.469452,1.564122,-0.1255421,98.12309
D_BR,D_BRN_2,15,2023,8,448,13.31726265,4.396725655,22.37653732,4.063243575,2031.621787,2.467164121,18.82287309,0.284367869,0.127965541,0.4157782,100.103,0.5117456,2.075867,-0.09596741,98.02713
D_BR,D_BRN_2,15,2024,9,448,14.46174622,4.67339468,27.67129135,3.790959431,1895.479715,3.270079511,22.27928168,0.369110248,0.166099612,0.4698622,100.5729,0.5342305,2.610098,-0.06436832,97.96276
D_BR,D_BRN_2,15,2025,10,448,15.41726875,4.900043011,32.62937164,3.562891119,1781.445559,4.102836335,25.6028644,0.454396825,0.204478571,0.6313803,101.2042,0.6643456,3.274443,-0.03296533,97.92979
D_BR,D_BRN_2,15,2026,11,448,16.23511314,5.091146946,37.27649689,3.368421249,1684.210624,4.957773941,28.81909468,0.539347806,0.242706513,0.6926771,101.8969,0.6598529,3.934296,0.03282432,97.96262
D_BR,D_BRN_2,15,2027,12,448,17.10492706,5.291669846,42.64057922,3.200167533,1600.083767,5.969368641,32.30070665,0.639225007,0.287651253,0.6528709,102.5498,0.6603823,4.594678,-0.007511354,97.95511
D_BR,D_BRN_2,15,2028,13,448,17.95740128,5.485639095,48.33198166,3.052820789,1526.410394,7.092695073,35.90076206,0.748482471,0.336817112,0.8027417,103.3525,0.7597789,5.354457,0.04296284,97.99807
