PRUID,PRNAME,CARUID,CARNAME,Split_polys,POLY_ID,ECO_ID
48,Alberta,4870,Census Agricultural Region 7,,242021,242
48,Alberta,4870,Census Agricultural Region 7,,242022,242
48,Alberta,4870,Census Agricultural Region 7,,242023,242
48,Alberta,4860,Census Agricultural Region 6,0,242024,242
48,Alberta,4870,Census Agricultural Region 7,1,242024,242
48,Alberta,4870,Census Agricultural Region 7,,242025,242
48,Alberta,4870,Census Agricultural Region 7,,242026,242
48,Alberta,4860,Census Agricultural Region 6,0,242027,242
48,Alberta,4870,Census Agricultural Region 7,1,242027,242
48,Alberta,4870,Census Agricultural Region 7,,242028,242
48,Alberta,4870,Census Agricultural Region 7,,242029,242
48,Alberta,4860,Census Agricultural Region 6,1,243001,243
48,Alberta,4870,Census Agricultural Region 7,0,243001,243
48,Alberta,4860,Census Agricultural Region 6,,243002,243
48,Alberta,4860,Census Agricultural Region 6,,243003,243
48,Alberta,4860,Census Agricultural Region 6,,243004,243
48,Alberta,4860,Census Agricultural Region 6,,243005,243
48,Alberta,4870,Census Agricultural Region 7,,244029,244
48,Alberta,4870,Census Agricultural Region 7,,244039,244
48,Alberta,4870,Census Agricultural Region 7,,244040,244
48,Alberta,4870,Census Agricultural Region 7,,244041,244
48,Alberta,4870,Census Agricultural Region 7,,244043,244
48,Alberta,4870,Census Agricultural Region 7,,244046,244
48,Alberta,4870,Census Agricultural Region 7,,244047,244
48,Alberta,4870,Census Agricultural Region 7,,244048,244
48,Alberta,4870,Census Agricultural Region 7,,244050,244
48,Alberta,4870,Census Agricultural Region 7,,244052,244
48,Alberta,4870,Census Agricultural Region 7,,244053,244
48,Alberta,4870,Census Agricultural Region 7,,244054,244
48,Alberta,4870,Census Agricultural Region 7,,244055,244
48,Alberta,4870,Census Agricultural Region 7,,244056,244
48,Alberta,4870,Census Agricultural Region 7,,244058,244
48,Alberta,4870,Census Agricultural Region 7,,244059,244
48,Alberta,4870,Census Agricultural Region 7,,244060,244
48,Alberta,4860,Census Agricultural Region 6,0,244061,244
48,Alberta,4870,Census Agricultural Region 7,1,244061,244
48,Alberta,4870,Census Agricultural Region 7,,244062,244
48,Alberta,4870,Census Agricultural Region 7,,244063,244
48,Alberta,4870,Census Agricultural Region 7,,244064,244
48,Alberta,4870,Census Agricultural Region 7,,244065,244
48,Alberta,4870,Census Agricultural Region 7,,244066,244
48,Alberta,4860,Census Agricultural Region 6,0,244067,244
48,Alberta,4870,Census Agricultural Region 7,1,244067,244
48,Alberta,4870,Census Agricultural Region 7,,244068,244
48,Alberta,4870,Census Agricultural Region 7,,244069,244
48,Alberta,4870,Census Agricultural Region 7,,244070,244
48,Alberta,4870,Census Agricultural Region 7,,245001,245
48,Alberta,4870,Census Agricultural Region 7,,245002,245
48,Alberta,4870,Census Agricultural Region 7,,245003,245
48,Alberta,4870,Census Agricultural Region 7,,245004,245
48,Alberta,4870,Census Agricultural Region 7,,245005,245
48,Alberta,4870,Census Agricultural Region 7,,245006,245
48,Alberta,4870,Census Agricultural Region 7,,249006,249
48,Alberta,4870,Census Agricultural Region 7,,250001,250
48,Alberta,4870,Census Agricultural Region 7,,250002,250
48,Alberta,4870,Census Agricultural Region 7,,250003,250
48,Alberta,4870,Census Agricultural Region 7,,250004,250
48,Alberta,4870,Census Agricultural Region 7,,251001,251
48,Alberta,4870,Census Agricultural Region 7,,251002,251
48,Alberta,4870,Census Agricultural Region 7,,251003,251
48,Alberta,4870,Census Agricultural Region 7,,251004,251
48,Alberta,4870,Census Agricultural Region 7,,251005,251
48,Alberta,4870,Census Agricultural Region 7,,251006,251
48,Alberta,4870,Census Agricultural Region 7,,251007,251
48,Alberta,4870,Census Agricultural Region 7,,251008,251
48,Alberta,4870,Census Agricultural Region 7,,251009,251
48,Alberta,4870,Census Agricultural Region 7,,251010,251
48,Alberta,4870,Census Agricultural Region 7,,251011,251
48,Alberta,4870,Census Agricultural Region 7,,251012,251
48,Alberta,4870,Census Agricultural Region 7,,251013,251
48,Alberta,4860,Census Agricultural Region 6,0,253001,253
48,Alberta,4870,Census Agricultural Region 7,1,253001,253
48,Alberta,4860,Census Agricultural Region 6,1,253002,253
48,Alberta,4870,Census Agricultural Region 7,0,253002,253
48,Alberta,4870,Census Agricultural Region 7,,253003,253
48,Alberta,4870,Census Agricultural Region 7,,253004,253
48,Alberta,4860,Census Agricultural Region 6,0,253005,253
48,Alberta,4870,Census Agricultural Region 7,1,253005,253
48,Alberta,4870,Census Agricultural Region 7,,253006,253
48,Alberta,4870,Census Agricultural Region 7,,253007,253
48,Alberta,4860,Census Agricultural Region 6,0,254001,254
48,Alberta,4870,Census Agricultural Region 7,1,254001,254
48,Alberta,4860,Census Agricultural Region 6,0,254002,254
48,Alberta,4870,Census Agricultural Region 7,1,254002,254
48,Alberta,4870,Census Agricultural Region 7,,254003,254
48,Alberta,4870,Census Agricultural Region 7,,254004,254
48,Alberta,4860,Census Agricultural Region 6,,263001,263
48,Alberta,4860,Census Agricultural Region 6,,263006,263
48,Alberta,4860,Census Agricultural Region 6,,263007,263
48,Alberta,4860,Census Agricultural Region 6,,263008,263
48,Alberta,4860,Census Agricultural Region 6,,263009,263
48,Alberta,4860,Census Agricultural Region 6,,263023,263
48,Alberta,4860,Census Agricultural Region 6,,263026,263
48,Alberta,4860,Census Agricultural Region 6,,331005,331
48,Alberta,4860,Census Agricultural Region 6,,331016,331
48,Alberta,4860,Census Agricultural Region 6,,331021,331
48,Alberta,4860,Census Agricultural Region 6,,338004,338
48,Alberta,4860,Census Agricultural Region 6,,574010,574
48,Alberta,4860,Census Agricultural Region 6,,574012,574
48,Alberta,4860,Census Agricultural Region 6,,574013,574
48,Alberta,4860,Census Agricultural Region 6,,574015,574
48,Alberta,4860,Census Agricultural Region 6,,574016,574
48,Alberta,4860,Census Agricultural Region 6,,574017,574
48,Alberta,4860,Census Agricultural Region 6,,574018,574
48,Alberta,4860,Census Agricultural Region 6,,574019,574
48,Alberta,4860,Census Agricultural Region 6,,576003,576
48,Alberta,4860,Census Agricultural Region 6,,576004,576
48,Alberta,4860,Census Agricultural Region 6,,576005,576
48,Alberta,4860,Census Agricultural Region 6,,576006,576
48,Alberta,4860,Census Agricultural Region 6,,576007,576
48,Alberta,4860,Census Agricultural Region 6,,576008,576
48,Alberta,4860,Census Agricultural Region 6,,576009,576
48,Alberta,4860,Census Agricultural Region 6,,576010,576
48,Alberta,4860,Census Agricultural Region 6,1,576011,576
48,Alberta,4870,Census Agricultural Region 7,0,576011,576
48,Alberta,4860,Census Agricultural Region 6,1,576012,576
48,Alberta,4870,Census Agricultural Region 7,0,576012,576
48,Alberta,4860,Census Agricultural Region 6,,577001,577
48,Alberta,4860,Census Agricultural Region 6,,577002,577
48,Alberta,4860,Census Agricultural Region 6,1,578001,578
48,Alberta,4870,Census Agricultural Region 7,0,578001,578
48,Alberta,4860,Census Agricultural Region 6,1,578002,578
48,Alberta,4870,Census Agricultural Region 7,0,578002,578
48,Alberta,4860,Census Agricultural Region 6,,578003,578
48,Alberta,4860,Census Agricultural Region 6,,579001,579
48,Alberta,4860,Census Agricultural Region 6,,579002,579
48,Alberta,4860,Census Agricultural Region 6,,579003,579
48,Alberta,4860,Census Agricultural Region 6,,579004,579
48,Alberta,4860,Census Agricultural Region 6,,579005,579
48,Alberta,4860,Census Agricultural Region 6,,579006,579
48,Alberta,4860,Census Agricultural Region 6,1,580001,580
48,Alberta,4870,Census Agricultural Region 7,0,580001,580
48,Alberta,4860,Census Agricultural Region 6,1,580002,580
48,Alberta,4870,Census Agricultural Region 7,0,580002,580
48,Alberta,4860,Census Agricultural Region 6,,580003,580
48,Alberta,4870,Census Agricultural Region 7,,581001,581
48,Alberta,4870,Census Agricultural Region 7,,581002,581
48,Alberta,4870,Census Agricultural Region 7,,581004,581
48,Alberta,4870,Census Agricultural Region 7,,581007,581
48,Alberta,4870,Census Agricultural Region 7,,581008,581
48,Alberta,4870,Census Agricultural Region 7,,581010,581
48,Alberta,4870,Census Agricultural Region 7,,582002,582
48,Alberta,4870,Census Agricultural Region 7,,582004,582
48,Alberta,4870,Census Agricultural Region 7,,582007,582
48,Alberta,4870,Census Agricultural Region 7,,583001,583
48,Alberta,4870,Census Agricultural Region 7,,583002,583
48,Alberta,4870,Census Agricultural Region 7,,583003,583
48,Alberta,4870,Census Agricultural Region 7,,583004,583
48,Alberta,4870,Census Agricultural Region 7,,583005,583
48,Alberta,4870,Census Agricultural Region 7,,583006,583
48,Alberta,4870,Census Agricultural Region 7,,583007,583
48,Alberta,4870,Census Agricultural Region 7,,583008,583
48,Alberta,4870,Census Agricultural Region 7,,583009,583
48,Alberta,4870,Census Agricultural Region 7,,583011,583
48,Alberta,4870,Census Agricultural Region 7,,583012,583
48,Alberta,4870,Census Agricultural Region 7,,583013,583
48,Alberta,4870,Census Agricultural Region 7,,583014,583
48,Alberta,4870,Census Agricultural Region 7,,583015,583
48,Alberta,4870,Census Agricultural Region 7,,583017,583
48,Alberta,4870,Census Agricultural Region 7,,583018,583
48,Alberta,4870,Census Agricultural Region 7,,583019,583
48,Alberta,4870,Census Agricultural Region 7,,584001,584
48,Alberta,4870,Census Agricultural Region 7,,584002,584
48,Alberta,4870,Census Agricultural Region 7,,584003,584
48,Alberta,4870,Census Agricultural Region 7,,586001,586
48,Alberta,4870,Census Agricultural Region 7,,586002,586
48,Alberta,4870,Census Agricultural Region 7,,586003,586
48,Alberta,4870,Census Agricultural Region 7,,586004,586
48,Alberta,4870,Census Agricultural Region 7,,586005,586
48,Alberta,4870,Census Agricultural Region 7,,586006,586
48,Alberta,4870,Census Agricultural Region 7,,586007,586
48,Alberta,4870,Census Agricultural Region 7,,586008,586
48,Alberta,4870,Census Agricultural Region 7,,586009,586
48,Alberta,4870,Census Agricultural Region 7,,586010,586
48,Alberta,4870,Census Agricultural Region 7,,586011,586
48,Alberta,4870,Census Agricultural Region 7,,586012,586
48,Alberta,4870,Census Agricultural Region 7,,586013,586
48,Alberta,4870,Census Agricultural Region 7,,586014,586
48,Alberta,4870,Census Agricultural Region 7,,586015,586
48,Alberta,4870,Census Agricultural Region 7,,586016,586
48,Alberta,4870,Census Agricultural Region 7,,587001,587
48,Alberta,4870,Census Agricultural Region 7,,587002,587
48,Alberta,4870,Census Agricultural Region 7,,587003,587
48,Alberta,4870,Census Agricultural Region 7,,587004,587
48,Alberta,4870,Census Agricultural Region 7,,587005,587
48,Alberta,4870,Census Agricultural Region 7,,587006,587
48,Alberta,4870,Census Agricultural Region 7,,588001,588
48,Alberta,4870,Census Agricultural Region 7,,588002,588
48,Alberta,4870,Census Agricultural Region 7,,588003,588
48,Alberta,4870,Census Agricultural Region 7,,588004,588
48,Alberta,4870,Census Agricultural Region 7,,588005,588
48,Alberta,4870,Census Agricultural Region 7,,588006,588
48,Alberta,4870,Census Agricultural Region 7,,588007,588
48,Alberta,4870,Census Agricultural Region 7,,588008,588
48,Alberta,4870,Census Agricultural Region 7,,588009,588
48,Alberta,4870,Census Agricultural Region 7,,588010,588
48,Alberta,4870,Census Agricultural Region 7,,588011,588
48,Alberta,4870,Census Agricultural Region 7,,588012,588
48,Alberta,4870,Census Agricultural Region 7,,588013,588
48,Alberta,4870,Census Agricultural Region 7,,588014,588
48,Alberta,4870,Census Agricultural Region 7,,589001,589
48,Alberta,4870,Census Agricultural Region 7,,589002,589
48,Alberta,4870,Census Agricultural Region 7,,589003,589
48,Alberta,4870,Census Agricultural Region 7,,589004,589
48,Alberta,4870,Census Agricultural Region 7,,589005,589
48,Alberta,4870,Census Agricultural Region 7,,590001,590
48,Alberta,4870,Census Agricultural Region 7,,590002,590
48,Alberta,4870,Census Agricultural Region 7,,590003,590
48,Alberta,4870,Census Agricultural Region 7,,590004,590
48,Alberta,4870,Census Agricultural Region 7,,590005,590
48,Alberta,4870,Census Agricultural Region 7,,590006,590
48,Alberta,4870,Census Agricultural Region 7,,591019,591
48,Alberta,4870,Census Agricultural Region 7,,591020,591
48,Alberta,4870,Census Agricultural Region 7,,591021,591
48,Alberta,4870,Census Agricultural Region 7,,591024,591
48,Alberta,4870,Census Agricultural Region 7,,591026,591
48,Alberta,4870,Census Agricultural Region 7,,591027,591
48,Alberta,4870,Census Agricultural Region 7,,591033,591
48,Alberta,4870,Census Agricultural Region 7,,591040,591
48,Alberta,4870,Census Agricultural Region 7,,591043,591
48,Alberta,4870,Census Agricultural Region 7,,591047,591
48,Alberta,4870,Census Agricultural Region 7,,591049,591
48,Alberta,4870,Census Agricultural Region 7,,592001,592
48,Alberta,4870,Census Agricultural Region 7,,592002,592
48,Alberta,4870,Census Agricultural Region 7,,592003,592
48,Alberta,4870,Census Agricultural Region 7,,592004,592
48,Alberta,4870,Census Agricultural Region 7,,592005,592
48,Alberta,4870,Census Agricultural Region 7,,592006,592
48,Alberta,4870,Census Agricultural Region 7,,592007,592
48,Alberta,4870,Census Agricultural Region 7,,592008,592
48,Alberta,4870,Census Agricultural Region 7,,592009,592
48,Alberta,4870,Census Agricultural Region 7,,592010,592
48,Alberta,4870,Census Agricultural Region 7,,592011,592
48,Alberta,4870,Census Agricultural Region 7,,593001,593
48,Alberta,4870,Census Agricultural Region 7,,593002,593
48,Alberta,4870,Census Agricultural Region 7,,593003,593
48,Alberta,4870,Census Agricultural Region 7,,593004,593
48,Alberta,4870,Census Agricultural Region 7,,593005,593
48,Alberta,4870,Census Agricultural Region 7,,594001,594
48,Alberta,4870,Census Agricultural Region 7,,594002,594
48,Alberta,4870,Census Agricultural Region 7,,594003,594
48,Alberta,4870,Census Agricultural Region 7,,594004,594
48,Alberta,4870,Census Agricultural Region 7,,594005,594
48,Alberta,4870,Census Agricultural Region 7,,595001,595
48,Alberta,4870,Census Agricultural Region 7,,595002,595
48,Alberta,4870,Census Agricultural Region 7,,595003,595
48,Alberta,4870,Census Agricultural Region 7,,596001,596
48,Alberta,4870,Census Agricultural Region 7,,596002,596
48,Alberta,4870,Census Agricultural Region 7,,596003,596
48,Alberta,4870,Census Agricultural Region 7,,596004,596
48,Alberta,4870,Census Agricultural Region 7,,596005,596
48,Alberta,4870,Census Agricultural Region 7,,596006,596
48,Alberta,4870,Census Agricultural Region 7,,596007,596
48,Alberta,4870,Census Agricultural Region 7,,596008,596
48,Alberta,4870,Census Agricultural Region 7,,596009,596
48,Alberta,4870,Census Agricultural Region 7,,596010,596
48,Alberta,4870,Census Agricultural Region 7,,597001,597
48,Alberta,4870,Census Agricultural Region 7,,597002,597
48,Alberta,4870,Census Agricultural Region 7,,597003,597
48,Alberta,4870,Census Agricultural Region 7,,597004,597
48,Alberta,4870,Census Agricultural Region 7,,597005,597
48,Alberta,4870,Census Agricultural Region 7,,598001,598
48,Alberta,4870,Census Agricultural Region 7,,598002,598
48,Alberta,4870,Census Agricultural Region 7,,598003,598
48,Alberta,4870,Census Agricultural Region 7,,598004,598
48,Alberta,4870,Census Agricultural Region 7,,598005,598
48,Alberta,4870,Census Agricultural Region 7,,599001,599
48,Alberta,4870,Census Agricultural Region 7,,599002,599
48,Alberta,4870,Census Agricultural Region 7,,599003,599
48,Alberta,4870,Census Agricultural Region 7,,600001,600
48,Alberta,4870,Census Agricultural Region 7,,600002,600
48,Alberta,4870,Census Agricultural Region 7,,600003,600
48,Alberta,4870,Census Agricultural Region 7,,600004,600
48,Alberta,4870,Census Agricultural Region 7,,600005,600
48,Alberta,4870,Census Agricultural Region 7,,601001,601
48,Alberta,4870,Census Agricultural Region 7,,601002,601
48,Alberta,4870,Census Agricultural Region 7,,601003,601
48,Alberta,4870,Census Agricultural Region 7,,601004,601
48,Alberta,4870,Census Agricultural Region 7,,601005,601
48,Alberta,4870,Census Agricultural Region 7,,601006,601
48,Alberta,4870,Census Agricultural Region 7,,601007,601
48,Alberta,4870,Census Agricultural Region 7,,602001,602
48,Alberta,4870,Census Agricultural Region 7,,603001,603
48,Alberta,4870,Census Agricultural Region 7,,604001,604
48,Alberta,4870,Census Agricultural Region 7,,604002,604
48,Alberta,4870,Census Agricultural Region 7,,604003,604
48,Alberta,4870,Census Agricultural Region 7,,604004,604
48,Alberta,4860,Census Agricultural Region 6,,605001,605
48,Alberta,4860,Census Agricultural Region 6,,605002,605
48,Alberta,4860,Census Agricultural Region 6,,605003,605
48,Alberta,4870,Census Agricultural Region 7,,605003,605
48,Alberta,4860,Census Agricultural Region 6,,605004,605
48,Alberta,4870,Census Agricultural Region 7,,605004,605
48,Alberta,4860,Census Agricultural Region 6,,605005,605
48,Alberta,4870,Census Agricultural Region 7,,605006,605
48,Alberta,4860,Census Agricultural Region 6,1,606001,606
48,Alberta,4870,Census Agricultural Region 7,0,606001,606
48,Alberta,4860,Census Agricultural Region 6,,606002,606
48,Alberta,4860,Census Agricultural Region 6,,606003,606
48,Alberta,4860,Census Agricultural Region 6,,606004,606
48,Alberta,4860,Census Agricultural Region 6,,606005,606
48,Alberta,4870,Census Agricultural Region 7,,607001,607
48,Alberta,4870,Census Agricultural Region 7,,607002,607
48,Alberta,4860,Census Agricultural Region 6,,607003,607
48,Alberta,4860,Census Agricultural Region 6,,607004,607
48,Alberta,4870,Census Agricultural Region 7,,607004,607
48,Alberta,4870,Census Agricultural Region 7,,607005,607
48,Alberta,4870,Census Agricultural Region 7,,607006,607
48,Alberta,4870,Census Agricultural Region 7,,607007,607
48,Alberta,4870,Census Agricultural Region 7,,607008,607
48,Alberta,4870,Census Agricultural Region 7,,607009,607
48,Alberta,4870,Census Agricultural Region 7,,607010,607
48,Alberta,4870,Census Agricultural Region 7,,607011,607
48,Alberta,4860,Census Agricultural Region 6,,607012,607
48,Alberta,4870,Census Agricultural Region 7,,607012,607
48,Alberta,4870,Census Agricultural Region 7,,607013,607
48,Alberta,4870,Census Agricultural Region 7,,607014,607
48,Alberta,4870,Census Agricultural Region 7,,607015,607
48,Alberta,4870,Census Agricultural Region 7,,607016,607
48,Alberta,4870,Census Agricultural Region 7,,607017,607
48,Alberta,4860,Census Agricultural Region 6,,608001,608
48,Alberta,4860,Census Agricultural Region 6,,608002,608
48,Alberta,4860,Census Agricultural Region 6,0,608003,608
48,Alberta,4870,Census Agricultural Region 7,1,608003,608
48,Alberta,4860,Census Agricultural Region 6,1,608004,608
48,Alberta,4870,Census Agricultural Region 7,0,608004,608
48,Alberta,4860,Census Agricultural Region 6,0,608005,608
48,Alberta,4870,Census Agricultural Region 7,1,608005,608
48,Alberta,4860,Census Agricultural Region 6,,608006,608
48,Alberta,4860,Census Agricultural Region 6,,608007,608
48,Alberta,4860,Census Agricultural Region 6,1,609001,609
48,Alberta,4870,Census Agricultural Region 7,0,609001,609
48,Alberta,4870,Census Agricultural Region 7,,609002,609
48,Alberta,4860,Census Agricultural Region 6,,609003,609
48,Alberta,4860,Census Agricultural Region 6,,609004,609
48,Alberta,4860,Census Agricultural Region 6,,609005,609
48,Alberta,4870,Census Agricultural Region 7,,609006,609
48,Alberta,4860,Census Agricultural Region 6,,609007,609
48,Alberta,4860,Census Agricultural Region 6,,609008,609
48,Alberta,4860,Census Agricultural Region 6,,609009,609
48,Alberta,4870,Census Agricultural Region 7,,610001,610
48,Alberta,4870,Census Agricultural Region 7,,610002,610
48,Alberta,4870,Census Agricultural Region 7,,610003,610
48,Alberta,4870,Census Agricultural Region 7,,610004,610
48,Alberta,4870,Census Agricultural Region 7,,610005,610
48,Alberta,4870,Census Agricultural Region 7,,610006,610
48,Alberta,4870,Census Agricultural Region 7,,610007,610
48,Alberta,4870,Census Agricultural Region 7,,610008,610
48,Alberta,4870,Census Agricultural Region 7,,610009,610
48,Alberta,4870,Census Agricultural Region 7,,610010,610
48,Alberta,4870,Census Agricultural Region 7,,610011,610
48,Alberta,4870,Census Agricultural Region 7,,610012,610
48,Alberta,4870,Census Agricultural Region 7,,610013,610
48,Alberta,4870,Census Agricultural Region 7,,610014,610
48,Alberta,4870,Census Agricultural Region 7,,610015,610
48,Alberta,4870,Census Agricultural Region 7,,610016,610
48,Alberta,4870,Census Agricultural Region 7,,610017,610
48,Alberta,4870,Census Agricultural Region 7,,610018,610
48,Alberta,4870,Census Agricultural Region 7,,610019,610
48,Alberta,4870,Census Agricultural Region 7,,610020,610
48,Alberta,4870,Census Agricultural Region 7,,610021,610
48,Alberta,4870,Census Agricultural Region 7,,611001,611
48,Alberta,4870,Census Agricultural Region 7,,611002,611
48,Alberta,4870,Census Agricultural Region 7,,611003,611
48,Alberta,4870,Census Agricultural Region 7,,611004,611
48,Alberta,4870,Census Agricultural Region 7,,612001,612
48,Alberta,4870,Census Agricultural Region 7,,612002,612
48,Alberta,4870,Census Agricultural Region 7,,612003,612
48,Alberta,4870,Census Agricultural Region 7,,612004,612
48,Alberta,4870,Census Agricultural Region 7,,612005,612
48,Alberta,4870,Census Agricultural Region 7,,612006,612
48,Alberta,4870,Census Agricultural Region 7,,612007,612
48,Alberta,4870,Census Agricultural Region 7,,612008,612
48,Alberta,4870,Census Agricultural Region 7,,612009,612
48,Alberta,4870,Census Agricultural Region 7,,613001,613
48,Alberta,4870,Census Agricultural Region 7,,613002,613
48,Alberta,4870,Census Agricultural Region 7,,613003,613
48,Alberta,4870,Census Agricultural Region 7,,614001,614
48,Alberta,4870,Census Agricultural Region 7,,614002,614
48,Alberta,4870,Census Agricultural Region 7,,614003,614
48,Alberta,4870,Census Agricultural Region 7,,615001,615
48,Alberta,4870,Census Agricultural Region 7,,615002,615
48,Alberta,4870,Census Agricultural Region 7,,615003,615
48,Alberta,4870,Census Agricultural Region 7,,615004,615
48,Alberta,4860,Census Agricultural Region 6,0,615005,615
48,Alberta,4870,Census Agricultural Region 7,1,615005,615
48,Alberta,4860,Census Agricultural Region 6,0,615006,615
48,Alberta,4870,Census Agricultural Region 7,1,615006,615
48,Alberta,4860,Census Agricultural Region 6,0,615007,615
48,Alberta,4870,Census Agricultural Region 7,1,615007,615
48,Alberta,4860,Census Agricultural Region 6,0,615008,615
48,Alberta,4870,Census Agricultural Region 7,1,615008,615
48,Alberta,4870,Census Agricultural Region 7,,615009,615
48,Alberta,4860,Census Agricultural Region 6,0,615010,615
48,Alberta,4870,Census Agricultural Region 7,1,615010,615
48,Alberta,4860,Census Agricultural Region 6,0,615011,615
48,Alberta,4870,Census Agricultural Region 7,1,615011,615
48,Alberta,4860,Census Agricultural Region 6,1,615012,615
48,Alberta,4870,Census Agricultural Region 7,0,615012,615
48,Alberta,4860,Census Agricultural Region 6,1,615013,615
48,Alberta,4870,Census Agricultural Region 7,0,615013,615
48,Alberta,4870,Census Agricultural Region 7,,616001,616
48,Alberta,4860,Census Agricultural Region 6,0,616002,616
48,Alberta,4870,Census Agricultural Region 7,1,616002,616
48,Alberta,4860,Census Agricultural Region 6,0,616003,616
48,Alberta,4870,Census Agricultural Region 7,1,616003,616
48,Alberta,4870,Census Agricultural Region 7,,616004,616
48,Alberta,4860,Census Agricultural Region 6,1,616005,616
48,Alberta,4870,Census Agricultural Region 7,0,616005,616
48,Alberta,4860,Census Agricultural Region 6,0,616006,616
48,Alberta,4870,Census Agricultural Region 7,1,616006,616
48,Alberta,4860,Census Agricultural Region 6,,616007,616
48,Alberta,4860,Census Agricultural Region 6,0,617001,617
48,Alberta,4870,Census Agricultural Region 7,1,617001,617
48,Alberta,4860,Census Agricultural Region 6,,617002,617
48,Alberta,4860,Census Agricultural Region 6,,617003,617
48,Alberta,4860,Census Agricultural Region 6,,617004,617
48,Alberta,4870,Census Agricultural Region 7,,618009,618
48,Alberta,4870,Census Agricultural Region 7,,618010,618
48,Alberta,4870,Census Agricultural Region 7,,618013,618
48,Alberta,4870,Census Agricultural Region 7,,618015,618
48,Alberta,4870,Census Agricultural Region 7,,618017,618
48,Alberta,4870,Census Agricultural Region 7,,618018,618
48,Alberta,4870,Census Agricultural Region 7,,618019,618
48,Alberta,4870,Census Agricultural Region 7,,618025,618
48,Alberta,4870,Census Agricultural Region 7,,618026,618
48,Alberta,4870,Census Agricultural Region 7,,618028,618
48,Alberta,4870,Census Agricultural Region 7,,618029,618
48,Alberta,4870,Census Agricultural Region 7,,618030,618
48,Alberta,4870,Census Agricultural Region 7,,618031,618
48,Alberta,4870,Census Agricultural Region 7,,618032,618
48,Alberta,4870,Census Agricultural Region 7,,618033,618
48,Alberta,4860,Census Agricultural Region 6,,618034,618
48,Alberta,4870,Census Agricultural Region 7,,618034,618
48,Alberta,4870,Census Agricultural Region 7,,618035,618
48,Alberta,4870,Census Agricultural Region 7,,618036,618
48,Alberta,4870,Census Agricultural Region 7,,618037,618
48,Alberta,4870,Census Agricultural Region 7,,618038,618
48,Alberta,4860,Census Agricultural Region 6,1,618039,618
48,Alberta,4870,Census Agricultural Region 7,0,618039,618
48,Alberta,4860,Census Agricultural Region 6,0,618040,618
48,Alberta,4870,Census Agricultural Region 7,1,618040,618
48,Alberta,4860,Census Agricultural Region 6,1,618041,618
48,Alberta,4870,Census Agricultural Region 7,0,618041,618
48,Alberta,4860,Census Agricultural Region 6,,618042,618
48,Alberta,4860,Census Agricultural Region 6,,618043,618
48,Alberta,4860,Census Agricultural Region 6,,618044,618
48,Alberta,4870,Census Agricultural Region 7,,619001,619
48,Alberta,4870,Census Agricultural Region 7,,619002,619
48,Alberta,4870,Census Agricultural Region 7,,619003,619
48,Alberta,4860,Census Agricultural Region 6,0,619004,619
48,Alberta,4870,Census Agricultural Region 7,1,619004,619
48,Alberta,4860,Census Agricultural Region 6,1,619005,619
48,Alberta,4870,Census Agricultural Region 7,0,619005,619
48,Alberta,4870,Census Agricultural Region 7,,619006,619
48,Alberta,4860,Census Agricultural Region 6,0,619007,619
48,Alberta,4870,Census Agricultural Region 7,1,619007,619
48,Alberta,4870,Census Agricultural Region 7,,619008,619
48,Alberta,4870,Census Agricultural Region 7,,619009,619
48,Alberta,4870,Census Agricultural Region 7,,619010,619
48,Alberta,4870,Census Agricultural Region 7,,620001,620
48,Alberta,4860,Census Agricultural Region 6,0,620002,620
48,Alberta,4870,Census Agricultural Region 7,1,620002,620
48,Alberta,4870,Census Agricultural Region 7,,621001,621
48,Alberta,4870,Census Agricultural Region 7,,621002,621
48,Alberta,4870,Census Agricultural Region 7,,621003,621
48,Alberta,4870,Census Agricultural Region 7,,621004,621
48,Alberta,4870,Census Agricultural Region 7,,621005,621
48,Alberta,4870,Census Agricultural Region 7,,621006,621
48,Alberta,4870,Census Agricultural Region 7,,621007,621
48,Alberta,4860,Census Agricultural Region 6,0,621008,621
48,Alberta,4870,Census Agricultural Region 7,1,621008,621
48,Alberta,4870,Census Agricultural Region 7,,621009,621
48,Alberta,4860,Census Agricultural Region 6,1,621010,621
48,Alberta,4870,Census Agricultural Region 7,0,621010,621
48,Alberta,4860,Census Agricultural Region 6,,621011,621
48,Alberta,4860,Census Agricultural Region 6,,621012,621
48,Alberta,4860,Census Agricultural Region 6,,621013,621
48,Alberta,4860,Census Agricultural Region 6,,621014,621
48,Alberta,4860,Census Agricultural Region 6,,622001,622
48,Alberta,4860,Census Agricultural Region 6,,622002,622
48,Alberta,4860,Census Agricultural Region 6,,622003,622
48,Alberta,4860,Census Agricultural Region 6,,622004,622
48,Alberta,4860,Census Agricultural Region 6,,623001,623
48,Alberta,4860,Census Agricultural Region 6,,623002,623
48,Alberta,4860,Census Agricultural Region 6,,623003,623
48,Alberta,4860,Census Agricultural Region 6,,623004,623
48,Alberta,4860,Census Agricultural Region 6,,623005,623
48,Alberta,4860,Census Agricultural Region 6,,623006,623
48,Alberta,4860,Census Agricultural Region 6,,623007,623
48,Alberta,4860,Census Agricultural Region 6,,623008,623
48,Alberta,4850,Census Agricultural Region 5,0,623009,623
48,Alberta,4860,Census Agricultural Region 6,1,623009,623
48,Alberta,4850,Census Agricultural Region 5,0,623010,623
48,Alberta,4860,Census Agricultural Region 6,1,623010,623
