Soil_Z,Year,Species,Cluster,Mortality_pct,Age,TEC_MgCkmyr,TEC_MgCkm,Biom_MgCkmyr,Biom_MgCkm,DOM_MgCkmyr,DOM_MgCkm,Stems,km_per_ha,Stems_tosum1ha
BLK_,2016,Scots pine,BLK_3,30,1,,99.46031189,,0,,99.46031189,427,8.856679519,4428.33976
BLK_,2016,Scots pine,BLK_4,30,1,,87.82353973,,0,,87.82353973,427,8.856679519,4428.33976
BLK_,2016,Scots pine,BLK_5,30,1,,95.28058624,,0,,95.28058624,427,8.856679519,4428.33976
BLK_,2016,Scots pine,BLK_6,30,1,,95.28058624,,0,,95.28058624,427,8.856679519,4428.33976
BRN_,2016,Scots pine,BRN_1,30,1,,67.22682953,,0,,67.22682953,427,8.856679519,4428.33976
BRN_,2016,Scots pine,BRN_2,30,1,,67.22682953,,0,,67.22682953,427,8.856679519,4428.33976
BRN_,2016,Scots pine,BRN_3,30,1,,67.22682953,,0,,67.22682953,427,8.856679519,4428.33976
BRN_,2016,Scots pine,BRN_4,30,1,,81.33146667,,0,,81.33146667,427,8.856679519,4428.33976
BRN_,2016,Scots pine,BRN_5,30,1,,81.33146667,,0,,81.33146667,427,8.856679519,4428.33976
BRN_,2016,Scots pine,BRN_6,30,1,,81.33146667,,0,,81.33146667,427,8.856679519,4428.33976
BRN_,2016,Scots pine,BRN_7,30,1,,59.372509,,0,,59.372509,427,8.856679519,4428.33976
BRN_,2016,Scots pine,BRN_8,30,1,,59.372509,,0,,59.372509,427,8.856679519,4428.33976
D_BR,2016,Scots pine,D_BRN_1,30,1,,59.372509,,0,,59.372509,427,8.856679519,4428.33976
D_BR,2016,Scots pine,D_BRN_2,30,1,,85.93683624,,0,,85.93683624,427,8.856679519,4428.33976
D_BR,2016,Scots pine,D_BRN_3,30,1,,85.93683624,,0,,85.93683624,427,8.856679519,4428.33976
D_BR,2016,Scots pine,D_BRN_4,30,1,,85.93683624,,0,,85.93683624,427,8.856679519,4428.33976
D_BR,2016,Scots pine,D_BRN_5,30,1,,86.26423645,,0,,86.26423645,427,8.856679519,4428.33976
D_BR,2016,Scots pine,D_BRN_6,30,1,,86.26423645,,0,,86.26423645,427,8.856679519,4428.33976
D_BR,2016,Scots pine,D_BRN_7,30,1,,86.26423645,,0,,86.26423645,427,8.856679519,4428.33976
D_GR,2016,Scots pine,D_GRAY_1,30,1,,104.732399,,0,,104.732399,427,8.856679519,4428.33976
D_GR,2016,Scots pine,D_GRAY_2,30,1,,104.732399,,0,,104.732399,427,8.856679519,4428.33976
D_GR,2016,Scots pine,D_GRAY_3,30,1,,104.732399,,0,,104.732399,427,8.856679519,4428.33976
D_GR,2016,Scots pine,D_GRAY_4,30,1,,93.27622223,,0,,93.27622223,427,8.856679519,4428.33976
GRAY,2016,Scots pine,GRAY_1,30,1,,93.27622223,,0,,93.27622223,427,8.856679519,4428.33976
GRAY,2016,Scots pine,GRAY_2,30,1,,93.27622223,,0,,93.27622223,427,8.856679519,4428.33976
GRAY,2016,Scots pine,GRAY_3,30,1,,51.07929993,,0,,51.07929993,427,8.856679519,4428.33976
GRAY,2016,Scots pine,GRAY_4,30,1,,51.07929993,,0,,51.07929993,427,8.856679519,4428.33976
GRAY,2016,Scots pine,GRAY_5,30,1,,51.07929993,,0,,51.07929993,427,8.856679519,4428.33976
GRAY,2016,Scots pine,GRAY_6,30,1,,87.82353973,,0,,87.82353973,427,8.856679519,4428.33976
BLK_,2016,Scots pine,BLK_1,50,1,,99.46031189,,0,,99.46031189,305,12.39935133,6199.675663
BLK_,2016,Scots pine,BLK_2,50,1,,99.46031189,,0,,99.46031189,305,12.39935133,6199.675663
BLK_,2016,Scots pine,BLK_3,50,1,,99.46031189,,0,,99.46031189,305,12.39935133,6199.675663
BLK_,2016,Scots pine,BLK_4,50,1,,87.82353973,,0,,87.82353973,305,12.39935133,6199.675663
BLK_,2016,Scots pine,BLK_5,50,1,,95.28058624,,0,,95.28058624,305,12.39935133,6199.675663
BLK_,2016,Scots pine,BLK_6,50,1,,95.28058624,,0,,95.28058624,305,12.39935133,6199.675663
BRN_,2016,Scots pine,BRN_1,50,1,,67.22682953,,0,,67.22682953,305,12.39935133,6199.675663
BRN_,2016,Scots pine,BRN_2,50,1,,67.22682953,,0,,67.22682953,305,12.39935133,6199.675663
BRN_,2016,Scots pine,BRN_3,50,1,,67.22682953,,0,,67.22682953,305,12.39935133,6199.675663
BRN_,2016,Scots pine,BRN_4,50,1,,81.33146667,,0,,81.33146667,305,12.39935133,6199.675663
BRN_,2016,Scots pine,BRN_5,50,1,,81.33146667,,0,,81.33146667,305,12.39935133,6199.675663
BRN_,2016,Scots pine,BRN_6,50,1,,81.33146667,,0,,81.33146667,305,12.39935133,6199.675663
