Species,Hardiness Zone,Mortality_pct,Age,DBH_cm min,DBH_cm max,DBH_cm mean weighted by area,Roots_kgCperTree min,Roots_kgCperTree max,Roots_kgCperTree mean weighted by area,Fineroots_kgCperTree min,Fineroots_kgCperTree max,Fineroots_kgCperTree mean weighted by area
Manitoba Maple,2B,0,47,31.828418731689499310277824406512,37.295776367187500000000000000000,36.057575674077618543833523290232,23.741868694640000825302195153199,31.747816286396400187186372932047,29.704980699570576518908637808636,10.683840912587999838478935998864,14.286517328878399979430469102226,13.367241314806756591337943973485
Manitoba Maple,2B,0,48,32.237476348877002862991503207013,37.800148010253899144572642398998,36.496235782373496192576567409560,24.007472534475901682071707909927,32.066886164572302675423998152837,29.950209929137425746148437610827,10.803362640514199810581885685679,14.430098774057599442244281817693,13.477594468111838921231537824497
Manitoba Maple,2B,0,49,32.645160675048799703290569595993,38.192764282226598027136788005009,36.907050047534291081774426857010,24.262543551588500179150287294760,32.073700476604301456973189488053,30.080486978290863930851628538221,10.918144598214800211621877679136,14.433165214471900483772515144665,13.536219140230862478802009718493
Manitoba Maple,2B,0,50,33.174034118652301117435854393989,38.668354034423799703290569595993,37.391739938071324900192848872393,24.905132644732301372414440265857,32.557024359428297088925319258124,30.434107526684879729828026029281,11.207309690129500623356761934701,14.650660961742699939236445061397,13.695348387008188240088202292100
Manitoba Maple,2B,0,51,33.668399810791001414145284797996,39.169837951660198882564145606011,37.892580073815338437270838767290,25.472090891366200082757131895050,33.259350697853797385050711454824,30.929419744309157636052987072617,11.462440901114799629567642114125,14.966707814034199586217255273368,13.918238884939086119629791937768
Manitoba Maple,2B,0,52,34.083900451660198882564145606011,39.623443603515596578290569595993,38.349829117704416603373829275370,25.780524258128799885980697581545,33.547608478589403091518761357293,31.303186454364716695408787927590,11.601235916157900618372877943330,15.096423815365200837845804926474,14.086433904464101374287565704435
Manitoba Maple,2B,0,53,34.440612792968799737991503207013,40.005508422851598027136788005009,38.727461676427104464437434216961,25.834896834786000852091092383489,33.755888609566198965694638900459,31.330418495550876656352556892671,11.625703575653700383440991572570,15.190149874304699650906513852533,14.098688322997869448727215058170
Manitoba Maple,2B,0,54,34.668876647949197433717927196994,40.394405364990198847863211994991,39.076539772130367111913074040785,25.436077055777598587837928789668,33.835962374153602638671145541593,31.266724360556207074068879592232,11.446234675099900002237518492620,15.226183068369099515848574810661,14.070025962250269913056399673223
Manitoba Maple,2B,0,55,34.944835662841697399016993585974,40.840232849121100855427357601002,39.502468831239966107204963918775,25.273813827152299182898786966689,34.267921346067900856269261566922,31.563396064262320805937633849680,11.373216222218500703888821590226,15.420564605730499252445042657200,14.203528228918035125616370351054
Manitoba Maple,2B,0,56,35.215805053710901972863211994991,41.266368865966697399016993585974,39.901969609581755094041000120342,25.095482560641798386313894297928,34.615958288045597157633892493322,31.745080826772408499891753308475,11.292967152288799326242951792665,15.577181229620499891552753979340,14.285286372047590219835910829715
Manitoba Maple,2B,0,57,35.498943328857400558717927196994,41.687973022460901972863211994991,40.320470227880178981649805791676,25.018461287411600579844161984511,34.980941172748401868375367484987,32.060229908761463946120784385130,11.258307579335200543368955550250,15.741423527736699838897038716823,14.427103458942671210252228775062
Manitoba Maple,2B,0,58,35.778335571289098027136788005009,42.068481445312500000000000000000,40.721407043186204077755974140018,24.942347293879301162178308004513,35.146542460877498115223716013134,32.308552703467306344009557506070,11.224056282245600257851947390009,15.815944107394800610677521035541,14.538848716560259788366238353774
Manitoba Maple,2B,0,59,36.032329559326200296709430404007,42.403373718261697433717927196994,41.079801929466732701712317066267,24.784853781279199580467320629396,35.220440586005601346641924465075,32.411912133547509995423752116039,11.153184201575600198452775657643,15.849198263702499289706793206278,14.585360460096358892201351409312
Manitoba Maple,2B,0,60,36.387565612792997171709430404007,42.812751770019502828290569595993,41.474161660742744572871743002906,25.007959670074900060399158974178,35.477408444587901215072633931413,32.631999280748075875635549891740,11.253581851533800417541897331830,15.964833800064599955703670275398,14.684399676336662210474059975240
Manitoba Maple,2B,15,1,0.042785950005054501632528740629,0.042785950005054501632528740629,0.042785950005054515510316548443,0.000179052500000000000502861641,0.000179052500000000000502861641,0.000179052500000000000502861641,0.000080573624999999998871035023,0.000080573624999999998871035023,0.000080573624999999998871035023
Manitoba Maple,2B,15,2,0.068444781005382496208433451557,0.080762237310409504265074076557,0.071675449653792883131231405969,0.002139670928373119899307264191,0.003108766494545799931314977727,0.002347729608422659697969381298,0.000962851917767901959756271513,0.001398944922545610055827913776,0.001056478323790196495457482939
Manitoba Maple,2B,15,3,0.569775938987732044616052462516,0.783156037330626997317040149937,0.646024823556041849492714845837,0.059249402111169101325938157743,0.087874618488540806593434240312,0.066722551368723001519178694707,0.026662230950026101494731989305,0.039543578319843300517000272976,0.030025148115925381908652980201
Manitoba Maple,2B,15,4,2.706113576889039862294339400250,3.246751546859739878669870449812,2.910520771293338526675142929889,0.452321177242034022647487745417,0.559435047961095999191627470282,0.488677373825083860570117622046,0.203544529758915987427414506783,0.251745771582492006146480889583,0.219904818221287767787686107113
Manitoba Maple,2B,15,5,4.862455368041990411143160599750,5.678436279296880329070518200751,5.296122543458778864078340120614,1.050054740099009897846826788737,1.317018714089019937318880693056,1.210076784254092041592798523197,0.472524633044553998839631958617,0.592658421340057972592774149234,0.544534552914341940521580909262
Manitoba Maple,2B,15,6,6.432970523834230291981839400250,7.635440826416020065892098500626,7.243047056432737385023301612819,1.662136955376569913411799461755,2.188486505492730049837746264529,2.046411458726983045863789811847,0.747961629919456028048330153979,0.984818927471724947508846526034,0.920885156427141970958416550275
Manitoba Maple,2B,15,7,7.522551536560060370106839400250,8.915129661560060370106839400250,8.591795978611834527782775694504,2.175649782265939968795009917812,2.860794287636339916502947744448,2.760416530375593868740224934299,0.979042402019675961355460458435,1.287357429436349898210778519569,1.242187438669017929271376488032
Manitoba Maple,2B,15,8,8.884025573730470526356839400250,10.544754028320300065502124198247,10.179187694128277286154116154648,2.876782744385450119040115168900,3.808578608535249987454562869971,3.675397012877566815802765631815,1.294552234973459947653395829548,1.713860373840859985250517638633,1.653928655794903779252535969135
Manitoba Maple,2B,15,9,10.200285911560099449957306205761,12.131958961486800419038445397746,11.675279325930723928195220651105,3.641566882213469913409653599956,4.905324893090559967845365463290,4.658216088778142527360159874661,1.638705096996059928926570137264,2.207396201890750031537891118205,2.096197239950158053289896997740
Manitoba Maple,2B,15,10,11.354700088500999655138912203256,13.383626937866200279358963598497,12.930363763919050512640751549043,4.359325855188219911440228315769,5.837855227204760133474792382913,5.514869323529736355737895792117,1.961696634834700025962206382246,2.627034852242140061662212247029,2.481691195588378473502189081046
Manitoba Maple,2B,15,11,12.373441696166999292927357601002,14.524841308593799737991503207013,14.057042382674964642319537233561,5.023610017502440072689751104917,6.634770220924480099711217917502,6.326496818103905184216273482889,2.260624507876090039104610696086,2.985646599416010182892478042049,2.846923568146757066443797157262
Manitoba Maple,2B,15,12,13.313876152038600864102591003757,15.674949645996100855427357601002,15.193645049130667601389177434612,5.659582167684460429768478206825,7.504052333621399561991438531550,7.192788321293162923097952443641,2.546811975458000087968457592069,3.376823550129639972539052905631,3.236754744581925358204443909926
Manitoba Maple,2B,15,13,14.169111251831100872777824406512,16.768135070800799013568394002505,16.237400690292552951632387703285,6.272986540813519695802824571729,8.329549549126150864708506560419,8.046676363262301734380343987141,2.822843943366089902724525018129,3.748297297106769843111351292464,3.621004363468030895489846443525
Manitoba Maple,2B,15,14,15.114099502563499655138912203256,17.823955535888700296709430404007,17.266451133170289011786735500209,6.934301629703040426022653264226,9.168669897961830628219104255550,8.852527349600604722468233376276,3.120435733366369923658112384146,4.125901454082810282386617473094,3.983637307320269549393287888961
Manitoba Maple,2B,15,15,15.943010330200200641570518200751,18.759120941162098716858963598497,18.180591252570362570395445800386,7.570048995510069822501009184634,9.947804093809260450598230818287,9.611464639647214980300304887351,3.406522047979529954631061627879,4.476511842214160097341846267227,4.325159087841252691930549190147
Manitoba Maple,2B,15,16,16.736661911010699554935854393989,19.757734298706100872777824406512,19.153639463244740426262069377117,8.167952807191170450096251443028,10.818563169197499718166000093333,10.454382114102999778992852952797,3.675578763236030166439149979851,4.868353426138860129412933019921,4.704471951346344660294107598020
Manitoba Maple,2B,15,17,17.572427749633799720641036401503,20.697566986083998585854715202004,20.075813753559543783921981230378,8.835759226457799542231441591866,11.677798971449199427752319024876,11.269066213692418898517644265667,3.976091651906020096873817237793,5.255009537152120380198994098464,5.071079796161581221269898378523
Manitoba Maple,2B,15,18,18.304025650024399851645284797996,21.556003570556601545149533194490,20.909830828040696815151022747159,9.375253888546959402106040215585,12.376795409285799465237687400077,11.956368222390876709937401756179,4.218864249846140168642705248203,5.569557934178599900576500658644,5.380365700075897983367667620769
Manitoba Maple,2B,15,19,19.097303390502901265790569595993,22.409130096435500689722175593488,21.759785360602144521635636920109,9.990650012501520293994872190524,13.089419237055100353472880669869,12.668562840094871546625654445961,4.495792505625679780223435955122,5.890238656674820383329915784998,5.700853278042693261795648140833
Manitoba Maple,2B,15,20,19.905550003051800445064145606011,23.259120941162098716858963598497,22.591564958328220313887868542224,10.630121569877999831987835932523,13.814903919459199599373278033454,13.366825188807279545244455221109,4.783554706445100279665894049685,6.216706763756640441442868905142,6.015071334963277394081160309725
Manitoba Maple,2B,15,21,20.639850616455099441282072803006,24.143568038940401265790569595993,23.429337194768077523576721432619,11.198888989008100480759821948595,14.615933384229700564560516795609,14.103552300885104031635819410440,5.039500045053659782468002958922,6.577170022903380264267525490141,6.346598535398307205923629226163
Manitoba Maple,2B,15,22,21.386995315551800445064145606011,25.077104568481399127222175593488,24.308174542450885269317950587720,11.825079530403899141788315318990,15.527958887118799680138181429356,14.939743084776523573964368551970,5.321285788681779926889703347115,6.987581499203460388969233463285,6.722884388149439338633328588912
Manitoba Maple,2B,15,23,22.151645660400401283141036401503,25.894866943359399868995751603507,25.123701772767923046103533124551,12.450626922230000559466134291142,16.220385958025900663415086455643,15.651934209793600061288998404052,5.602782115003500429395444371039,7.299173681111639666596602182835,7.043370394407116208412844571285
Manitoba Maple,2B,15,24,22.834190368652301117435854393989,26.604333877563501431495751603507,25.848884277438191503506459412165,12.966108487992299203028778720181,16.750605992309299807629940914921,16.226694371181348941490796278231,5.834748819596540236886994534871,7.537772696539169814400338509586,7.302012467031612885648428346030
Manitoba Maple,2B,15,25,23.474988937377901265790569595993,27.385393142700198865213678800501,26.610929177117636612592832534574,13.459389559154599780299577105325,17.468189513813300095534941647202,16.917512341739918468874748214148,6.056725301619570345224019547459,7.860685281215990194425558001967,7.612880553782972015142149757594
Manitoba Maple,2B,15,26,24.072698593139598699508496792987,28.078098297119101545149533194490,27.290870370737163597141261561774,13.858527247809400151368208753411,18.025203308411100522334891138598,17.429521147608070918977318797261,6.236337261514219854063867387595,8.111341488784979958381882170215,7.843284516423632446446845278842
Manitoba Maple,2B,15,27,24.632148742675799013568394002505,28.733482360839801117435854393989,27.949844820308644699480282724835,14.215799117517999405890805064701,18.587119941802399125663214363158,17.935598005752133587975549744442,6.397109602883119805483147501945,8.364203973811099146473679866176,8.071019102588458338232157984748
Manitoba Maple,2B,15,28,25.249647140502901265790569595993,29.387674331664999982649533194490,28.608696938749975657856339239515,14.658546558736000875455829373095,19.030058466517399295980794704519,18.409125410933498301346844527870,6.596345951431199949865913367830,8.563526309932820268500108795706,8.284106434920076367234287317842
Manitoba Maple,2B,15,29,25.860839843750000000000000000000,30.071863174438501431495751603507,29.264172104211844782639673212543,15.117585271471700281153971445747,19.563400163685898291987541597337,18.904731796526977660732882213779,6.802913372162270100318437471287,8.803530073658640375811046396848,8.507129308437137993337273655925
Manitoba Maple,2B,15,30,26.376604080200198865213678800501,30.727636337280298306495751603507,29.866706203460463342480579740368,15.388925635097100652615154103842,20.018006414953198657258326420560,19.299518614524174608959583565593,6.925016535793679928190158534562,9.008102886728979186159449454863,8.684783376535875731860869564116
Manitoba Maple,2B,15,31,26.886684417724598716858963598497,31.391427993774399851645284797996,30.462668419517225260051418445073,15.657312932196500554482554434799,20.499478648988098683503267238848,19.694906655945700890697480645031,7.045790819488430223316299816361,9.224765392044639966684371756855,8.862707995175561848100187489763
Manitoba Maple,2B,15,32,27.418752670288100148354715202004,32.078800201416001414145284797996,31.097124751523391950058794463985,15.992260494327400266456606914289,21.081587185843801535156671889126,20.187578503349030256686091888696,7.196517222447339712232405872783,9.486714233629740533615404274315,9.084410326507061483880534069613
Manitoba Maple,2B,15,33,27.966035842895500707072642398998,32.707569122314502862991503207013,31.730974274727220318936815601774,16.360417178052799158649577293545,21.525384881884498611270828405395,20.697939416852250360534526407719,7.362187730123739726195708499290,9.686423196848069849806961428840,9.314072737583526162552516325377
Manitoba Maple,2B,15,34,28.533412933349598716858963598497,33.312229156494097992435854393989,32.344434905959047910073422826827,16.777069893086100194068421842530,21.943560482454401494578632991761,21.151240244364053921799495583400,7.549681451888719863063670345582,9.874602217104440526895814400632,9.518058109963806856512746890076
Manitoba Maple,2B,15,35,29.000957489013700296709430404007,33.886707305908203125000000000000,32.893555235685049353833164786920,16.991046311194299534008678165264,22.287299896174200597442904836498,21.477680822829878337643094710074,7.645970840037420224177822092315,10.029284953278400749354659637902,9.664956370273456442987480841111
Manitoba Maple,2B,15,36,29.551488876342798306495751603507,34.536205291747997137008496792987,33.530967332248131640426436206326,17.386421148400799552291573490947,22.797932828251401105035256478004,22.005524294550784958346412167884,7.823889516780339725698922848096,10.259069772713100832106647430919,9.902485932547845592921476054471
Manitoba Maple,2B,15,37,29.957349777221701003782072803006,35.099380493164098027136788005009,34.064100721217570821863773744553,17.461644413451299584494336158969,23.228629354096899106707496684976,22.294149143451640782132017193362,7.857739986053079661587617010809,10.452883209343600157126275007613,10.032367114553244036301293817814
Manitoba Maple,2B,15,38,30.425106048583998585854715202004,35.715267181396498585854715202004,34.612297574745724659806001000106,17.662267642041900472804627497680,23.565033868449798859501242986880,22.580141765986898150231354520656,7.948020438918880437029201857513,10.604265240802400072084310522769,10.161063794694106476868000754621
Manitoba Maple,2B,15,39,30.998834609985401300491503207013,36.323722839355497171709430404007,35.213321686210129257688095094636,18.103062190426101096818456426263,24.076810075328499038960217148997,22.982609770257859338471462251619,8.146377985691760414965756353922,10.834564533897799165629294293467,10.342174396616039544483101053629
Manitoba Maple,2B,15,40,31.437580108642599441282072803006,36.917110443115198847863211994991,35.746505142657795772720419336110,18.255701133136700065051627461798,24.557687293618400303785165306181,23.279701326479575129724253201857,8.215065509911500640782833215781,11.050959282128300031899925670587,10.475865596915832966828929784242
Manitoba Maple,2B,15,41,31.884939193725600148354715202004,37.461483001708998585854715202004,36.261869695174510752622154541314,18.450371560990099339960579527542,24.848715191501799637308067758568,23.522537201821723584771461901255,8.302667202445560334922447509598,11.181921836175799711554645909928,10.585141740819771882797795115039
Manitoba Maple,2B,15,42,32.380321502685497137008496792987,37.959049224853501414145284797996,36.787915270400148415319563355297,18.752095736012801552305973018520,25.134121812031498421902142581530,23.798259517078431457548504113220,8.438443081205779350284501560964,11.310354815414099149961657531094,10.709216782685283320120106509421
Manitoba Maple,2B,15,43,32.849925994872997137008496792987,38.554290771484403421709430404007,37.329497253646650278824381530285,19.026126647028199556643812684342,25.563870824108001045260607497767,24.160701655639687857046737917699,8.561756991162720709098721272312,11.503741870848600115095905493945,10.872315745037846923537472321186
Manitoba Maple,2B,15,44,33.370861053466697399016993585974,39.159824371337897730427357601002,37.897377072699377720255142776296,19.428786960168199726695092977025,26.081210241012900752366476808675,24.590874432792737991348985815421,8.742954132075679396507439378183,11.736544608455799831858712423127,11.065893494756718240523696294986
Manitoba Maple,2B,15,45,33.942207336425802566282072803006,39.691707611083998585854715202004,38.431322597157866027828276855871,19.924658596956099643193738302216,26.479645276593501534989627543837,24.880723955992312568241686676629,8.966096368630280366573970241006,11.915840374467100204469716118183,11.196325780196518806519634381402
Manitoba Maple,2B,15,46,34.438823699951200296709430404007,40.254882812500000000000000000000,38.960702043638683278459211578593,20.242028868325999013677574112080,26.896880344147898966866705450229,25.194066205870612407125008758157,9.108912990746700799604695930611,12.103596154866499645663679984864,11.337329792641748227310927177314
Manitoba Maple,2B,15,47,34.774890899658203125000000000000,40.722724914550802566282072803006,39.377323490220398127803491661325,20.175177074606398974765397724696,26.977650371719999355946129071526,25.242139511039482613341533578932,9.078829683572850584027946752030,12.139942667273999177268706262112,11.358962779967802347869110235479
Manitoba Maple,2B,15,48,35.220729827880902007564145606011,41.272460937500000000000000000000,39.855424221568469533849565777928,20.401227259171999861564472666942,27.249283751984698653814120916650,25.450960629049010464086677529849,9.180552266627380220143095357344,12.262177688393100183361639210489,11.452932283072039254534502106253
Manitoba Maple,2B,15,49,35.665073394775397730427357601002,41.700389862060497137008496792987,40.303167251276512672575336182490,20.618309909345001074143510777503,27.255478251229099839747505029663,25.562053179802994407054939074442,9.278239459205300576627450936940,12.264965213052999359888417529874,11.502923930911329364334960700944
Manitoba Maple,2B,15,50,36.241485595703096578290569595993,42.218742370605497171709430404007,40.831418496858461253395944368094,21.164768962794401119253961951472,27.666685258196000773978084907867,25.862969400200348957241658354178,9.524146033257530064020102145150,12.450008366188200170654454268515,11.638336230090157386030114139430
Manitoba Maple,2B,15,51,36.780281066894502828290569595993,42.765304565429701710854715202004,41.377262417617501455424644518644,21.646928527688601207046303898096,28.264024714093800128011935157701,26.284306112019670820245664799586,9.741117837459869477356733113993,12.718811121342200820549805939663,11.827937750408828776471636956558
Manitoba Maple,2B,15,52,37.233112335205099441282072803006,43.259677886962897730427357601002,41.875588527759411761053343070671,21.909329314320000747784433769993,28.509387206277100546003566705622,26.602312555889383816065674182028,9.859198191444040304531881702133,12.829224242824700752407807158306,11.971040650150227335757335822564
Manitoba Maple,2B,15,53,37.621868133544900558717927196994,43.676074981689502862991503207013,42.287140438453775459493044763803,21.955766405739801427898783003911,28.686750912135398294822152820416,26.625748750184609292546156211756,9.880094882582900694956151710358,12.909037910460899212239382904954,11.981586937583070806567775434814
Manitoba Maple,2B,15,54,37.870632171630902007564145606011,44.099910736083998585854715202004,42.667567937475908479427744168788,21.616978559193601228116676793434,28.755122291575599291491016629152,26.571882683504043143329909071326,9.727640351637109716875784215517,12.939805031208999608338672260288,11.957347207576827230468552443199
Manitoba Maple,2B,15,55,38.171375274658203125000000000000,44.585784912109403421709430404007,43.131742653582065827322367113084,21.479252890098599948487390065566,29.122580013101199369884852785617,26.824313304975831329102220479399,9.665663800544360029221024888102,13.105161005895499926054981187917,12.070940987239104913442133693025
Manitoba Maple,2B,15,56,38.466678619384801152136788005009,45.050197601318402007564145606011,43.567109460480935467785457149148,21.327859042374399223263026215136,29.418688721412198816551608615555,26.978991459198457647516988799907,9.597536569068440215346527111251,13.238409924635499592682208458427,12.140546156639308250646536180284
Manitoba Maple,2B,15,57,38.775238037109403421709430404007,45.509658813476598027136788005009,44.023176182716667881322791799903,21.262568854825801167862664442509,29.729186953297901396808811114170,27.247101391763937527912275982089,9.568155984671580682743297074921,13.378134128984099149306530307513,12.261195626293813987217617977876
Manitoba Maple,2B,15,58,39.079711914062500000000000000000,45.924335479736299703290569595993,44.460098223766308933591062668711,21.198040513898600778475156403147,29.870197026658399153120626579039,27.458396731708081262013365630992,9.539118231254340329883234517183,13.441588661996300757550670823548,12.356278529268623245229719032068
Manitoba Maple,2B,15,59,39.356506347656299737991503207013,46.289291381835901972863211994991,44.850653608389521309618430677801,21.064330710428798454358911840245,29.933246303017998712903136038221,27.546461578538622205769570427947,9.478948819692989857799148012418,13.469960836358099598442095157225,12.395907710342404683956374356057
Manitoba Maple,2B,15,60,39.743625640869097992435854393989,46.735790252685497137008496792987,45.280397081203638265378685900941,21.254121969263799485361232655123,30.151892405527199514381209155545,27.733733938205745062077767215669,9.564354886168690228487321292050,13.568351582487300888146819488611,12.480180272192544776999056921341
Manitoba Maple,2B,30,1,0.047405023127794300441539832036,0.047405023127794300441539832036,0.047405023127794314319327639851,0.000147455000000000003602951271,0.000147455000000000003602951271,0.000147454999999999976497896959,0.000066354749999999898622121686,0.000066354749999999898622121686,0.000066354749999999912174648842
Manitoba Maple,2B,30,2,0.078096434473991394042968750000,0.092719420790672302246093750000,0.081932754533740340119329914614,0.001750978744978610090674009392,0.002541283915498660037762812536,0.001920746809456287673700813912,0.000787940435240375961108150182,0.001143577761974400031075305151,0.000864336064255329735057931106
Manitoba Maple,2B,30,3,0.656978011131286954160657387547,0.897138059139252042051282387547,0.743068498538271948739009076235,0.047432760742372202800165581493,0.070059945400196402265358130990,0.053332913406289511604185804572,0.021344742334067398625840894510,0.031526975430088401142203480276,0.023999811032830286466888125574
Manitoba Maple,2B,30,4,3.005436182022089841581191649311,3.599386453628540039062500000000,3.230802089252550857167989306618,0.355580091987210022974608136792,0.439995318817176017667236465059,0.384449385298918311359983590592,0.160011041394243991309309649296,0.197997893467729002558996853622,0.173002223384513154069708207317
Manitoba Maple,2B,30,5,5.461054801940919745106839400250,6.311413288116460407195518200751,5.892627708582398149417258537142,0.852596435617712034016335564957,1.055531085910589972343132103560,0.970041652424818767741498959367,0.383668396027970981521093563060,0.474988988659767019662183429318,0.436518743591169211537561523073
Manitoba Maple,2B,30,6,7.191839218139650213856839400250,8.482628822326660156250000000000,8.049736833155836990272291586734,1.348257937527199912253195179801,1.763717777943329956258367019473,1.648465099232069963619551344891,0.606716071887237973214723751880,0.793673000074500034628499633982,0.741809294654430795290522837604
Manitoba Maple,2B,30,7,8.397738456726070666036321199499,9.909849166870120740213678800501,9.549485889076837707989398040809,1.766498444147430069151027964836,2.311838362297080173846097750356,2.231657531646629610833088008803,0.794924299866344052922784158000,1.040327263033679949799648056796,1.004245889240980904588695921120
Manitoba Maple,2B,30,8,9.908164978027340197286321199499,11.724696159362800074177357601002,11.316999795495730651850863068830,2.339694866509740123206029238645,3.080626100149479906775695781107,2.981744081815508096156008832622,1.052862689929380035636086176964,1.386281745067269977056412244565,1.341784836816978465634520034655
Manitoba Maple,2B,30,9,11.370732307434099794818394002505,13.492934226989699908472175593488,12.983712057858323163372915587388,2.966871147406120012846031386289,3.992095345245440185522056708578,3.789536220535544064347277526394,1.335092016332749986773364980763,1.796442905360450037477448859136,1.705291299240991209629214608867
Manitoba Maple,2B,30,10,12.654408454894999991324766597245,14.866148948669399842970051395241,14.381888617273629549231372948270,3.556714883664219950532014991040,4.759945861862259874897063127719,4.494854842823805540774628752843,1.600521697648900065757970878622,2.141975637838020141145989327924,2.022684679270712937437792788842
Manitoba Maple,2B,30,11,13.787539482116599742766993585974,16.138370513916001414145284797996,15.636751175611010467036976478994,4.103396556130340044887816475239,5.416897882991220214421446144115,5.163790377362860617438400367973,1.846528450258650089210732403444,2.437604047346039859434085883549,2.323705669813286078806413570419
Manitoba Maple,2B,30,12,14.833634376525900222532072803006,17.419948577880898454850466805510,16.902309143413976499914497253485,4.627285301523119898092772928067,6.133762537956140015182882052613,5.878114245175576790813920524670,2.082278385685400134974543107091,2.760193142080260120252432898269,2.645151410329006136379348390619
Manitoba Maple,2B,30,13,15.784913063049300419038445397746,18.637578964233298961516993585974,18.064119877504705158344222581945,5.132931805537330305355681048241,6.806943930893980088114858517656,6.582511351923679754349905124400,2.309819312491809828458144693286,3.063124768902290018246503677801,2.962130108365654823643353665830
Manitoba Maple,2B,30,14,16.835916519164999982649533194490,19.813129425048799703290569595993,19.209219736153826829649915453047,5.678221631462839980031276354566,7.499757096202840145338086585980,7.247537054186755867135616426822,2.555199734158270175043980998453,3.374890693291289878175120975357,3.261391674384040317846711332095
Manitoba Maple,2B,30,15,17.757684707641601562500000000000,20.853988647460898420149533194490,20.226169042307503787014866247773,6.202643088166380103132269141497,8.143265595856199468016711762175,7.874040095178559184319055930246,2.791189389674880061420481069945,3.664469518135279990644903591601,3.543318042830353675753940478899
Manitoba Maple,2B,30,16,18.640111923217798306495751603507,21.965127944946299720641036401503,21.308380153280364055490281316452,6.696018723153420282301340193953,8.862255829810539609070474398322,8.569743547662064031555928522721,3.013208425419040104031864757417,3.988015123414740070728612408857,3.856384596447932633367372545763
Manitoba Maple,2B,30,17,19.569219589233298961516993585974,23.010564804077098699508496792987,22.333760786968724687540088780224,7.247008933018859622166019107681,9.578761469948309681399223336484,9.242227809001475336003750271630,3.261154019858489849781335578882,4.310442661476749925952844932908,4.159002514050662568934058072045
Manitoba Maple,2B,30,18,20.382400512695298289145284797996,23.965229034423799703290569595993,23.260927475795554641990747768432,7.692401758288680113651025749277,10.156003452007700715853388828691,9.809820749147656115951576794032,3.461580791229910136763692207751,4.570201553403469674208281503525,4.414419337116446406810155167477
Manitoba Maple,2B,30,19,21.264009475708000707072642398998,24.913784027099598716858963598497,24.205638335114809223114207270555,8.200305739870579202488443115726,10.743344697922200481343679712154,10.397894661147921269161997770425,3.690137582941760197030589552014,4.834505114064979736099303408992,4.679052597516570877189678867580
Manitoba Maple,2B,30,20,22.162120819091800427713678800501,25.858667373657201693504248396493,25.129987432010313597174899769016,8.728040910076950709139964601491,11.337361373632800720656632620376,10.974468766459210655739298090339,3.927618409534630039559033320984,5.101812618134739629738305666251,4.938510944906645327989735960728
Manitoba Maple,2B,30,21,22.977949142456100872777824406512,26.841672897338899161923109204508,26.060850313789945431608430226333,9.197550639975990094399094232358,11.998820679304300185208376205992,11.582684097321061855723201006185,4.138897787989190391044758143835,5.399469305686960041157362866215,5.212207843794476325172126962570
Manitoba Maple,2B,30,22,23.807939529418899127222175593488,27.879056930541999292927357601002,27.037194468285953519171016523615,9.714329566640440560831848415546,12.751635407772100805345871776808,12.272768648594320595179851807188,4.371448304988200028731171187246,5.738235933497439766881598188775,5.522745891867443468470355583122
Manitoba Maple,2B,30,23,24.657276153564499310277824406512,28.787643432617201710854715202004,27.943075947709491657633407157846,10.230557311273800635831321415026,13.323552197032499933015969872940,12.860694559013717608308979833964,4.603750790073200427343635965372,5.995598488664639624801111494889,5.787312551556167861122048634570
Manitoba Maple,2B,30,24,25.415327072143600872777824406512,29.575807571411100838076890795492,28.748508195211531557333728414960,10.656119820456099844818709243555,13.761829460618100640090233355295,13.335396427282592668461802531965,4.795253919205260118019396031741,6.192823257278160298255897941999,6.000928392277174339142220560461
Manitoba Maple,2B,30,25,26.126945495605500724423109204508,30.443405151367201710854715202004,29.594792798751004880841719568707,11.063368458623600076862203422934,14.354344706611200876977818552405,13.905625099913930142747631180100,4.978515806380600317027074197540,6.459455117975039684097282588482,6.257531294961267143150962510845
Manitoba Maple,2B,30,26,26.790655136108298961516993585974,31.212778091430699589636788005009,30.349825672751912009061925346032,11.393055029824099122492953028996,14.819117765935400754528927791398,14.328550709622888348349079024047,5.126874763420859792972805735189,6.668602994670900230289589671884,6.447847819330295493500671000220
Manitoba Maple,2B,30,27,27.411834716796899868995751603507,31.940633773803700279358963598497,31.081514407437182967441913206130,11.688228748945299173556122696027,15.283095149613400209887004166376,14.746541041575802921670401701704,5.259702937025379831936788832536,6.877392817326019702761641383404,6.635943468709113446379888046067
Manitoba Maple,2B,30,28,28.097419738769499275576890795492,32.667106628417997171709430404007,31.813014847191521283775728079490,12.053756512605399819904050673358,15.649040839887499387828029284719,15.137676265880198656077482155524,5.424190430672419793722838221584,7.042068377949370017176988767460,6.811954319646088329420763329836
Manitoba Maple,2B,30,29,28.775951385498000689722175593488,33.436424255371100855427357601002,32.540710905865708468809316400439,12.432664649847099624935253814328,16.089386624892000554609694518149,15.546945126018885119378865056206,5.594699092431180353912623104407,7.240223981201419967135279875947,6.996125306708500524166538525606
Manitoba Maple,2B,30,30,29.348501205444300410363211994991,34.164360046386697433717927196994,33.209588677376132181962020695210,12.656963670218699391512018337380,16.464843297782699949038942577317,15.873138321688362140093886409886,5.695633651598400071236483199755,7.409179484002240023698959703324,7.142912244759756390521943103522
