Hardiness,Species,Mortality_pct,Age,TEC_MgCkmyr_min,TEC_MgCkmyr_max,TEC_MgCkmyr_wavg,TEC_MgCkm_min,TEC_MgCkm_max,TEC_MgCkm_wavg,Biom_MgCkmyr_min,Biom_MgCkmyr_max,Biom_MgCkmyr_wavg,Biom_MgCkm_min,Biom_MgCkm_max,Biom_MgCkm_wavg,DOM_MgCkmyr_min,DOM_MgCkmyr_max,DOM_MgCkmyr_wavg,DOM_MgCkm_min,DOM_MgCkm_max,DOM_MgCkm_wavg,Stems_min,Stems_max,Stems_wavg,km_per_ha_min,km_per_ha_max,km_per_ha_wavg,Stems_tosum1ha_min,Stems_tosum1ha_max,Stems_tosum1ha_wavg
3B,Green Ash,15,58,1.413720727,1.971406579,1.749833735,117.4020767,171.5567322,145.0599805,1.16997838,1.677046537,1.507451512,59.68140411,68.97151947,66.60805419,-0.142495155,0.439831585,0.242382242,56.6568718,104.8718643,78.45192598,639,639,639,1.788465312,1.788465312,1.788465312,894.2326562,894.2326562,894.2326562
3B,Green Ash,15,59,1.258342147,2.05515027,1.719103904,118.9461594,173.452774,146.7790817,1.252058387,1.559769392,1.473771232,60.96087646,70.39707184,68.08182623,-0.155122802,0.507004321,0.245332666,56.94889832,105.2090912,78.69725827,639,639,639,1.778015604,1.778015604,1.778015604,889.0078018,889.0078018,889.0078018
3B,Green Ash,15,60,1.345901728,2.078512192,1.829064835,120.6595154,175.2791443,148.608151,1.272203445,1.685139298,1.53076896,62.24991989,71.84235382,69.61259372,0.0350729,0.393372864,0.298295891,57.30392075,105.3884048,78.99555462,639,639,639,1.767801056,1.767801056,1.767801056,883.9005278,883.9005278,883.9005278
3B,Green Ash,30,1,,,,48.18215942,95.28058624,69.33191975,,,,0,0,0,,,,48.18215942,95.28058624,69.33191975,526,526,526,10.68407879,10.68407879,10.68407879,5342.039396,5342.039396,5342.039396
3B,Green Ash,30,2,-0.197247252,-0.117386498,-0.165043826,48.02033615,95.14310455,69.16687745,0,0.002325382,0.001115296,0,0.002325382,0.001115296,-0.1988094,-0.118668124,-0.16615912,48.01881409,95.14310455,69.16576151,526,526,526,6.888290284,6.888290284,6.888290284,3444.145142,3444.145142,3444.145142
3B,Green Ash,30,3,-0.187679127,-0.109391466,-0.151956551,47.86775208,95.02593994,69.01491981,0.005358845,0.019260447,0.012938858,0.006115067,0.019260447,0.014054154,-0.197390452,-0.117666021,-0.164895408,47.85671234,95.00668335,69.0008655,526,526,526,5.994422602,5.994422602,5.994422602,2997.211301,2997.211301,2997.211301
3B,Green Ash,30,4,-0.170114756,-0.091096126,-0.131730165,47.73242569,94.92534637,68.88319003,0.014651104,0.04297613,0.030543373,0.020766171,0.061259378,0.044597527,-0.194657847,-0.115547419,-0.162273537,47.69725037,94.87221527,68.83859229,526,526,526,5.43148217,5.43148217,5.43148217,2715.741085,2715.741085,2715.741085
3B,Green Ash,30,5,-0.144697517,-0.027281268,-0.097295903,47.62247086,94.89057922,68.78589323,0.028665196,0.107724838,0.060373951,0.049431369,0.168984219,0.104971478,-0.190197095,-0.112041734,-0.157669857,47.54244614,94.74134064,68.68092198,526,526,526,5.031501491,5.031501491,5.031501491,2515.750746,2515.750746,2515.750746
3B,Green Ash,30,6,-0.110463947,0.022541571,-0.053429876,47.54624557,94.90737152,68.7324642,0.047408059,0.146549374,0.097167575,0.096839428,0.313483179,0.202139053,-0.182698414,-0.105810151,-0.150597452,47.39488602,94.61733246,68.53032453,526,526,526,4.726659032,4.726659032,4.726659032,2363.329516,2363.329516,2363.329516
3B,Green Ash,30,7,-0.072144441,0.128601268,-0.001066738,47.50843048,95.0359726,68.73139724,0.070865676,0.247580901,0.141750533,0.167705104,0.561064065,0.343889591,-0.176616564,-0.098307557,-0.142817272,47.25375366,94.50022125,68.38750758,526,526,526,4.483373445,4.483373445,4.483373445,2241.686722,2241.686722,2241.686722
3B,Green Ash,30,8,-0.035144899,0.198502436,0.057925581,47.51747894,95.23447418,68.78932414,0.099001884,0.30368048,0.190003503,0.266706973,0.864744544,0.53389309,-0.163529471,-0.089156911,-0.132077923,47.12223434,94.39517212,68.25542992,526,526,526,4.282775166,4.282775166,4.282775166,2141.387583,2141.387583,2141.387583
3B,Green Ash,30,9,0.015814021,0.303527772,0.127904055,47.54725647,95.53800201,68.91722669,0.131755516,0.395958811,0.245327805,0.398462504,1.260703325,0.779220891,-0.151653454,-0.073155887,-0.117423746,47.004879,94.304039,68.13800609,526,526,526,4.113298157,4.113298157,4.113298157,2056.649079,2056.649079,2056.649079
3B,Green Ash,30,10,0.059296727,0.389695615,0.200475461,47.6206398,95.92769623,69.11770241,0.169037357,0.471758276,0.300266643,0.567499876,1.732461691,1.079487541,-0.135848373,-0.058514204,-0.099791181,46.90942001,94.22538757,68.03821419,526,526,526,3.96738661,3.96738661,3.96738661,1983.693305,1983.693305,1983.693305
3B,Green Ash,30,11,0.11805144,0.434605241,0.275483306,47.74038315,96.33615875,69.39318414,0.210726783,0.519279301,0.360043763,0.778226614,2.199697733,1.439531296,-0.113347419,-0.034095328,-0.084560459,46.82910919,94.17051697,67.95365335,526,526,526,3.839857527,3.839857527,3.839857527,1919.928764,1919.928764,1919.928764
3B,Green Ash,30,12,0.174712151,0.511638284,0.353749908,47.91509247,96.78939056,69.74693614,0.256668508,0.586380601,0.419124274,1.034895182,2.70019412,1.858655545,-0.111038491,-0.009581622,-0.065374361,46.76987457,94.1182785,67.88827981,526,526,526,3.727015441,3.727015441,3.727015441,1863.507721,1863.507721,1863.507721
3B,Green Ash,30,13,0.242514506,0.582952619,0.443849921,48.17603683,97.34236908,70.19078595,0.306670129,0.662952125,0.477553608,1.341565251,3.286227942,2.336209146,-0.079999514,0.035335831,-0.033703681,46.75084305,94.08829498,67.85457579,526,526,526,3.626141457,3.626141457,3.626141457,1813.070729,1813.070729,1813.070729
3B,Green Ash,30,14,0.303521365,0.722626388,0.534970454,48.47955704,97.96020508,70.72575602,0.360498726,0.755382597,0.549110405,1.702064037,4.018345833,2.885319573,-0.057393931,0.04007763,-0.014139947,46.73394394,94.09076691,67.84043649,526,526,526,3.53518245,3.53518245,3.53518245,1767.591225,1767.591225,1767.591225
3B,Green Ash,30,15,0.398800045,0.765151739,0.605216834,48.87835693,98.68877411,71.33097287,0.41787979,0.771929801,0.603243243,2.119943857,4.790275574,3.488562799,-0.041876398,0.096322075,0.001973585,46.7447052,94.11872864,67.84240954,526,526,526,3.45255368,3.45255368,3.45255368,1726.27684,1726.27684,1726.27684
3B,Green Ash,30,16,0.485101521,0.849065602,0.69754938,49.36346054,99.53783417,72.0285221,0.478494823,0.820299685,0.663691748,2.59843874,5.596530914,4.15225455,-0.023123194,0.065084986,0.033857628,46.76502228,94.14749146,67.87626861,526,526,526,3.377008807,3.377008807,3.377008807,1688.504403,1688.504403,1688.504403
3B,Green Ash,30,17,0.567962646,0.908697963,0.80767345,49.94510651,100.4394531,72.83619488,0.541980922,0.884724915,0.736233451,3.140419483,6.481256008,4.888487951,-0.000800782,0.17587246,0.071440002,46.8046875,94.21147156,67.94770792,526,526,526,3.307551637,3.307551637,3.307551637,1653.775818,1653.775818,1653.775818
3B,Green Ash,30,18,0.690769017,0.973210692,0.873672356,50.6358757,101.3761444,73.70986811,0.607931316,0.93020916,0.787923092,3.748350859,7.356069565,5.676411125,0.036057819,0.163551539,0.085749268,46.88752365,94.25429535,68.03345664,526,526,526,3.243374579,3.243374579,3.243374579,1621.68729,1621.68729,1621.68729
3B,Green Ash,30,19,0.652069092,1.073974609,0.964239896,51.28794479,102.450119,74.67410824,0.675893903,0.97104758,0.850685965,4.424244881,8.27083683,6.527096971,-0.023824837,0.189310834,0.113553939,46.86369705,94.35721588,68.14701102,526,526,526,3.183814738,3.183814738,3.183814738,1591.907369,1591.907369,1591.907369
3B,Green Ash,30,20,0.837743998,1.152813315,1.052597793,52.12568665,103.6029358,75.72670605,0.74537605,1.05057013,0.934545665,5.169620991,9.321407318,7.461642768,0.02391546,0.222248688,0.118052126,46.95606613,94.46837616,68.26506294,526,526,526,3.128321941,3.128321941,3.128321941,1564.160971,1564.160971,1564.160971
3B,Green Ash,30,21,0.9371773,1.256831646,1.129287566,53.06493759,104.8262787,76.85599185,0.81584537,1.053081751,0.983849082,5.98546648,10.36754036,8.445491867,0.06541504,0.22765556,0.145438447,47.07947159,94.63864136,68.41050116,526,526,526,3.076435038,3.076435038,3.076435038,1538.217519,1538.217519,1538.217519
3B,Green Ash,30,22,0.92417109,1.277775288,1.20278994,54.01556778,106.0467453,78.05878325,0.886731505,1.163301229,1.069024818,6.872197628,11.53084183,9.514516624,0.032252837,0.213601828,0.133765143,47.14336777,94.78346252,68.54426637,526,526,526,3.027764051,3.027764051,3.027764051,1513.882026,1513.882026,1513.882026
3B,Green Ash,30,23,1.049782157,1.413459063,1.295677015,55.13180542,107.1877975,79.35446126,0.957436442,1.174456835,1.113145247,7.82963419,12.70529842,10.62766183,0.078385063,0.241763204,0.182531736,47.30217361,94.92507935,68.72679857,526,526,526,2.981976531,2.981976531,2.981976531,1490.988265,1490.988265,1490.988265
3B,Green Ash,30,24,1.197817564,1.508497,1.379276254,56.35784149,108.5876083,80.7337361,1.027332664,1.267898202,1.171697427,8.856966972,13.88631344,11.79935949,0.095288292,0.279963404,0.207578805,47.50087357,95.10435486,68.93437737,526,526,526,2.938786997,2.938786997,2.938786997,1469.393498,1469.393498,1469.393498
3B,Green Ash,30,25,1.249233007,1.594079971,1.450090488,57.60707474,110.0877457,82.18382676,1.095776677,1.304090977,1.22833908,9.95274353,15.10007572,13.02769825,0.147469521,0.336726665,0.221751404,47.65433121,95.36222839,69.15612969,526,526,526,2.897948667,2.897948667,2.897948667,1448.974333,1448.974333,1448.974333
3B,Green Ash,30,26,1.191783071,1.71777606,1.504067265,58.95072174,111.478981,83.68789521,1.106619716,1.36504209,1.270839063,11.11485577,16.30581284,14.29853751,0.017133271,0.368535846,0.233228212,47.83586502,95.57593536,69.38935631,526,526,526,2.859246904,2.859246904,2.859246904,1429.623452,1429.623452,1429.623452
3B,Green Ash,30,27,1.413244247,1.748745203,1.587891359,60.37453842,112.9529877,85.27578607,1.155959725,1.421768904,1.32887336,12.34053516,17.53459167,15.62741076,0.172139108,0.389371216,0.259018015,48.03400421,95.84915924,69.64837469,526,526,526,2.822493984,2.822493984,2.822493984,1411.246992,1411.246992,1411.246992
3B,Green Ash,30,28,1.476207495,1.848130465,1.642010992,61.87202835,114.598999,86.91779514,1.189673662,1.47375679,1.374647023,13.62635994,18.84688568,17.0020582,0.185512245,0.374373704,0.267363959,48.2456665,96.15506744,69.9157376,526,526,526,2.787524865,2.787524865,2.787524865,1393.762433,1393.762433,1393.762433
3B,Green Ash,30,29,1.455094814,1.857780457,1.69540141,63.47214127,116.0802841,88.61319609,1.246856451,1.520538568,1.441988348,14.96827316,20.2617321,18.44404618,0.14286916,0.337242007,0.253413077,48.5038681,96.38949585,70.16915169,526,526,526,2.754193757,2.754193757,2.754193757,1377.096879,1377.096879,1377.096879
3B,Green Ash,30,30,1.548725605,1.854454637,1.737932018,65.24469757,117.6401749,90.35112957,1.226319551,1.565077066,1.455541997,16.36160278,21.56395912,19.89958787,0.127439305,0.37922588,0.28239003,48.88309479,96.61923981,70.45154262,526,526,526,2.722371297,2.722371297,2.722371297,1361.185648,1361.185648,1361.185648
3B,Green Ash,30,31,1.508014798,2.036794662,1.795663416,66.94376373,119.4795303,92.14679381,1.348740697,1.60512948,1.509183808,17.80110359,23.00330162,21.40877172,0.12090753,0.488846749,0.286479601,49.14266205,96.94689178,70.73802108,526,526,526,2.691942224,2.691942224,2.691942224,1345.971112,1345.971112,1345.971112
3B,Green Ash,30,32,1.598070383,2.134926796,1.905653206,68.58704376,121.2781219,94.05244685,1.307733059,1.638747692,1.535708106,19.28099632,24.43522835,22.9444803,0.163386032,0.509271979,0.369945106,49.30604935,97.31611633,71.10796515,526,526,526,2.662803448,2.662803448,2.662803448,1331.401724,1331.401724,1331.401724
3B,Green Ash,30,33,1.592184544,2.096328497,1.934735214,70.4270401,123.0433044,95.98718111,1.360692263,1.665596247,1.557754843,20.7950325,25.87005043,24.50223502,0.153407991,0.49422273,0.376980394,49.6320076,97.58531952,71.48494655,526,526,526,2.634862428,2.634862428,2.634862428,1317.431214,1317.431214,1317.431214
3B,Green Ash,30,34,1.563005567,2.140502214,1.907739164,72.27152252,124.9657593,97.8949206,1.270751119,1.685420752,1.603053454,22.33655167,27.46908951,26.1052885,0.165749609,0.498214006,0.304685691,49.93496704,97.97994995,71.7896318,526,526,526,2.608035811,2.608035811,2.608035811,1304.017906,1304.017906,1304.017906
3B,Green Ash,30,35,1.716922164,2.205294847,1.968765724,73.98844147,126.8114853,99.86368733,1.343750238,1.69803524,1.593749259,23.89824677,28.97305489,27.69903754,0.154917806,0.548175216,0.375016462,50.08988571,98.25634003,72.16464926,526,526,526,2.582248285,2.582248285,2.582248285,1291.124142,1291.124142,1291.124142
3B,Green Ash,30,36,1.713900685,2.257949114,2.004502802,75.99370575,128.7743073,101.8681902,1.304003716,1.703331709,1.629133767,25.44745064,30.54512024,29.32817179,0.140551656,0.584181249,0.375369009,50.51990891,98.63758087,72.5400183,526,526,526,2.557431593,2.557431593,2.557431593,1278.715797,1278.715797,1278.715797
3B,Green Ash,30,37,1.287489772,2.011031628,1.664738846,77.82444,130.2915344,103.5329285,1.063369989,1.701288581,1.481273078,27.00023651,32.02983475,30.80944425,0.064498387,0.38972342,0.183465742,50.76958084,98.99764252,72.72348439,526,526,526,2.533523706,2.533523706,2.533523706,1266.761853,1266.761853,1266.761853
3B,Green Ash,30,38,1.143387318,2.078102589,1.712556044,79.73461914,131.5785675,105.2454849,0.948019981,1.691963553,1.444329369,28.54929352,33.68651581,32.25377375,0.104242288,0.446184009,0.268226674,51.10037231,99.33666229,72.99171102,526,526,526,2.510468095,2.510468095,2.510468095,1255.234047,1255.234047,1255.234047
3B,Green Ash,30,39,1.083721161,2.04269743,1.719602085,81.66846466,132.8970642,106.9650874,0.910538971,1.675492525,1.423786949,30.08735847,35.32466125,33.67756106,-0.263313711,0.432861209,0.295815126,51.46398163,99.74462891,73.28752537,526,526,526,2.488213121,2.488213121,2.488213121,1244.106561,1244.106561,1244.106561
3B,Green Ash,30,40,1.161379457,2.192749262,1.662252087,83.48527527,134.1874542,108.6273388,0.89671886,1.652104139,1.413140323,31.60731506,36.93791199,35.09070118,0.055765748,0.56123215,0.249111753,51.72707748,99.92327118,73.53663715,526,526,526,2.466711498,2.466711498,2.466711498,1233.355749,1233.355749,1233.355749
3B,Green Ash,30,41,1.158829331,2.045409441,1.742323123,85.2445755,135.4675446,110.3696624,0.961114407,1.622087717,1.409540111,33.10227585,38.52022934,36.50024157,0.072780989,0.474713236,0.332782985,51.95632172,100.1359024,73.86942071,526,526,526,2.445919825,2.445919825,2.445919825,1222.959912,1222.959912,1222.959912
3B,Green Ash,30,42,1.122107148,2.139830351,1.767785614,87.03492737,136.7742767,112.1374463,0.866533399,1.58581686,1.391463441,34.28852463,40.0659256,37.89170439,0.02986306,0.6133219,0.376322147,52.24714661,100.3099518,74.24574206,526,526,526,2.425798183,2.425798183,2.425798183,1212.899092,1212.899092,1212.899092
3B,Green Ash,30,43,1.072177887,1.981611252,1.416751356,88.59753418,138.2901001,113.554198,0.943340302,1.531840444,1.202890387,35.23186493,41.086586,39.09459467,0.100070439,0.503186107,0.213860969,52.34721756,100.7390289,74.45960429,526,526,526,2.406309783,2.406309783,2.406309783,1203.154891,1203.154891,1203.154891
3B,Green Ash,30,44,1.234204054,1.919943571,1.40222814,90.51747894,139.5243073,114.9564261,0.928934932,1.419546008,1.080317654,36.16080093,42.15303802,40.17491308,0.103113845,0.578468621,0.321910502,52.84761429,100.8421402,74.7815144,526,526,526,2.387420649,2.387420649,2.387420649,1193.710324,1193.710324,1193.710324
3B,Green Ash,30,45,1.143592477,1.571281791,1.40609866,92.0487442,141.0155029,116.3625252,0.953019619,1.316687346,1.088792284,37.12971497,43.20880127,41.26370515,0.143348858,0.417637169,0.317306405,53.09111404,101.1789322,75.09882139,526,526,526,2.36909935,2.36909935,2.36909935,1184.549675,1184.549675,1184.549675
3B,Green Ash,30,46,1.052695155,1.579887629,1.325219419,93.16201782,142.4657288,117.6877453,0.866427243,1.139359832,1.078802677,38.10254669,44.27690506,42.34250807,0.124215484,0.540654182,0.246416718,53.33795547,101.6012421,75.3452382,526,526,526,2.351316755,2.351316755,2.351316755,1175.658377,1175.658377,1175.658377
3B,Green Ash,30,47,1.116313577,1.600477815,1.45460759,94.51573944,143.8823547,119.1423523,0.889673829,1.266112685,1.112584472,39.19206619,45.37998962,43.45509248,0.150522783,0.534006476,0.342023121,53.77716446,101.7517624,75.68725953,526,526,526,2.33404582,2.33404582,2.33404582,1167.02291,1167.02291,1167.02291
3B,Green Ash,30,48,1.135159731,1.631933689,1.36369757,95.65090179,145.2256775,120.5060523,0.944946289,1.240662336,1.091755631,40.29073334,46.46439362,44.54684826,0.0522753,0.547528028,0.271941941,53.96737671,101.9809036,75.95920138,526,526,526,2.317261398,2.317261398,2.317261398,1158.630699,1158.630699,1158.630699
3B,Green Ash,30,49,1.087091327,1.576047421,1.385221986,97.07200623,146.5287476,121.8912713,0.886165977,1.228520632,1.0838803,41.37232208,47.69291687,45.6307286,-0.062561296,0.480701119,0.301341689,54.43043518,102.2006149,76.26054371,526,526,526,2.300940069,2.300940069,2.300940069,1150.470034,1150.470034,1150.470034
3B,Green Ash,30,50,1.040475488,1.519179583,1.324666344,98.11248016,147.9450531,123.2159379,0.901127219,1.214856744,1.096402096,42.31176758,48.83256912,46.72713003,-0.017830873,0.560714841,0.22826424,54.45995712,102.4108047,76.48880897,526,526,526,2.285059988,2.285059988,2.285059988,1142.529994,1142.529994,1142.529994
3B,Green Ash,30,51,1.014563203,1.773174405,1.380687175,99.37443542,149.5318909,124.5966257,0.815497756,1.273017526,1.116822443,43.47459793,49.97068787,47.84395204,0.067236945,0.500156879,0.263864758,54.74062347,102.7419205,76.75267446,526,526,526,2.269600753,2.269600753,2.269600753,1134.800376,1134.800376,1134.800376
3B,Green Ash,30,52,1.047660112,1.729717493,1.481460369,100.6565704,151.0742645,126.0780856,0.880677223,1.347829461,1.152409443,44.61205292,51.06591797,48.99636205,0.037377216,0.63448745,0.329050923,55.00295258,103.0108337,77.08172301,526,526,526,2.254543281,2.254543281,2.254543281,1127.271641,1127.271641,1127.271641
3B,Green Ash,30,53,1.071913481,1.594381094,1.417689583,101.7284851,152.5504608,127.4957769,0.913542569,1.302511573,1.157065194,45.52559662,52.21261978,50.1534273,0.063691355,0.392018318,0.260624415,55.15729141,103.2984467,77.34234707,526,526,526,2.239869702,2.239869702,2.239869702,1119.934851,1119.934851,1119.934851
3B,Green Ash,30,54,1.09144628,1.612169385,1.331833143,103.11866,153.9156342,128.8276084,0.86389178,1.320299864,1.148944932,46.64912033,53.40763855,51.30237187,-0.050120018,0.515317142,0.182888201,55.63013077,103.4252472,77.5252366,526,526,526,2.225563255,2.225563255,2.225563255,1112.781628,1112.781628,1112.781628
3B,Green Ash,30,55,1.007772923,1.596550465,1.463572258,104.5304947,155.464859,130.2911819,0.967366576,1.35502553,1.184599903,47.84400558,54.46156311,52.4869709,-0.07389722,0.579306781,0.278972362,56.04382324,103.7178116,77.80420735,526,526,526,2.211608209,2.211608209,2.211608209,1105.804105,1105.804105,1105.804105
3B,Green Ash,30,56,1.152605057,1.696747541,1.502017642,105.9489594,157.0252838,131.7931985,1.013651848,1.246046305,1.182425362,48.85765839,55.61621857,53.66939735,0.112230733,0.514726996,0.319592281,56.37849426,104.0371857,78.1238013,526,526,526,2.197989774,2.197989774,2.197989774,1098.994887,1098.994887,1098.994887
3B,Green Ash,30,57,1.053225994,1.68934536,1.483168726,107.0021896,158.6609802,133.2763678,0.963762283,1.371595144,1.174820472,49.82344437,56.98781204,54.84421854,0.019176293,0.491793305,0.308348256,56.44044113,104.4049377,78.43214968,526,526,526,2.184694034,2.184694034,2.184694034,1092.347017,1092.347017,1092.347017
