AREA,PERIMETER,POLY_ID,ECO_ID
0.623112069,5.421071043,946045,946
0.057648333,1.220265161,946046,946
0.020515835,0.716088961,689003,689
0.005104946,0.40036708,973015,973
0.182896698,2.72374,997009,997
0.111249399,1.954002343,943007,943
0.047190094,1.407291221,285017,285
0.068711675,1.33640379,448002,448
0.060219959,2.410705366,691001,691
0.038485239,1.392768354,623006,623
0.01912973,1.254582084,285013,285
0.060531838,1.633439851,974001,974
0.098475801,3.421119692,973021,973
1.39905E-05,0.021490337,711005,711
0.071888309,1.290115964,973022,973
0.011827211,0.890698593,1013007,1013
0.000108526,0.057949229,690002,690
0.078411604,2.62651755,623004,623
0.03878455,1.091022621,688003,688
0.01668355,0.882324862,945024,945
0.001751123,0.242054607,973011,973
0.287787805,6.727034741,286005,286
0.099566488,1.887930031,364020,364
0.089233714,1.44011918,945022,945
0.03238214,1.767499032,993005,993
0.025033765,0.89909212,661005,661
0.01060258,0.632822704,693002,693
0.017745799,1.049440903,945033,945
0.017066732,1.081090834,985002,985
0.027565213,0.86799354,661006,661
0.036732073,1.140043309,727003,727
0.143211757,3.022623833,295006,295
0.191507738,1.923018208,732001,732
0.022670338,0.808881934,623008,623
0.006352918,0.543616485,658008,658
0.10075046,1.922994888,941007,941
0.009899677,0.519328469,710009,710
0.991312821,8.003591171,368001,368
0.752730653,6.425086886,393009,393
0.021190711,0.684446551,687004,687
0.000131827,0.055940574,660007,660
0.068498778,1.207980069,986004,986
0.015322122,0.591165055,973023,973
0.016787558,0.62415444,973013,973
0.021769498,1.137985578,658010,658
0.111756094,2.227592744,997011,997
0.012768578,0.518276233,319003,319
0.002950997,0.358888644,690003,690
0.022185948,1.118422296,658011,658
0.103517034,3.687900915,285024,285
0.211229335,2.641802586,286012,286
0.014288137,0.549499465,974017,974
0.025887596,0.87816301,285019,285
0.041037448,1.264270758,973018,973
0.013536584,0.802312993,945018,945
0.126995557,5.370674774,687005,687
0.007226155,0.63999285,691002,691
0.057012074,1.604571836,974019,974
0.016591981,0.582875243,974021,974
0.02032955,1.065005272,669011,669
0.166872921,3.02434089,285023,285
0.000403499,0.116953842,661007,661
0.015714973,0.898913681,689005,689
0.001525789,0.221875049,690005,690
0.028423861,1.235905973,985003,985
0.077031699,1.293045943,972030,972
0.000344505,0.082870176,661009,661
0.137853809,1.729614357,449002,449
0.026613565,0.703723477,974022,974
0.215786251,2.582896611,452010,452
0.00176619,0.304914602,693008,693
0.033880626,1.154028274,1013006,1013
0.029942262,0.937761384,687006,687
0.048481998,1.25089382,986005,986
0.129581754,4.623514813,945035,945
0.015173659,1.000739891,658013,658
0.040895282,1.329019529,364021,364
0.125526087,2.028101324,688004,688
0.009053184,0.45490666,945019,945
0.090747721,2.225327566,286009,286
0.058032372,1.035942839,986003,986
0.017272807,0.651112645,296013,296
0.177682801,2.635647365,452005,452
0.070338107,1.822525884,692001,692
0.015844505,0.678209033,296015,296
0.025619155,0.74147324,690004,690
0.006976754,0.695643788,660006,660
0.080118238,2.193831755,660008,660
0.001098116,0.1337711,690006,690
0.011004249,0.701632041,690007,690
0.000464448,0.222560416,689006,689
0.029954997,0.793207017,661008,661
0.00192181,0.264738776,661011,661
0.014942111,0.601250002,662020,662
0.012260999,0.635549375,693009,693
0.019535469,0.873937306,693007,693
0.012264456,0.733196239,659009,659
0.085212888,2.294572251,693006,693
0.030516866,1.419413121,285014,285
0.005526555,0.484074769,658012,658
0.001747547,0.186933031,982041,982
0.098100516,3.971590502,985004,985
0.090038171,2.132241991,393011,393
0.021455745,1.000352589,973017,973
0.091155852,1.207880098,393010,393
0.094005018,1.370986168,974026,974
9.51763E-05,0.039485573,661010,661
0.011349526,0.598788619,659008,659
0.057632706,1.508395701,691005,691
0.02547358,1.852158499,993004,993
0.245605672,2.207190697,1027006,1027
0.045641909,1.615976807,625003,625
0.058240882,1.435240501,369001,369
0.018650596,0.755881865,690008,690
0.135910715,3.337335806,285012,285
0.020714794,0.611279803,973027,973
0.004957681,0.382033446,973016,973
0.002562951,0.289051736,691004,691
0.053958293,1.238149651,296014,296
0.031384845,0.858325868,285021,285
0.000794854,0.142563831,661014,661
0.046270664,1.263344475,728006,728
0.127166432,1.658054895,728005,728
0.550282767,3.872210092,1028003,1028
0.043521491,1.234083519,973025,973
0.001805432,0.20673786,691006,691
0.031437875,1.389216992,286007,286
0.040711059,1.125140934,729002,729
0.439585409,3.917640137,449001,449
0.019848845,2.384830327,727005,727
0.038487146,1.446762962,689007,689
0.13598267,7.33356962,993006,993
0.038663833,1.655559798,669010,669
1.684E-08,0.001067089,691007,691
0.000636348,0.125607436,661012,661
4.89919E-05,0.028953268,659010,659
0.017398367,0.957725062,285025,285
0.105372082,3.228455598,623007,623
0.006747146,0.540811786,393013,393
0.021765287,0.817403834,731003,731
0.016838621,0.748782385,972036,972
0.145992327,2.126002539,394004,394
0.082349816,1.806570296,946047,946
0.06250104,2.157057396,285018,285
0.556337593,4.60606681,393012,393
0.096146012,3.437717483,993007,993
0.015354356,0.82797053,660009,660
0.01246426,0.643471233,974030,974
0.001259026,0.216065905,658015,658
0.004513056,0.301450415,942003,942
0.055882548,1.541490739,730002,730
0.098811885,1.641273424,729003,729
0.272185877,2.702947982,393014,393
1.438963653,9.597889147,370001,370
0.048978529,1.203145396,694001,694
0.046527264,2.293307385,285022,285
0.023928101,0.939029733,625004,625
0.024980243,0.873959778,945029,945
0.091818141,2.134249742,684009,684
0.01489705,0.636647474,973019,973
0.042042007,2.108030423,625002,625
0.046812695,2.451881943,993008,993
9.87738E-05,0.083249826,689008,689
0.034122409,0.988065953,691003,691
0.234078699,4.346861419,296016,296
0.023977142,0.884674127,687008,687
0.068484461,1.659269437,286011,286
0.003606126,0.365413263,661015,661
2.89472E-06,0.007956353,661016,661
0.029500535,0.734876091,448003,448
0.409906249,9.415616432,997010,997
0.052059988,2.256087617,658014,658
0.014059626,0.675868895,661013,661
0.047348001,1.482676549,691009,691
0.07667603,1.586162967,974018,974
0.073756316,1.277861226,364022,364
0.07761184,1.384642768,727004,727
0.019697953,0.766991298,448004,448
0.007401709,0.392089702,982042,982
0.017610304,0.990168721,621014,621
0.013784056,0.817864402,693001,693
0.055152343,2.051676585,660010,660
0.000629994,0.267914314,691008,691
0.277936073,2.970447699,368002,368
0.205699971,3.691880523,294012,294
0.375860671,7.199497701,985005,985
0.047944921,1.510092955,974027,974
0.000188178,0.068496435,658016,658
0.023642469,0.808021779,711006,711
0.026936766,1.013915663,626001,626
0.087319597,2.841178525,285029,285
0.000838905,0.129995034,689014,689
0.033663737,1.334705838,623009,623
0.059359536,3.744796703,712007,712
0.054556949,1.935975838,695001,695
0.154504735,3.770072045,974020,974
2.803E-05,0.0264615,689010,689
0.030204365,1.077371285,690010,690
0.019111363,0.926041963,625005,625
1.417792309,18.13076001,294011,294
0.016262764,0.876487401,972037,972
0.335766619,5.755513208,672013,672
0.044219234,1.128426299,689009,689
0.047657295,1.321070084,972031,972
0.039078802,1.43804312,942004,942
0.223060835,5.883409684,287001,287
0.015925229,0.958817046,285028,285
0.265584949,7.549764179,945027,945
0.040111133,1.274096176,687007,687
0.034364282,1.390322833,623005,623
0.046016128,1.20969094,729005,729
0.040623975,0.925473943,693003,693
0.007115977,0.511074105,689011,689
0.007587607,0.819769359,689012,689
0.02686611,1.026520227,690009,690
0.057866139,1.179738963,692002,692
0.005708743,0.388702449,973026,973
0.036720686,2.118036707,623010,623
0.034707679,1.204672348,974015,974
0.03767271,1.731762225,693005,693
0.031819811,1.357774601,689013,689
0.047803163,1.373917395,693011,693
0.135695806,4.633136942,712008,712
0.117912442,2.087561015,730003,730
0.000763878,0.150555339,658017,658
0.000640577,0.102532035,658019,658
1.358580301,12.20858189,295008,295
0.024140285,0.62361146,946048,946
0.000250383,0.063169322,694003,694
0.021846153,1.904904318,695002,695
0.044422535,1.497497477,692003,692
0.004612592,0.285903531,941008,941
0.066594544,2.958912749,973024,973
0.01893955,0.830630122,696005,696
0.062989039,1.381566196,727008,727
0.09994497,1.770968756,452009,452
0.019967116,0.917563561,729004,729
0.102525213,1.836534944,285030,285
0.025399245,0.796177184,695003,695
0.081668692,2.14790669,727006,727
0.000308914,0.108607739,658018,658
0.0191915,0.665770673,972032,972
0.007716213,0.33843918,945039,945
8.75292E-05,0.042157292,658020,658
0.041757224,1.617262036,627001,627
0.02704894,1.054126193,691012,691
0.082748572,2.378404868,627002,627
0.039617711,0.882906461,945026,945
0.044544225,1.819401482,625008,625
1.65996E-06,0.007190433,658021,658
0.043154226,1.26824384,713002,713
0.013512948,0.837378069,393016,393
0.009141876,0.52194332,693004,693
0.076114542,1.396379141,942005,942
0.000345747,0.130403543,691010,691
0.124871717,1.81285493,974014,974
0.094366004,4.293948541,985006,985
0.093783695,1.898808728,687010,687
0.33336688,4.149389654,731002,731
0.048491657,2.432074782,672014,672
0.161263649,1.654676445,1028004,1028
0.030881909,0.890631519,694002,694
0.030801139,1.105538606,974013,974
3.98558E-05,0.049797421,691011,691
0.031429072,1.114987617,295011,295
0.120274991,1.593474454,369002,369
0.089801477,2.60884503,452012,452
0.371040301,2.7331205,327002,327
0.085991999,2.526294857,974005,974
0.1166335,2.355567828,727009,727
0.01271095,0.452434458,974024,974
0.021430627,0.82744507,696006,696
1.31842E-05,0.031995669,691014,691
0.137478502,2.716264186,672015,672
0.021549668,0.647293239,946007,946
0.005915502,0.52673649,697001,697
0.083003934,3.377717553,626005,626
0.068095732,3.80330481,997012,997
0.043266087,1.26918869,696002,696
0.018529625,0.796863746,623011,623
0.131226657,2.151744,286013,286
0.018625279,0.802726361,687009,687
0.434863484,3.450871772,312022,312
0.577608462,5.877379613,1028006,1028
0.024025318,1.083353688,711007,711
0.030116113,1.195449597,690011,690
0.036406489,1.126045906,985007,985
0.066637025,1.857084156,730004,730
0.19929992,2.408262195,393015,393
0.057409541,2.309584025,625009,625
0.079817459,1.35026125,997013,997
8.52438E-05,0.075980682,691013,691
0.03865174,1.03500676,286014,286
1.802419093,18.19237447,287004,287
0.027513339,0.719534131,974029,974
0.025532218,0.641285146,974028,974
0.138541548,2.70497185,285027,285
0.599675285,5.723018049,286016,286
0.097357016,1.665367302,448007,448
0.04802852,1.913001923,696008,696
0.02988118,1.174961795,693010,693
0.022562212,0.914566583,626003,626
0.044789378,1.900363261,364023,364
0.001294237,0.241189476,697003,697
0.060447943,1.679384305,986006,986
0.040288121,1.213042318,452008,452
0.018541117,0.82218672,285026,285
0.014698159,0.558400862,973029,973
0.023105238,0.718895209,982044,982
0.084079392,2.247813466,697005,697
0.060874529,1.432768587,946049,946
0.056161191,2.098143456,696001,696
0.018685986,1.203862658,693012,693
0.028151783,0.889711641,625006,625
0.039651651,0.998672028,626002,626
0.000620453,0.126558824,697002,697
0.349112681,3.701924488,730006,730
0.053734547,0.937458277,393017,393
0.024698959,0.841675803,696004,696
0.115732356,2.406161329,697004,697
0.024668857,0.856374183,727007,727
0.036645791,1.412842955,696009,696
2.861281437,20.89782677,371001,371
0.122179575,2.740680215,452013,452
0.014646336,0.895115889,684010,684
0.015900798,0.783377406,626004,626
0.055960361,2.044185478,945038,945
0.021219475,0.904544583,696010,696
0.162831069,2.266852497,625010,625
0.491944133,11.7868708,945036,945
0.013350619,0.809096754,687011,687
0.157144928,2.145849583,312024,312
0.020649373,0.842955385,696007,696
0.063148211,3.100937331,364024,364
0.043365159,1.752652743,690012,690
0.029465556,1.121910459,972035,972
0.052802116,0.891158348,946008,946
0.034180177,1.130415658,687012,687
0.081270804,2.26148681,694004,694
0.04914528,2.418788644,626007,626
0.02371967,1.560499606,698003,698
0.204593157,2.104674099,448006,448
0.031274933,1.232398204,729007,729
0.063481908,1.358756557,986007,986
0.118044431,2.019696688,295007,295
0.06549247,2.431871155,982043,982
0.016676435,0.74029737,696003,696
0.041369745,1.258272169,286017,286
0.052624143,1.831313501,626006,626
0.030218872,1.20232021,945032,945
0.159018308,2.50021135,699001,699
0.033353528,1.170167497,1013008,1013
0.106266353,6.294279821,287002,287
0.082062155,1.357360058,941009,941
0.015273388,1.020308598,369003,369
0.0150457,1.057070763,698001,698
0.046078012,1.126738653,295010,295
0.038298823,0.711953451,1027007,1027
0.034826837,1.220000543,974035,974
0.118632396,4.790655231,945037,945
0.090854501,2.495741109,974009,974
0.023108216,0.7318459,286015,286
0.052655337,1.547543659,694005,694
0.01710782,0.748097295,625007,625
0.088195603,2.737490826,701001,701
0.006520416,0.965440799,729008,729
0.015784686,0.687585595,733001,733
0.043736353,1.418292741,684011,684
0.047949052,1.898694452,698002,698
0.065493288,1.67572167,1028005,1028
0.005441924,0.591666143,684012,684
0.008182678,0.604988656,394005,394
0.1126237,1.810708504,974008,974
0.01124921,0.85206845,696014,696
0.011455629,0.462760434,973032,973
0.088392834,2.613085354,286018,286
0.107305841,2.098255494,294016,294
0.025001059,0.897618779,364026,364
0.04690167,1.145476504,729010,729
0.061721844,1.705046972,733002,733
0.120612931,2.275089172,364027,364
0.126696746,4.51854004,985009,985
0.04702487,0.98989596,986009,986
0.013559976,0.838912143,945034,945
0.025256142,1.019925676,285032,285
0.077052649,2.047835985,623012,623
0.117216841,1.749565896,369004,369
0.023340598,0.724310489,974031,974
0.06232153,1.8440441,974010,974
0.012420274,0.715309254,698004,698
0.355302164,3.071714737,364025,364
0.028986854,0.81589358,696015,696
0.045416279,1.478231555,974002,974
0.030231411,1.858194277,698008,698
0.036806873,1.566849381,700001,700
0.165792266,2.474536375,729006,729
0.037518673,0.974777976,731004,731
0.372877743,3.689553829,393019,393
0.041887213,0.856262285,982045,982
0.140094167,3.009669402,713001,713
0.122364694,2.498275405,729009,729
0.038436419,1.931121481,698006,698
0.031682878,1.187474984,946009,946
0.018483083,0.7043881,973028,973
0.225738992,5.213246917,628001,628
0.061791135,1.561906754,452019,452
0.016567603,0.917338566,285031,285
0.174479881,2.442960114,371002,371
0.094395098,1.63012508,449003,449
0.154560332,2.739519555,731005,731
0.202607916,4.756554147,993009,993
0.00434208,0.495458935,692004,692
0.043596099,1.06647525,286020,286
0.048170477,1.142880271,699002,699
0.080341978,1.561562962,312026,312
0.106750821,3.011679419,998001,998
0.022838228,0.622947672,946010,946
0.01911348,0.608440427,942008,942
0.025573564,0.696991031,692006,692
0.085463494,2.811379135,986008,986
0.259025101,5.472211092,668002,668
0.108157237,1.682209426,945031,945
0.033882766,1.113565215,692007,692
0.186999358,2.097812639,730005,730
0.008323847,0.599890558,692005,692
0.028329725,0.974974037,294013,294
0.060657497,2.123741532,695004,695
0.043448475,2.429841092,698010,698
0.193177218,3.199069828,452017,452
0.263797687,3.607001766,448009,448
0.158029429,2.201110371,327003,327
0.028570488,0.957454218,942006,942
0.072481424,2.334955524,452014,452
0.023780268,1.301710044,287006,287
0.052838417,1.479386557,285033,285
0.86543941,11.93291872,287003,287
0.108353522,2.487460145,973031,973
0.051616133,1.843028378,286019,286
0.046961274,1.706547865,945043,945
0.030532638,1.023693377,974036,974
0.024068056,0.652098168,727010,727
0.153645133,4.454206916,625011,625
0.431744298,3.909117968,1027008,1027
0.099775827,1.939688872,974038,974
0.033266489,1.312921716,672001,672
0.012834179,0.634981192,286025,286
0.061677377,1.448287205,672002,672
0.0979655,2.688129506,696012,696
0.149847442,2.815672147,393018,393
0.022347759,0.990679568,985008,985
0.083079581,3.766843155,999001,999
0.047533555,1.212245619,733003,733
0.179091166,2.699729687,986010,986
0.092876501,1.800439904,974034,974
0.060798128,1.833201786,727012,727
0.098511783,2.083134207,692009,692
0.045835598,1.200653852,974003,974
0.079433779,2.543968615,452011,452
0.130967846,1.679461895,946012,946
0.011509922,0.464539338,973030,973
0.035475266,1.668745055,698012,698
0.01356655,0.665679588,698005,698
0.057848614,1.36572267,369005,369
0.21475897,2.233501998,1028007,1028
0.018610397,0.936309323,369006,369
0.075801242,3.215142429,999002,999
0.064667712,1.876110836,942009,942
0.020378755,0.704303193,696013,696
0.012766048,0.661086282,973034,973
0.0403372,1.26939378,730007,730
0.127178256,2.014591356,974037,974
0.055067413,0.941746331,974032,974
0.033552364,1.510741015,452015,452
0.037048893,1.074172557,702001,702
0.025219141,1.200792598,998002,998
0.020399345,0.700159212,696011,696
0.017900729,1.167828869,698011,698
0.016915395,0.873961228,698009,698
0.020119542,0.897452746,698007,698
0.028896067,0.976646847,973033,973
0.064783698,1.297970829,974016,974
0.060843833,1.28443682,692008,692
0.020984098,1.475919063,393021,393
0.019941329,1.365415362,452016,452
0.024657165,1.250790765,432001,432
0.262480942,3.837552349,432002,432
0.102140232,3.26279314,734001,734
0.018803917,0.695648031,982046,982
0.03207232,0.923880159,627003,627
0.011278385,0.577200666,623014,623
0.228584682,2.57032625,328001,328
0.037181355,1.099938866,702002,702
0.1429727,2.009289165,1029001,1029
0.166813352,2.615542573,1028008,1028
0.044595842,2.06160999,286026,286
0.041638217,0.797708495,1029002,1029
0.057047071,1.257403999,328002,328
0.044040919,0.990560445,701002,701
0.005013215,0.394563177,701003,701
0.014557192,0.578704583,945042,945
0.04885407,1.1924956,294014,294
0.052923103,1.240696901,946050,946
0.136349345,1.86350664,312023,312
0.012180428,0.515606649,946011,946
0.183403737,2.416363207,974040,974
0.05815283,1.058620588,974033,974
0.090968552,1.941154612,733004,733
0.025006014,0.960666897,942007,942
0.061502835,1.547549244,735003,735
0.789558677,7.784728923,393020,393
0.021367699,0.683053052,987001,987
0.049058798,1.173108288,286023,286
0.0262337,1.12340261,1013009,1013
0.027834458,1.171769674,702006,702
0.165295404,2.994755418,705001,705
0.031360795,1.643856628,702005,702
0.303545885,6.738260218,999004,999
0.227314367,4.543319737,294017,294
0.116202884,3.347148661,623013,623
0.061324875,1.97971569,974025,974
0.016207813,0.576465291,690013,690
0.129041722,3.776708727,702004,702
0.363748986,2.800296287,328004,328
0.080457275,1.69434197,727011,727
0.03858592,0.906900371,941010,941
0.087413837,3.011871767,993010,993
0.29566209,4.103990594,286021,286
0.012162299,0.737480291,702008,702
0.027263812,0.890410811,702003,702
0.017629225,1.247526853,672003,672
0.159771976,2.7463887,975002,975
0.147792486,3.30288944,452018,452
0.009212615,0.414341831,735002,735
0.087417059,2.729717255,286027,286
0.015164766,0.939729419,626008,626
0.147269503,1.828159065,974007,974
0.017050859,1.772405545,997014,997
0.02794455,0.935756895,700002,700
0.009102048,0.456575878,982047,982
0.383631173,4.509106443,294015,294
0.060117444,3.238947535,730008,730
0.3307962,3.626496808,1028010,1028
0.050585325,1.776053207,735001,735
0.059118059,4.537150527,735004,735
1.343428271,11.2129153,432005,432
0.014492311,0.557846444,945041,945
0.170784754,2.773746379,703001,703
0.17431334,3.079248723,674001,674
0.075866511,1.409673774,733005,733
0.059944204,1.501499474,623015,623
0.020738694,0.907184424,974042,974
0.009622148,0.683781849,712001,712
0.064980696,1.326852736,448008,448
0.038451833,1.517873214,973035,973
0.118394896,2.278858307,369007,369
0.324711033,3.424512251,322002,322
0.167852228,1.650879549,327004,327
0.025641185,0.897684279,626009,626
0.041836823,1.229427742,627004,627
0.089025827,1.69160391,736001,736
0.068203838,1.490633624,286024,286
0.219315255,5.962679111,985011,985
0.042482181,1.931394396,987002,987
0.29718737,3.179519317,372001,372
0.030332422,0.728655732,946013,946
0.038387115,0.913881748,692010,692
0.109461644,1.628157848,974039,974
0.003457616,0.578145163,712002,712
0.439308936,3.349360056,394006,394
0.025224276,0.791288802,700003,700
0.003510088,0.423551169,704001,704
0.630203156,5.764480343,1028009,1028
0.092279019,3.04311556,945044,945
0.068539684,2.251255147,627005,627
0.004205469,0.262114249,700004,700
0.031813978,1.054293742,286022,286
0.047943623,1.399764881,630001,630
0.033966882,0.923956071,942010,942
0.086609709,2.669797629,735005,735
0.094961848,1.900198071,1027009,1027
0.015954967,0.551347411,393022,393
0.029230274,2.436207294,729011,729
0.06966638,1.485320725,369008,369
1.710496733,13.18859817,316001,316
0.371313575,2.874477053,315001,315
0.426054095,7.369336775,985010,985
0.039772916,1.434438857,705005,705
0.007409423,0.370057377,974023,974
0.10621,1.98009615,731008,731
0.011018586,0.725048444,705003,705
0.045759751,1.8562418,701005,701
0.000473165,0.110756072,712005,712
0.11118353,2.655272548,973036,973
0.035953999,1.196602429,690014,690
0.126705501,2.695465861,432003,432
0.019288704,0.762929622,941011,941
0.038131182,2.166803794,982049,982
0.017621143,0.613190972,982052,982
0.02563859,0.919671423,942012,942
0.06833745,1.947475458,733006,733
0.102767047,1.689172241,730009,730
0.054385117,1.642908994,729013,729
0.00027229,0.077473235,712004,712
0.016169022,0.631708342,286030,286
0.30800894,4.082979712,448011,448
0.035089896,1.082856435,942011,942
0.014350127,0.620640601,286031,286
0.012664858,0.715051627,701007,701
0.113302906,2.403640508,705002,705
0.099752674,2.340748272,717001,717
0.015754145,0.733557074,701004,701
0.03136208,1.318116169,982050,982
0.10531101,2.230584236,717002,717
0.026519271,1.137007379,705004,705
0.016869773,0.75278257,982048,982
0.228827728,7.709752344,945040,945
0.455676255,4.909128444,294018,294
0.091823383,2.871089241,701006,701
2.00971E-06,0.011229812,672007,672
4.08156E-06,0.030990003,672008,672
0.10839317,2.444375429,704003,704
0.021654918,0.80780623,672004,672
0.045183465,1.417906786,704002,704
0.03828671,1.065441921,712006,712
0.039081847,2.031252203,672005,672
0.013822925,0.707153193,702010,702
0.46329488,4.050039982,448005,448
0.005787033,0.446231342,672006,672
0.008439109,0.591741837,712003,712
0.062515077,1.550457883,700005,700
0.008505298,0.71725363,672009,672
0.005867608,0.455157259,702007,702
0.096576578,1.818232411,731009,731
0.034203751,1.247714451,1013010,1013
0.019643184,0.948563283,393024,393
0.09099183,2.084768851,372002,372
0.374467083,3.22689288,323001,323
0.010132569,0.556870211,986011,986
0.035791582,1.463140562,733008,733
0.029777481,1.118677056,700006,700
0.070598397,1.394854856,727013,727
0.030020349,0.7297393,672010,672
0.160776501,12.21024457,999003,999
0.052265096,1.558149005,702009,702
0.110687322,2.598970687,993011,993
0.289225999,3.580599296,393025,393
0.112587311,1.727682868,737001,737
0.171885326,2.169211591,674002,674
0.019087136,0.715611304,982051,982
0.034308098,0.924932366,941012,941
0.460574231,3.43570129,1028012,1028
0.044769461,1.909646243,706001,706
0.017525753,2.409537938,734002,734
0.31100334,3.112635743,393023,393
0.019447675,0.822342776,975013,975
0.153654148,2.756586993,976001,976
0.067389161,1.161887619,982053,982
0.198993652,3.13825588,323002,323
0.075254642,1.73527299,740001,740
0.208870997,2.710569358,1029003,1029
0.040677023,1.539402954,630002,630
0.054614772,1.034411314,432007,432
0.048707159,1.137179129,729014,729
0.55019508,4.232050875,327005,327
0.041115094,3.002658259,731006,731
0.031990072,1.023840819,738001,738
0.095394682,2.232891027,729015,729
1.500218299,10.77442091,1028011,1028
0.111802627,1.630175574,987003,987
0.037237449,1.307045824,286029,286
0.942106081,6.470981323,432004,432
0.027226478,1.209209025,705006,705
0.091322226,1.985327811,1027010,1027
0.154299019,2.082597334,287005,287
0.082909497,2.071179863,286028,286
0.020969355,0.717977038,731007,731
0.061741068,1.457977601,975012,975
0.319459588,3.014673487,372003,372
0.024086035,1.078974473,975010,975
0.027615457,1.396926021,736002,736
0.051601548,1.217686294,448010,448
0.044455505,0.895713023,986012,986
0.526118023,3.761402441,1029004,1029
0.067198023,1.434536835,630003,630
0.056772481,1.558271406,674003,674
0.025028618,1.245353698,672011,672
0.017832873,1.043842472,701009,701
0.027871593,1.307294632,734003,734
0.062018453,1.345583989,729012,729
0.112908952,1.97926215,729017,729
0.047127936,0.875151952,946015,946
0.037491277,1.476566431,628002,628
0.106975389,2.108144163,730010,730
0.046458091,1.179876865,974041,974
0.239471835,5.602789286,975005,975
0.025894059,1.224979106,623016,623
0.014126401,0.603105392,701008,701
0.136505153,1.835115363,312025,312
0.010746934,0.579133065,733010,733
0.02703913,0.946030058,733007,733
0.162405872,1.62175502,675001,675
0.049718876,1.617661484,993013,993
0.031264455,1.194241759,729016,729
0.464461466,7.335782337,329001,329
0.113256643,3.288170886,623018,623
0.033622383,1.138206299,672012,672
0.023980496,1.017532479,942013,942
0.11160103,3.270373266,1030002,1030
0.053315744,2.318187116,717003,717
0.051135053,1.059493458,703002,703
0.020831438,0.87443292,942014,942
0.048931999,1.477948269,738003,738
0.034345783,1.297768951,987006,987
0.00900096,0.437265903,982055,982
0.050085478,2.000014623,675002,675
0.177630188,3.222639717,1030001,1030
0.053208324,1.414666202,946014,946
0.019627953,0.603508795,731010,731
0.023887103,0.686341353,674004,674
0.050521908,1.158629086,432006,432
0.051694095,1.193984082,946016,946
0.041193754,1.692994911,700008,700
0.018023018,1.05350308,393026,393
0.015536604,0.560048013,700007,700
0.017914229,0.691792574,733009,733
0.170223322,2.150992071,628003,628
0.071046333,1.90169601,736004,736
0.021281549,0.827010714,941013,941
0.161912267,4.272392144,704004,704
0.071611294,1.760962505,1030003,1030
0.164626667,4.531431534,999006,999
0.040412998,1.52371488,707001,707
0.013905503,0.821021635,623017,623
0.191524368,5.208595178,627006,627
0.026913392,1.712442612,736003,736
0.008318528,0.6196326,706002,706
0.15924571,4.727654352,393028,393
0.075147022,1.458672373,675003,675
0.06008724,1.993733151,975001,975
0.151728474,4.8625174,999005,999
0.373279701,5.372703199,739001,739
0.353602355,4.000502007,393029,393
0.024259655,0.594420939,975006,975
0.019423343,1.167314718,993014,993
0.060166791,1.879896631,1028015,1028
0.033967382,1.287940571,733011,733
0.091039359,1.330713745,942015,942
0.011362007,0.50232116,941014,941
0.200817665,2.817690006,1030005,1030
0.088830863,1.300205921,946018,946
0.065823242,2.022362878,705008,705
0.09293366,3.19904595,993012,993
1.431569298,10.561273,373001,373
0.031080692,1.34893217,945046,945
0.019456415,0.775764558,945045,945
0.079365915,1.754659513,738002,738
0.165742319,3.205470385,629001,629
0.172740401,2.298753813,975004,975
0.022629279,0.838079453,701010,701
0.069130679,2.243389659,704006,704
0.44930199,4.82415715,1028013,1028
0.014073717,0.667968964,735007,735
0.009512295,0.885911024,735006,735
0.032778814,1.115616959,702011,702
0.049639071,2.34299075,741001,741
0.12677587,3.084770008,739003,739
0.007358561,0.616481036,985012,985
0.083882402,3.36913033,714014,714
0.05024075,1.539495797,714002,714
0.058499982,1.538512914,945049,945
0.027767645,0.908549067,704005,704
0.031644484,1.124492885,706003,706
0.009541111,0.62439224,393030,393
0.095621478,3.264849019,729018,729
0.084163561,2.052182582,737002,737
0.034221938,1.067300381,982054,982
0.129896463,2.107578,372004,372
0.051471628,1.77678589,703003,703
0.030320112,1.104570815,731011,731
0.0438325,1.4833582,630004,630
0.069648098,1.318941471,975017,975
0.060708541,1.444300281,393027,393
0.017225522,0.643585232,985013,985
0.0302874,0.972021207,705007,705
0.013513206,0.890487449,734004,734
0.025810756,0.793900143,706004,706
0.084788347,1.361955041,941015,941
0.020805593,0.695893172,733012,733
0.017079897,0.923385432,946017,946
0.14095806,2.408941282,675004,675
0.221492026,2.991434001,714015,714
0.310825172,3.144658128,294019,294
0.013193068,0.61804048,729019,729
0.014904054,0.888414548,706006,706
0.951361043,6.188285647,328003,328
0.048334134,1.12884087,674005,674
0.018774309,0.679625556,975011,975
0.054544617,1.745858354,975003,975
0.142014049,2.564255472,329002,329
0.253083808,3.612052847,1030004,1030
0.130306786,2.429813841,740002,740
0.013776518,0.731444074,976003,976
0.170740708,2.816729412,975007,975
0.045728836,1.477704988,987011,987
0.116700462,1.930856779,974043,974
0.090591334,2.323047824,736006,736
0.038444642,1.538360116,742001,742
0.061307765,1.902024581,736005,736
0.083840369,1.328854536,987009,987
0.047673913,1.454267441,703004,703
0.018824185,0.859092529,707002,707
0.128440097,4.692274291,945048,945
0.132714547,2.561168627,743001,743
0.098992047,2.085699156,315003,315
0.219997001,5.530632375,985015,985
0.080597344,2.084156803,707006,707
0.065846419,1.071503106,975014,975
