1,Caragana,Dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Caragana,47.1238898,28.11725425,19.19513111,20.73451151,57.1769863,47.1238898,38.32743037,50.89380099,39.8982267,54.82079181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Ash,625.1769381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Caragana,104.6150354,38.45309408,19.79203372,22.93362637,42.41150082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Caragana,42.09734156,131.9468915,114.9822911,154.3464471,106.499991,146.3982177,88.27875357,166.8185699,264.5221014,135.4026434,201.3760891,74.45574589,128.4911395,185.0398073,115.9876008,63.14601234,103.044239,85.76547944,96.76105373,143.5707843,101.787602,113.7256541,128.4911395,128.1769803,,,,,,,,,,,,,,
65,Caragana,128.4911395,120.0088394,84.19468312,32.6725636,39.26990817,27.01769682,203.575204,115.2964504,107.756628,51.67919915,68.48671985,44.92477495,82.96946198,63.14601234,73.0420292,125.6637061,81.43008158,89.06415173,,,,,,,,,,,,,,,,,,,,
66,Ash,289.0265241,254.4690049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Caragana,126.2920247,61.26105675,42.41150082,139.8008731,208.9159115,158.650429,63.14601234,97.075213,58.43362336,91.42034622,127.2345025,125.6637061,80.89601083,,,,,,,,,,,,,,,,,,,,,,,,,
68,Caragana,144.5132621,74.45574589,122.2079542,112.1548577,142.6283065,117.6526449,152.8384826,133.2035285,212.9999819,145.9269788,58.46503928,246.4579437,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Caragana,148.7858281,29.21681168,122.8362728,202.6327262,181.8982146,133.831847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Caragana,Dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Ash,521.5043805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Caragana,130.6902544,138.8583953,136.0309619,79.7964534,85.76547944,125.3495469,155.1946771,162.2632606,84.82300165,65.34512719,171.5309589,147.969014,206.4026373,,,,,,,,,,,,,,,,,,,,,,,,,
73,Caragana,93.61946108,141.6858287,131.6327322,187.8672407,175.9291886,217.0840524,67.23008279,36.12831552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Caragana,62.51769381,45.23893421,104.3008761,22.30530784,34.99734216,66.28760499,50.89380099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Caragana,35.81415625,56.2345085,88.27875357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Caragana,Dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Ash,775.9733854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Caragana,31.10176727,16.96460033,10.99557429,87.33627577,13.19468915,10.05309649,16.3362818,15.393804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Caragana,32.35840433,39.26990817,27.01769682,66.28760499,37.69911184,21.99114858,48.0663676,175.9291886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Caragana,136.3451212,29.21681168,27.64601535,25.13274123,23.87610417,19.16371519,21.36283004,51.52211952,21.36283004,14.76548547,55.92034923,32.98672286,21.36283004,,,,,,,,,,,,,,,,,,,,,,,,,
81,Caragana,175.9291886,223.3672377,38.48451001,203.0411332,177.9712238,82.93804605,99.90264638,132.2610507,101.1906994,130.6902544,29.53097094,45.23893421,37.07079331,92.99114255,140.1150324,125.3495469,88.59291283,92.67698328,188.4955592,125.0353876,137.287599,87.9645943,125.3495469,,,,,,,,,,,,,,,
82,Caragana,166.1902514,115.6106097,134.7743248,51.52211952,60.00441968,108.3849465,42.09734156,92.67698328,107.1283095,48.38052687,166.8185699,127.2345025,77.91149781,165.2477736,187.2389222,,,,,,,,,,,,,,,,,,,,,,,
83,Ash,201.0619298,287.1415685,395.8406744,285.8849315,446.1061568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Caragana,65.97344573,140.1150324,39.8982267,159.5929068,153.93804,180.6415776,27.64601535,110.5840614,66.60176426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Caragana,191.9513111,123.4645913,174.044233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Caragana,61.57521601,76.96902001,39.26990817,135.7168026,125.9778654,290.2831612,34.93451031,36.75663405,38.32743037,34.55751919,51.20796025,68.80087911,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Ash,389.557489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Caragana,33.61504139,125.9778654,99.58848712,38.9557489,19.16371519,296.8805058,386.9185512,73.82742736,174.044233,41.46902303,86.39379797,240.331838,114.6681319,62.51769381,125.0353876,,,,,,,,,,,,,,,,,,,,,,,
90,Caragana,35.81415625,80.42477193,16.65044106,62.51769381,48.38052687,31.41592654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Caragana,125.0353876,55.92034923,249.1282974,55.2920307,123.7787506,155.8229956,62.20353454,219.9114858,141.9999879,45.23893421,170.2743218,125.3495469,145.4557399,23.87610417,104.3008761,117.4955652,153.6238808,73.51326809,289.9690019,118.1238838,180.6415776,72.88494956,,,,,,,,,,,,,,,,
92,Ash,562.345085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Caragana,66.91592352,120.6371579,109.0132651,68.80087911,47.75220833,71.6283125,121.893795,82.46680716,61.13539304,207.0309559,53.72123438,158.5561812,43.35397862,29.21681168,71.94247177,87.0221165,21.04867078,23.5619449,97.70353153,100.8451242,163.0486587,137.287599,53.72123438,,,,,,,,,,,,,,,
94,Caragana,75.71238295,18.22123739,98.96016859,94.56193887,89.53539063,64.71680866,97.075213,74.76990516,61.10397711,65.03096793,39.26990817,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Ash,666.0176426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Caragana,55.92034923,143.0681294,110.5840614,119.6946801,97.075213,29.21681168,34.87167845,36.75663405,30.47344874,182.6836128,161.9805172,87.33627577,101.787602,111.8406985,52.15043805,191.0088333,217.7123709,150.7964474,,,,,,,,,,,,,,,,,,,,
97,Caragana,190.6946741,106.499991,151.4247659,233.7344934,278.0309498,173.4159145,191.3229926,157.0796327,167.1327292,142.3141472,81.36724973,96.44689447,126.0406973,281.800861,155.3517567,89.84954989,186.2964444,180.3274183,,,,,,,,,,,,,,,,,,,,
98,Ash,549.7787144,411.5486376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Caragana,72.5707903,42.09734156,82.93804605,216.7698931,109.6415836,72.5707903,97.70353153,151.1106066,195.7212223,367.5663405,19.79203372,331.7521842,137.9159175,155.5088364,159.2787475,267.0353756,,,,,,,,,,,,,,,,,,,,,,
100,Caragana,167.1327292,31.10176727,135.7168026,115.2964504,76.96902001,76.65486075,91.42034622,160.2212253,73.51326809,64.4026494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Caragana,84.03760348,177.8141442,129.7477766,110.5840614,118.7836182,96.25839891,101.4734427,81.36724973,70.37167544,92.04866475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Caragana,120.3229986,116.5530874,79.29379858,100.2168056,136.0309619,109.0132651,69.58627728,101.787602,225.5663525,114.3539726,108.8561854,97.10662892,107.5995484,,,,,,,,,,,,,,,,,,,,,,,,,
103,Ash,150.7964474,722.5663103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Caragana,149.8539696,20.10619298,92.99114255,120.0088394,104.9291946,81.36724973,178.1283035,155.5088364,117.6526449,155.5088364,119.6946801,49.95132319,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Caragana,79.7964534,146.0840584,23.24778564,104.9291946,171.8451182,30.47344874,36.44247478,17.59291886,16.96460033,27.96017462,130.6902544,34.87167845,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Caragana,109.6415836,60.00441968,52.77875658,19.16371519,54.03539364,75.39822369,23.71902453,69.11503838,25.76105976,92.67698328,32.35840433,114.0398133,72.88494956,85.13716091,27.96017462,54.66371217,50.57964172,,,,,,,,,,,,,,,,,,,,,
107,Ash,333.0088213,323.5840433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Caragana,255.725642,145.1415806,198.5486557,87.33627577,64.08849013,250.0707752,71.6283125,49.63716393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Caragana,169.9601626,154.5663586,84.50884238,251.6415716,45.86725274,34.87167845,151.1106066,145.1415806,98.96016859,108.6991058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Caragana,54.03539364,30.15928947,152.681403,60.63273821,142.3141472,223.0530784,177.8141442,257.6105976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Caragana,297.194665,142.3141472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Ash,797.964534,578.0530483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Caragana,77.7858341,38.64158964,76.96902001,41.46902303,28.651325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Caragana,153.6238808,32.6725636,112.469017,36.75663405,16.02212253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Caragana,125.0353876,149.225651,122.5221135,66.91592352,91.42034622,106.1858317,58.11946409,158.4933494,139.8008731,143.8849435,61.10397711,107.1283095,128.8052988,148.0632618,103.044239,48.0663676,140.4920235,,,,,,,,,,,,,,,,,,,,,
116,Ash,285.8849315,615.7521601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Caragana,34.24335992,36.75663405,105.8716724,107.1911413,151.7389252,83.56636459,45.23893421,225.2521933,264.8362607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Caragana,103.9867168,156.7654734,142.3141472,64.71680866,238.1327231,58.11946409,110.332734,23.5619449,268.9203311,110.5840614,50.57964172,111.5265392,93.30530181,168.7035255,175.6150293,58.43362336,26.76636941,,,,,,,,,,,,,,,,,,,,,
119,Caragana,99.58848712,123.7787506,179.6990998,73.01061327,131.3185729,61.57521601,49.76282763,92.04866475,107.1911413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Ash,364.4247478,606.3273821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,Caragana,37.38495258,24.81858196,91.42034622,17.27875959,24.5044227,75.08406442,88.59291283,43.38539455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Caragana,137.6017582,90.79202769,147.6548547,166.8185699,152.3672437,74.76990516,55.60618997,83.56636459,99.58848712,29.84513021,101.5048586,100.5309649,125.3495469,119.3805208,,,,,,,,,,,,,,,,,,,,,,,,
123,Caragana,65.97344573,59.06194189,55.2920307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Ash,813.6724973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Caragana,51.20796025,58.74778262,44.61061568,56.86282703,119.0663616,119.6946801,45.55309348,107.4424688,95.1902574,72.5707903,91.73450548,93.30530181,70.99999397,83.25220532,117.8097245,120.3229986,60.94689748,105.8716724,143.256625,120.3229986,89.84954989,126.4176884,57.80530483,103.044239,82.46680716,79.16813487,77.75441818,113.7256541,142.816802,44.76769531,,,,,,,,
126,Caragana,77.91149781,55.2920307,69.11503838,39.8982267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Caragana,95.50441667,80.42477193,113.7256541,25.76105976,179.6990998,154.5663586,94.24777961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Caragana,212.0575041,86.70795724,68.80087911,140.7433509,162.1061809,143.5707843,75.71238295,113.0973355,129.4336173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Ash,304.7344874,370.7079331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Caragana,68.48671985,245.044227,227.1371489,69.42919764,148.2831732,151.4247659,48.38052687,28.58849315,341.4911214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Caragana,71.31415324,34.87167845,198.862815,25.25840493,138.544236,26.70353756,32.04424507,135.0884841,60.63273821,146.3982177,124.7212283,83.56636459,270.1769682,111.5265392,,,,,,,,,,,,,,,,,,,,,,,,
132,Caragana,277.088472,305.9911245,197.2920186,82.62388679,223.6813969,86.39379797,62.83185307,166.5044106,92.36282402,115.6106097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Caragana,71.31415324,226.1946711,208.9159115,267.0353756,92.99114255,76.96902001,140.1150324,108.3849465,176.8716664,90.16370916,84.19468312,144.5132621,98.33185006,187.2389222,,,,,,,,,,,,,,,,,,,,,,,,
134,Ash,414.6902303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Caragana,130.6902544,83.88052385,138.8583953,88.59291283,32.35840433,31.41592654,87.0221165,27.96017462,42.28583712,163.0486587,127.2345025,22.61946711,99.58848712,49.35442059,270.8052867,46.18141201,141.9999879,,,,,,,,,,,,,,,,,,,,,
136,Caragana,188.1814,109.0132651,60.63273821,198.862815,218.6548487,196.6637001,147.6548547,142.9424657,273.3185609,97.075213,155.1946771,33.92920066,46.49557127,39.58406744,45.23893421,34.87167845,18.84955592,32.04424507,29.84513021,139.0154749,207.0309559,61.57521601,121.893795,121.2654764,78.22565707,70.52875507,44.61061568,,,,,,,,,,,
137,Caragana,48.38052687,48.0663676,30.15928947,18.69247629,16.3362818,20.73451151,10.68141502,34.55751919,18.53539666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,Ash,458.6725274,446.1061568,562.345085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Caragana,73.82742736,154.8805178,69.11503838,126.6061839,211.1150263,85.13716091,29.84513021,20.10619298,111.2123799,176.5575071,141.0575101,105.8716724,107.1283095,160.8495439,170.9026404,,,,,,,,,,,,,,,,,,,,,,,
140,Caragana,96.76105373,128.4911395,79.7964534,103.044239,90.16370916,147.969014,96.44689447,140.1150324,71.94247177,103.9867168,158.650429,66.60176426,56.2345085,89.84954989,104.3008761,150.1681288,112.7831763,127.5486617,63.77433087,76.96902001,121.893795,98.96016859,47.1238898,72.25663103,20.42035225,20.10619298,29.84513021,127.862821,53.09291585,61.26105675,86.70795724,,,,,,,
141,Caragana,162.7344995,133.2035285,141.0575101,151.1106066,80.11061267,119.6946801,159.2787475,121.5796357,91.42034622,67.54424205,73.82742736,49.63716393,81.36724973,168.075207,170.5884811,,,,,,,,,,,,,,,,,,,,,,,
142,Ash,508.9380099,153.93804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,Caragana,28.58849315,79.7964534,64.08849013,92.67698328,124.4070691,89.53539063,38.32743037,54.03539364,106.1858317,77.97432966,94.87609814,50.26548246,65.34512719,82.62388679,123.7787506,120.0088394,107.1283095,68.80087911,104.3008761,102.4159205,61.88937528,89.53539063,49.63716393,,,,,,,,,,,,,,,
144,Caragana,75.39822369,207.0309559,126.2920247,161.1637031,202.6327262,24.81858196,147.969014,21.36283004,69.74335691,143.8849435,138.544236,141.3716694,169.331844,97.70353153,,,,,,,,,,,,,,,,,,,,,,,,
145,Caragana,168.3893662,48.0663676,172.4734367,170.9026404,156.4513141,205.4601595,159.9070661,116.5530874,178.4424627,29.53097094,133.2035285,237.5044046,225.8805118,211.1150263,,,,,,,,,,,,,,,,,,,,,,,,
146,Ash,342.4335992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Caragana,59.37610115,55.92034923,65.03096793,139.8008731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Caragana,85.76547944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Caragana,112.7831763,139.1725546,411.8627969,307.2477615,240.0176787,240.9601565,117.4955652,185.3539666,169.9601626,131.9468915,272.0619238,76.02654222,103.3583983,77.59733854,,,,,,,,,,,,,,,,,,,,,,,,
150,Ash,433.5397862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Caragana,54.66371217,98.33185006,217.0840524,86.70795724,15.07964474,32.98672286,167.4468884,146.0840584,150.7964474,63.14601234,158.650429,51.83627878,63.14601234,41.15486376,180.9557368,77.59733854,173.1017552,145.7698991,,,,,,,,,,,,,,,,,,,,
152,Caragana,138.8583953,147.0265362,178.4424627,146.3982177,27.01769682,96.76105373,77.59733854,159.9070661,131.3185729,102.7300798,158.650429,119.3805208,120.0088394,171.05972,176.8716664,81.36724973,72.72786993,138.6070679,,,,,,,,,,,,,,,,,,,,
153,Caragana,129.4336173,144.5132621,35.49999699,124.4070691,48.0663676,156.7654734,118.438043,144.5132621,118.438043,19.79203372,128.4911395,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,Ash,618.8937528,474.3804907,392.6990817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Caragana,21.04867078,147.6548547,67.32433057,74.14158662,33.92920066,126.6061839,134.4601656,20.42035225,98.64600932,56.2345085,125.0353876,136.9734397,79.48229414,138.6070679,128.1769803,229.9645822,37.38495258,96.76105373,146.7123769,,,,,,,,,,,,,,,,,,,
